iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,629,629,1,0
2,8100.0000,575,575,1,0
3,7290.0000,572,572,1,0
4,6561.0000,560,560,1,0
5,5904.8999,560,560,1,0
6,5314.4097,583,560,1,1
7,4782.9688,547,547,1,0
8,4304.6719,526,526,1,0
9,3874.2046,526,526,1,0
10,3486.7839,573,526,1,1
11,3138.1055,563,526,1,0
12,2824.2949,544,526,1,0
13,2541.8655,527,526,1,0
14,2287.6790,521,521,1,0
15,2058.9109,541,521,1,1
16,1853.0198,516,516,1,0
17,1667.7178,593,516,1,1
18,1500.9459,507,507,1,0
19,1350.8513,504,504,1,0
20,1215.7661,490,490,1,0
21,1094.1895,521,490,1,1
22,984.7705,530,490,1,1
23,886.2935,535,490,1,1
24,797.6641,494,490,1,0
25,717.8976,478,478,1,0
26,646.1078,512,478,1,1
27,581.4971,571,478,1,1
28,523.3474,520,478,1,0
29,471.0126,520,478,1,0
30,423.9113,504,478,1,0
31,381.5202,500,478,1,0
32,343.3682,503,478,1,1
33,309.0313,574,478,1,1
34,278.1282,567,478,1,0
35,250.3154,603,478,1,1
36,225.2838,545,478,1,0
37,202.7554,571,478,1,1
38,182.4799,519,478,1,0
39,164.2319,474,474,1,0
40,147.8087,485,474,1,1
41,133.0278,472,472,1,0
42,119.7251,491,472,1,1
43,107.7525,497,472,1,1
44,96.9773,546,472,1,1
45,87.2796,600,472,1,1
46,78.5516,623,472,1,1
47,70.6964,551,472,1,0
48,63.6268,600,472,1,1
49,57.2641,587,472,1,0
50,51.5377,659,472,1,1
51,46.3839,601,472,1,0
52,41.7455,596,472,1,0
53,37.5710,609,472,1,1
54,33.8139,549,472,1,0
55,30.4325,603,472,1,1
56,27.3892,603,472,1,0
57,24.6503,560,472,1,0
58,22.1853,575,472,1,1
59,19.9668,547,472,1,0
60,17.9701,543,472,1,0
61,16.1731,541,472,1,0
62,14.5558,606,472,1,1
63,13.1002,537,472,1,0
64,11.7902,561,472,1,1
65,10.6112,621,472,1,1
66,9.5500,668,472,1,1
67,8.5950,658,472,1,0
68,7.7355,771,472,1,1
69,6.9620,676,472,1,0
70,6.2658,605,472,1,0
71,5.6392,645,472,1,1
72,5.0753,643,472,1,0
73,4.5678,620,472,1,0
74,4.1110,639,472,1,1
75,3.6999,628,472,1,0
76,3.3299,643,472,1,1
77,2.9969,624,472,1,0
78,2.6972,710,472,1,1
79,2.4275,717,472,1,1
80,2.1847,693,472,1,0
81,1.9663,765,472,1,1
82,1.7696,680,472,1,0
83,1.5927,670,472,1,0
84,1.4334,698,472,1,1
85,1.2901,773,472,1,1
86,1.1611,650,472,1,0
87,1.0450,649,472,1,0
88,0.9405,662,472,1,1
89,0.8464,718,472,1,1
90,0.7618,734,472,1,1
91,0.6856,649,472,1,0
92,0.6170,798,472,1,1
93,0.5553,727,472,1,0
94,0.4998,759,472,1,1
95,0.4498,711,472,1,0
96,0.4048,720,472,1,1
97,0.3644,689,472,1,0
98,0.3279,703,472,1,1
99,0.2951,731,472,1,1
100,0.2656,764,472,1,1
101,0.2391,777,472,1,1
102,0.2151,816,472,1,1
103,0.1936,786,472,1,0
104,0.1743,708,472,1,0
105,0.1568,702,472,1,0
106,0.1412,702,472,1,0
107,0.1270,698,472,1,0
108,0.1143,716,472,1,1
109,0.1029,774,472,1,1
110,0.0926,861,472,1,1
