iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,1054,1054,1,0
2,7225.0000,797,797,1,0
3,6141.2500,795,795,1,0
4,5220.0625,773,773,1,0
5,4437.0532,791,773,1,1
6,3771.4954,838,773,1,1
7,3205.7712,817,773,1,0
8,2724.9055,799,773,1,0
9,2316.1697,785,773,1,0
10,1968.7443,656,656,1,0
11,1673.4326,662,656,1,1
12,1422.4177,734,656,1,1
13,1209.0551,827,656,1,1
14,1027.6968,758,656,1,0
15,873.5423,828,656,1,1
16,742.5110,801,656,1,0
17,631.1343,822,656,1,1
18,536.4642,601,601,1,0
19,455.9946,580,580,1,0
20,387.5954,576,576,1,0
21,329.4561,572,572,1,0
22,280.0377,558,558,1,0
23,238.0320,579,558,1,1
24,202.3272,549,549,1,0
25,171.9782,578,549,1,1
26,146.1814,549,549,1,0
27,124.2542,575,549,1,1
28,105.6161,578,549,1,1
29,89.7737,557,549,1,0
30,76.3076,549,549,1,0
31,64.8615,578,549,1,1
32,55.1323,575,549,1,0
33,46.8624,549,549,1,0
34,39.8331,545,545,1,0
35,33.8581,541,541,1,0
36,28.7794,591,541,1,1
37,24.4625,539,539,1,0
38,20.7931,549,539,1,1
39,17.6741,557,539,1,1
40,15.0230,605,539,1,1
41,12.7696,549,539,1,0
42,10.8541,611,539,1,1
43,9.2260,609,539,1,0
44,7.8421,653,539,1,1
45,6.6658,623,539,1,0
46,5.6659,569,539,1,0
47,4.8160,565,539,1,0
48,4.0936,588,539,1,1
49,3.4796,595,539,1,1
50,2.9576,557,539,1,0
51,2.5140,630,539,1,1
52,2.1369,604,539,1,0
53,1.8164,560,539,1,0
54,1.5439,539,539,1,0
55,1.3123,568,539,1,1
56,1.1155,534,534,1,0
57,0.9482,604,534,1,1
58,0.8059,563,534,1,0
59,0.6850,586,534,1,1
60,0.5823,609,534,1,1
61,0.4949,619,534,1,1
62,0.4207,593,534,1,0
63,0.3576,630,534,1,1
64,0.3040,578,534,1,0
65,0.2584,551,534,1,0
66,0.2196,588,534,1,1
67,0.1867,603,534,1,1
68,0.1587,580,534,1,0
69,0.1349,588,534,1,1
70,0.1146,580,534,1,0
71,0.0974,560,534,1,0
