iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,3478,3478,1,0
2,6400.0000,3389,3389,1,0
3,5120.0000,3378,3378,1,0
4,4096.0000,3257,3257,1,0
5,3276.8000,3278,3257,1,1
6,2621.4402,3178,3178,1,0
7,2097.1521,3151,3151,1,0
8,1677.7217,3230,3151,1,1
9,1342.1774,3230,3151,1,0
10,1073.7419,3100,3100,1,0
11,858.9936,3115,3100,1,1
12,687.1949,3117,3100,1,1
13,549.7559,3146,3100,1,1
14,439.8047,3113,3100,1,0
15,351.8438,2989,2989,1,0
16,281.4751,2984,2984,1,0
17,225.1801,3033,2984,1,1
18,180.1440,3002,2984,1,0
19,144.1152,2986,2984,1,0
20,115.2922,3039,2984,1,1
21,92.2338,3040,2984,1,1
22,73.7870,3011,2984,1,0
23,59.0296,2941,2941,1,0
24,47.2237,2913,2913,1,0
25,37.7790,2917,2913,1,1
26,30.2232,2917,2913,1,0
27,24.1785,2911,2911,1,0
28,19.3428,2947,2911,1,1
29,15.4743,2934,2911,1,0
30,12.3794,2902,2902,1,0
31,9.9035,2876,2876,1,0
32,7.9228,2881,2876,1,1
33,6.3383,2864,2864,1,0
34,5.0706,2816,2816,1,0
35,4.0565,2802,2802,1,0
36,3.2452,2800,2800,1,0
37,2.5962,2815,2800,1,1
38,2.0769,2886,2800,1,1
39,1.6615,2859,2800,1,0
40,1.3292,2763,2763,1,0
41,1.0634,2760,2760,1,0
42,0.8507,2745,2745,1,0
43,0.6806,2736,2736,1,0
44,0.5445,2820,2736,1,1
45,0.4356,2806,2736,1,0
46,0.3484,2766,2736,1,0
47,0.2788,2716,2716,1,0
48,0.2230,2786,2716,1,1
49,0.1784,2863,2716,1,1
50,0.1427,2793,2716,1,0
51,0.1142,2806,2716,1,1
52,0.0913,2834,2716,1,1
