iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,3359,3359,1,0
2,7225.0000,3315,3315,1,0
3,6141.2500,3229,3229,1,0
4,5220.0625,3211,3211,1,0
5,4437.0532,3219,3211,1,1
6,3771.4954,3295,3211,1,1
7,3205.7712,3238,3211,1,0
8,2724.9055,3165,3165,1,0
9,2316.1697,3143,3143,1,0
10,1968.7443,3120,3120,1,0
11,1673.4326,3115,3115,1,0
12,1422.4177,3139,3115,1,1
13,1209.0551,3178,3115,1,1
14,1027.6968,3133,3115,1,0
15,873.5423,3111,3111,1,0
16,742.5110,3104,3104,1,0
17,631.1343,3081,3081,1,0
18,536.4642,3070,3070,1,0
19,455.9946,3112,3070,1,1
20,387.5954,3075,3070,1,0
21,329.4561,3069,3069,1,0
22,280.0377,2991,2991,1,0
23,238.0320,2977,2977,1,0
24,202.3272,2974,2974,1,0
25,171.9782,2981,2974,1,1
26,146.1814,2965,2965,1,0
27,124.2542,2920,2920,1,0
28,105.6161,2993,2920,1,1
29,89.7737,2915,2915,1,0
30,76.3076,2890,2890,1,0
31,64.8615,2883,2883,1,0
32,55.1323,2894,2883,1,1
33,46.8624,2896,2883,1,1
34,39.8331,2866,2866,1,0
35,33.8581,2838,2838,1,0
36,28.7794,2838,2838,1,0
37,24.4625,2834,2834,1,0
38,20.7931,2825,2825,1,0
39,17.6741,2820,2820,1,0
40,15.0230,2821,2820,1,1
41,12.7696,2816,2816,1,0
42,10.8541,2808,2808,1,0
43,9.2260,2784,2784,1,0
44,7.8421,2876,2784,1,1
45,6.6658,2835,2784,1,0
46,5.6659,2833,2784,1,0
47,4.8160,2828,2784,1,0
48,4.0936,2833,2784,1,1
49,3.4796,2767,2767,1,0
50,2.9576,2839,2767,1,1
51,2.5140,2777,2767,1,0
52,2.1369,2893,2767,1,1
53,1.8164,2847,2767,1,0
54,1.5439,2929,2767,1,1
55,1.3123,2832,2767,1,0
56,1.1155,2809,2767,1,0
57,0.9482,2820,2767,1,1
58,0.8059,2815,2767,1,0
59,0.6850,2846,2767,1,1
60,0.5823,2792,2767,1,0
61,0.4949,2766,2766,1,0
62,0.4207,2770,2766,1,1
63,0.3576,2828,2766,1,1
64,0.3040,2793,2766,1,0
65,0.2584,2792,2766,1,0
66,0.2196,2785,2766,1,0
67,0.1867,2782,2766,1,0
68,0.1587,2777,2766,1,0
69,0.1349,2826,2766,1,1
70,0.1146,2808,2766,1,0
71,0.0974,2802,2766,1,0
