iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,683,683,1,0
2,7225.0000,686,683,1,1
3,6141.2500,747,683,1,1
4,5220.0625,740,683,1,0
5,4437.0532,661,661,1,0
6,3771.4954,649,649,1,0
7,3205.7712,647,647,1,0
8,2724.9055,697,647,1,1
9,2316.1697,615,615,1,0
10,1968.7443,671,615,1,1
11,1673.4326,613,613,1,0
12,1422.4177,601,601,1,0
13,1209.0551,604,601,1,1
14,1027.6968,659,601,1,1
15,873.5423,605,601,1,0
16,742.5110,623,601,1,1
17,631.1343,586,586,1,0
18,536.4642,644,586,1,1
19,455.9946,608,586,1,0
20,387.5954,604,586,1,0
21,329.4561,642,586,1,1
22,280.0377,673,586,1,1
23,238.0320,634,586,1,0
24,202.3272,641,586,1,1
25,171.9782,630,586,1,0
26,146.1814,605,586,1,0
27,124.2542,604,586,1,0
28,105.6161,598,586,1,0
29,89.7737,597,586,1,0
30,76.3076,632,586,1,1
31,64.8615,632,586,1,0
32,55.1323,625,586,1,0
33,46.8624,609,586,1,0
34,39.8331,598,586,1,0
35,33.8581,598,586,1,0
36,28.7794,600,586,1,1
37,24.4625,676,586,1,1
38,20.7931,730,586,1,1
39,17.6741,770,586,1,1
40,15.0230,680,586,1,0
41,12.7696,759,586,1,1
42,10.8541,603,586,1,0
43,9.2260,578,578,1,0
44,7.8421,604,578,1,1
45,6.6658,625,578,1,1
46,5.6659,637,578,1,1
47,4.8160,624,578,1,0
48,4.0936,619,578,1,0
49,3.4796,691,578,1,1
50,2.9576,617,578,1,0
51,2.5140,608,578,1,0
52,2.1369,595,578,1,0
53,1.8164,571,571,1,0
54,1.5439,642,571,1,1
55,1.3123,649,571,1,1
56,1.1155,583,571,1,0
57,0.9482,581,571,1,0
58,0.8059,592,571,1,1
59,0.6850,623,571,1,1
60,0.5823,643,571,1,1
61,0.4949,617,571,1,0
62,0.4207,590,571,1,0
63,0.3576,581,571,1,0
64,0.3040,563,563,1,0
65,0.2584,638,563,1,1
66,0.2196,620,563,1,0
67,0.1867,596,563,1,0
68,0.1587,608,563,1,1
69,0.1349,569,563,1,0
70,0.1146,565,563,1,0
71,0.0974,590,563,1,1
