temperatura,makespan
10000.00000,4646
9500.00000,558
9025.00000,458
8573.75000,489
8145.06250,541
7737.80908,485
7350.91846,437
6983.37256,502
6634.20361,517
6302.49316,591
5987.36865,493
5688.00000,466
5403.60010,488
5133.41992,535
4876.74902,578
4632.91162,534
4401.26611,524
4181.20264,518
3972.14233,526
3773.53516,516
3584.85840,529
3405.61548,485
3235.33472,519
3073.56787,497
2919.88940,494
2773.89502,547
2635.20020,508
2503.44019,546
2378.26807,449
2259.35474,517
2146.38696,502
2039.06763,532
1937.11426,438
1840.25854,513
1748.24561,578
1660.83325,492
1577.79163,471
1498.90198,470
1423.95691,452
1352.75903,536
1285.12109,527
1220.86499,401
1159.82178,395
1101.83069,460
1046.73914,547
994.40216,587
944.68207,558
897.44794,626
852.57550,496
809.94672,534
769.44934,494
730.97687,444
694.42804,429
659.70660,502
626.72125,504
595.38519,450
565.61591,492
537.33508,425
510.46832,438
484.94492,411
460.69766,486
437.66278,443
415.77963,474
394.99063,467
375.24109,426
356.47903,458
338.65509,423
321.72232,467
305.63620,463
290.35440,487
275.83667,527
262.04483,622
248.94258,505
236.49545,528
224.67068,535
213.43715,521
202.76529,517
192.62703,517
182.99568,501
173.84590,480
165.15361,488
156.89594,541
149.05113,578
141.59857,563
134.51865,523
127.79271,496
121.40308,547
115.33292,499
109.56628,482
104.08796,563
98.88356,563
93.93938,541
89.24242,535
84.78030,536
80.54128,597
76.51422,550
72.68851,541
69.05408,718
65.60137,698
62.32130,658
59.20523,621
56.24497,549
53.43272,545
50.76109,540
48.22303,515
45.81188,460
43.52128,446
41.34522,433
39.27796,406
37.31406,421
35.44836,451
33.67594,441
31.99214,414
30.39253,455
28.87291,466
27.42926,492
26.05780,416
24.75491,400
23.51716,381
22.34130,444
21.22424,462
20.16302,450
19.15487,411
18.19713,483
17.28727,477
16.42291,480
15.60176,429
14.82167,423
14.08059,417
13.37656,411
12.70773,408
12.07234,400
11.46873,466
10.89529,386
10.35052,373
9.83300,343
9.34135,337
8.87428,351
8.43057,335
8.00904,307
7.60859,318
7.22816,305
6.86675,303
6.52341,383
6.19724,387
5.88738,374
5.59301,372
5.31336,368
5.04769,320
4.79531,310
4.55554,335
4.32776,307
4.11138,305
3.90581,298
3.71052,353
3.52499,336
3.34874,342
3.18130,357
3.02224,397
2.87113,314
2.72757,331
2.59119,331
2.46163,307
2.33855,298
2.22162,290
2.11054,275
2.00501,358
1.90476,367
1.80953,372
1.71905,367
1.63310,352
1.55144,283
1.47387,371
1.40018,303
1.33017,349
1.26366,398
1.20048,396
1.14045,334
1.08343,337
1.02926,368
0.97780,360
0.92891,322
0.88246,356
0.83834,352
0.79642,330
0.75660,315
0.71877,340
0.68283,363
0.64869,361
0.61625,315
0.58544,311
0.55617,309
0.52836,395
0.50194,316
0.47685,402
0.45300,381
0.43035,348
0.40884,301
0.38839,294
0.36897,293
0.35053,294
0.33300,297
0.31635,290
0.30053,289
0.28551,301
0.27123,333
0.25767,306
0.24479,363
0.23255,370
0.22092,364
0.20987,342
0.19938,410
0.18941,429
0.17994,339
0.17094,376
0.16240,319
0.15428,322
0.14656,316
0.13923,337
0.13227,308
0.12566,304
0.11938,301
0.11341,293
0.10774,371
0.10235,344
