iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,406,406,1,0
2,9801.0000,385,385,1,0
3,9702.9902,396,385,1,1
4,9605.9600,343,343,1,0
5,9509.9004,353,343,1,1
6,9414.8018,569,343,1,1
7,9320.6543,315,315,1,0
8,9227.4482,444,315,1,1
9,9135.1738,304,304,1,0
10,9043.8223,352,304,1,1
11,8953.3838,300,300,1,0
12,8863.8496,353,300,1,1
13,8775.2109,303,300,1,0
14,8687.4590,325,300,1,1
15,8600.5850,343,300,1,1
16,8514.5791,420,300,1,1
17,8429.4336,290,290,1,0
18,8345.1396,305,290,1,1
19,8261.6885,340,290,1,1
20,8179.0718,334,290,1,0
21,8097.2812,355,290,1,1
22,8016.3086,353,290,1,0
23,7936.1455,334,290,1,0
24,7856.7842,418,290,1,1
25,7778.2163,325,290,1,0
26,7700.4341,359,290,1,1
27,7623.4297,273,273,1,0
28,7547.1953,304,273,1,1
29,7471.7236,413,273,1,1
30,7397.0063,308,273,1,0
31,7323.0361,341,273,1,1
32,7249.8057,339,273,1,0
33,7177.3076,350,273,1,1
34,7105.5347,324,273,1,0
35,7034.4795,292,273,1,0
36,6964.1348,348,273,1,1
37,6894.4937,377,273,1,1
38,6825.5488,374,273,1,0
39,6757.2935,405,273,1,1
40,6689.7207,325,273,1,0
41,6622.8237,296,273,1,0
42,6556.5957,343,273,1,1
43,6491.0298,391,273,1,1
44,6426.1196,413,273,1,1
45,6361.8584,391,273,1,0
46,6298.2397,441,273,1,1
47,6235.2573,524,273,1,1
48,6172.9048,563,273,1,1
49,6111.1758,384,273,1,0
50,6050.0640,335,273,1,0
51,5989.5635,347,273,1,1
52,5929.6680,310,273,1,0
53,5870.3716,336,273,1,1
54,5811.6680,391,273,1,1
55,5753.5513,425,273,1,1
56,5696.0156,416,273,1,0
57,5639.0557,395,273,1,0
58,5582.6650,307,273,1,0
59,5526.8384,303,273,1,0
60,5471.5698,298,273,1,0
61,5416.8540,317,273,1,1
62,5362.6855,369,273,1,1
63,5309.0586,320,273,1,0
64,5255.9683,307,273,1,0
65,5203.4087,306,273,1,0
66,5151.3745,407,273,1,1
67,5099.8608,347,273,1,0
68,5048.8623,311,273,1,0
69,4998.3735,387,273,1,1
70,4948.3896,394,273,1,1
71,4898.9058,372,273,1,0
72,4849.9170,421,273,1,1
73,4801.4180,530,273,1,1
74,4753.4038,330,273,1,0
75,4705.8696,355,273,1,1
76,4658.8110,364,273,1,1
77,4612.2231,379,273,1,1
78,4566.1011,370,273,1,0
79,4520.4399,307,273,1,0
80,4475.2354,345,273,1,1
81,4430.4829,326,273,1,0
82,4386.1782,288,273,1,0
83,4342.3164,324,273,1,1
84,4298.8931,291,273,1,0
85,4255.9043,269,269,1,0
86,4213.3452,252,252,1,0
87,4171.2119,327,252,1,1
88,4129.5000,380,252,1,1
89,4088.2051,306,252,1,0
90,4047.3230,364,252,1,1
91,4006.8499,425,252,1,1
92,3966.7815,397,252,1,0
93,3927.1138,356,252,1,0
94,3887.8428,393,252,1,1
95,3848.9644,377,252,1,0
96,3810.4749,437,252,1,1
97,3772.3701,323,252,1,0
98,3734.6465,382,252,1,1
99,3697.3000,424,252,1,1
100,3660.3271,298,252,1,0
101,3623.7239,297,252,1,0
102,3587.4866,282,252,1,0
103,3551.6118,327,252,1,1
104,3516.0957,348,252,1,1
105,3480.9348,315,252,1,0
106,3446.1255,397,252,1,1
107,3411.6643,414,252,1,1
108,3377.5476,360,252,1,0
109,3343.7722,393,252,1,1
110,3310.3345,402,252,1,1
111,3277.2312,376,252,1,0
112,3244.4590,389,252,1,1
113,3212.0144,291,252,1,0
114,3179.8943,279,252,1,0
115,3148.0955,228,228,1,0
116,3116.6145,230,228,1,1
117,3085.4485,228,228,1,0
118,3054.5940,227,227,1,0
119,3024.0481,211,211,1,0
120,2993.8076,197,197,1,0
121,2963.8696,257,197,1,1
122,2934.2310,302,197,1,1
123,2904.8887,235,197,1,0
124,2875.8398,225,197,1,0
125,2847.0815,219,197,1,0
126,2818.6108,207,197,1,0
127,2790.4248,256,197,1,1
128,2762.5205,288,197,1,1
129,2734.8953,249,197,1,0
130,2707.5464,238,197,1,0
131,2680.4709,256,197,1,1
132,2653.6663,233,197,1,0
133,2627.1296,241,197,1,1
134,2600.8584,291,197,1,1
135,2574.8499,233,197,1,0
136,2549.1013,294,197,1,1
137,2523.6104,282,197,1,0
138,2498.3743,291,197,1,1
139,2473.3906,250,197,1,0
140,2448.6567,254,197,1,1
141,2424.1702,248,197,1,0
142,2399.9285,258,197,1,1
143,2375.9292,231,197,1,0
144,2352.1699,241,197,1,1
145,2328.6482,218,197,1,0
146,2305.3618,219,197,1,1
147,2282.3081,218,197,1,0
148,2259.4851,210,197,1,0
149,2236.8904,228,197,1,1
150,2214.5215,187,187,1,0
151,2192.3762,228,187,1,1
152,2170.4524,239,187,1,1
153,2148.7478,226,187,1,0
154,2127.2603,241,187,1,1
155,2105.9878,210,187,1,0
156,2084.9280,230,187,1,1
157,2064.0786,215,187,1,0
158,2043.4379,187,187,1,0
159,2023.0035,241,187,1,1
160,2002.7736,228,187,1,0
161,1982.7458,189,187,1,0
162,1962.9185,221,187,1,1
163,1943.2893,226,187,1,1
164,1923.8564,241,187,1,1
165,1904.6179,187,187,1,0
166,1885.5718,187,187,1,0
167,1866.7161,226,187,1,1
168,1848.0490,231,187,1,1
169,1829.5685,248,187,1,1
170,1811.2728,231,187,1,0
171,1793.1602,187,187,1,0
172,1775.2285,196,187,1,1
173,1757.4762,226,187,1,1
174,1739.9015,242,187,1,1
175,1722.5024,189,187,1,0
176,1705.2775,231,187,1,1
177,1688.2247,242,187,1,1
178,1671.3425,187,187,1,0
179,1654.6292,228,187,1,1
180,1638.0829,231,187,1,1
181,1621.7020,239,187,1,1
182,1605.4850,210,187,1,0
183,1589.4302,230,187,1,1
184,1573.5359,187,187,1,0
185,1557.8005,189,187,1,1
186,1542.2225,241,187,1,1
187,1526.8003,196,187,1,0
188,1511.5323,242,187,1,1
189,1496.4170,231,187,1,0
190,1481.4529,228,187,1,0
191,1466.6383,242,187,1,1
192,1451.9719,226,187,1,0
193,1437.4523,228,187,1,1
194,1423.0778,189,187,1,0
195,1408.8470,221,187,1,1
196,1394.7585,241,187,1,1
197,1380.8109,228,187,1,0
198,1367.0028,221,187,1,0
199,1353.3328,189,187,1,0
