iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,3562,3562,1,0
2,6400.0000,3361,3361,1,0
3,5120.0000,3286,3286,1,0
4,4096.0000,3205,3205,1,0
5,3276.8000,3131,3131,1,0
6,2621.4402,3146,3131,1,1
7,2097.1521,3130,3130,1,0
8,1677.7217,3111,3111,1,0
9,1342.1774,3092,3092,1,0
10,1073.7419,3181,3092,1,1
11,858.9936,3141,3092,1,0
12,687.1949,3112,3092,1,0
13,549.7559,3110,3092,1,0
14,439.8047,3156,3092,1,1
15,351.8438,3219,3092,1,1
16,281.4751,3142,3092,1,0
17,225.1801,3104,3092,1,0
18,180.1440,3090,3090,1,0
19,144.1152,3150,3090,1,1
20,115.2922,3104,3090,1,0
21,92.2338,3068,3068,1,0
22,73.7870,3026,3026,1,0
23,59.0296,2992,2992,1,0
24,47.2237,3068,2992,1,1
25,37.7790,3038,2992,1,0
26,30.2232,3025,2992,1,0
27,24.1785,2971,2971,1,0
28,19.3428,2969,2969,1,0
29,15.4743,2943,2943,1,0
30,12.3794,2927,2927,1,0
31,9.9035,2920,2920,1,0
32,7.9228,2918,2918,1,0
33,6.3383,2957,2918,1,1
34,5.0706,2981,2918,1,1
35,4.0565,2987,2918,1,1
36,3.2452,2952,2918,1,0
37,2.5962,2920,2918,1,0
38,2.0769,2892,2892,1,0
39,1.6615,2876,2876,1,0
40,1.3292,2892,2876,1,1
41,1.0634,2856,2856,1,0
42,0.8507,2918,2856,1,1
43,0.6806,2850,2850,1,0
44,0.5445,2824,2824,1,0
45,0.4356,2817,2817,1,0
46,0.3484,2794,2794,1,0
47,0.2788,2792,2792,1,0
48,0.2230,2765,2765,1,0
49,0.1784,2828,2765,1,1
50,0.1427,2837,2765,1,1
51,0.1142,2792,2765,1,0
52,0.0913,2761,2761,1,0
