iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,487,487,1,0
2,9025.0000,583,487,1,1
3,8573.7500,497,487,1,0
4,8145.0625,528,487,1,1
5,7737.8091,508,487,1,0
6,7350.9185,482,482,1,0
7,6983.3726,478,478,1,0
8,6634.2036,496,478,1,1
9,6302.4932,536,478,1,1
10,5987.3687,492,478,1,0
11,5688.0000,482,478,1,0
12,5403.6001,625,478,1,1
13,5133.4199,497,478,1,0
14,4876.7490,511,478,1,1
15,4632.9116,470,470,1,0
16,4401.2661,460,460,1,0
17,4181.2026,554,460,1,1
18,3972.1423,560,460,1,1
19,3773.5352,481,460,1,0
20,3584.8584,486,460,1,1
21,3405.6155,518,460,1,1
22,3235.3347,497,460,1,0
23,3073.5679,582,460,1,1
24,2919.8894,640,460,1,1
25,2773.8950,574,460,1,0
26,2635.2002,512,460,1,0
27,2503.4402,588,460,1,1
28,2378.2681,608,460,1,1
29,2259.3547,541,460,1,0
30,2146.3870,591,460,1,1
31,2039.0676,527,460,1,0
32,1937.1143,507,460,1,0
33,1840.2585,523,460,1,1
34,1748.2456,560,460,1,1
35,1660.8333,506,460,1,0
36,1577.7916,613,460,1,1
37,1498.9020,594,460,1,0
38,1423.9569,499,460,1,0
39,1352.7590,545,460,1,1
40,1285.1211,544,460,1,0
41,1220.8650,542,460,1,0
42,1159.8218,528,460,1,0
43,1101.8307,610,460,1,1
44,1046.7391,594,460,1,0
45,994.4022,502,460,1,0
46,944.6821,556,460,1,1
47,897.4479,547,460,1,0
48,852.5755,550,460,1,1
49,809.9467,690,460,1,1
50,769.4493,689,460,1,0
51,730.9769,641,460,1,0
52,694.4280,526,460,1,0
53,659.7066,607,460,1,1
54,626.7213,613,460,1,1
55,595.3852,585,460,1,0
56,565.6159,554,460,1,0
57,537.3351,529,460,1,0
58,510.4683,600,460,1,1
59,484.9449,547,460,1,0
60,460.6977,518,460,1,0
61,437.6628,536,460,1,1
62,415.7796,527,460,1,0
63,394.9906,659,460,1,1
64,375.2411,608,460,1,0
65,356.4790,737,460,1,1
66,338.6551,608,460,1,0
67,321.7223,638,460,1,1
68,305.6362,694,460,1,1
69,290.3544,506,460,1,0
70,275.8367,631,460,1,1
71,262.0448,560,460,1,0
72,248.9426,530,460,1,0
73,236.4955,545,460,1,1
74,224.6707,459,459,1,0
75,213.4371,459,459,1,0
76,202.7653,456,456,1,0
77,192.6270,518,456,1,1
78,182.9957,450,450,1,0
79,173.8459,459,450,1,1
80,165.1536,491,450,1,1
81,156.8959,556,450,1,1
82,149.0511,518,450,1,0
83,141.5986,465,450,1,0
84,134.5186,516,450,1,1
85,127.7927,497,450,1,0
86,121.4031,543,450,1,1
87,115.3329,559,450,1,1
88,109.5663,531,450,1,0
89,104.0880,510,450,1,0
90,98.8836,556,450,1,1
91,93.9394,587,450,1,1
92,89.2424,551,450,1,0
93,84.7803,536,450,1,0
94,80.5413,601,450,1,1
95,76.5142,592,450,1,0
96,72.6885,697,450,1,1
97,69.0541,574,450,1,0
98,65.6014,502,450,1,0
99,62.3213,751,450,1,1
100,59.2052,521,450,1,0
101,56.2450,550,450,1,1
102,53.4327,603,450,1,1
103,50.7611,501,450,1,0
104,48.2230,518,450,1,1
105,45.8119,508,450,1,0
106,43.5213,636,450,1,1
107,41.3452,723,450,1,1
108,39.2780,555,450,1,0
109,37.3141,567,450,1,1
110,35.4484,552,450,1,0
111,33.6759,527,450,1,0
112,31.9921,651,450,1,1
113,30.3925,597,450,1,0
114,28.8729,550,450,1,0
115,27.4293,582,450,1,1
116,26.0578,603,450,1,1
117,24.7549,538,450,1,0
118,23.5172,554,450,1,1
119,22.3413,535,450,1,0
120,21.2242,477,450,1,0
121,20.1630,485,450,1,1
122,19.1549,470,450,1,0
123,18.1971,506,450,1,1
