iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,272,272,1,0
2,6400.0000,257,257,1,0
3,5120.0000,212,212,1,0
4,4096.0000,260,212,1,1
5,3276.8000,259,212,1,0
6,2621.4402,253,212,1,0
7,2097.1521,252,212,1,0
8,1677.7217,265,212,1,1
9,1342.1774,209,209,1,0
10,1073.7419,196,196,1,0
11,858.9936,192,192,1,0
12,687.1949,211,192,1,1
13,549.7559,213,192,1,1
14,439.8047,226,192,1,1
15,351.8438,177,177,1,0
16,281.4751,173,173,1,0
17,225.1801,195,173,1,1
18,180.1440,169,169,1,0
19,144.1152,199,169,1,1
20,115.2922,215,169,1,1
21,92.2338,221,169,1,1
22,73.7870,307,169,1,1
23,59.0296,250,169,1,0
24,47.2237,249,169,1,0
25,37.7790,289,169,1,1
26,30.2232,258,169,1,0
27,24.1785,282,169,1,1
28,19.3428,247,169,1,0
29,15.4743,282,169,1,1
30,12.3794,335,169,1,1
31,9.9035,438,169,1,1
32,7.9228,350,169,1,0
33,6.3383,323,169,1,0
34,5.0706,338,169,1,1
35,4.0565,283,169,1,0
36,3.2452,470,169,1,1
37,2.5962,251,169,1,0
38,2.0769,324,169,1,1
39,1.6615,313,169,1,0
40,1.3292,307,169,1,0
41,1.0634,357,169,1,1
42,0.8507,364,169,1,1
43,0.6806,327,169,1,0
44,0.5445,375,169,1,1
45,0.4356,310,169,1,0
46,0.3484,286,169,1,0
47,0.2788,391,169,1,1
48,0.2230,270,169,1,0
49,0.1784,320,169,1,1
50,0.1427,349,169,1,1
51,0.1142,325,169,1,0
52,0.0913,289,169,1,0
