temperatura,makespan
10000.00000,18538
8500.00000,733
7225.00000,727
6141.25000,705
5220.06250,682
4437.05322,667
3771.49536,688
3205.77124,713
2724.90552,661
2316.16968,598
1968.74426,618
1673.43262,597
1422.41772,596
1209.05505,725
1027.69678,664
873.54230,636
742.51099,731
631.13434,663
536.46417,649
455.99457,601
387.59540,601
329.45609,677
280.03769,651
238.03204,655
202.32724,655
171.97816,699
146.18144,666
124.25423,693
105.61610,715
89.77368,687
76.30763,651
64.86149,735
55.13227,674
46.86243,682
39.83307,682
33.85810,682
28.77939,664
24.46248,660
20.79311,660
17.67414,681
15.02302,660
12.76957,651
10.85414,637
9.22602,664
7.84211,664
6.66580,651
5.66593,651
4.81604,640
4.09363,640
3.47959,640
2.95765,640
2.51400,640
2.13690,640
1.81637,640
1.54391,640
1.31233,640
1.11548,612
0.94815,612
0.80593,612
0.68504,612
0.58229,611
0.49494,611
0.42070,611
0.35760,611
0.30396,611
0.25836,604
0.21961,604
0.18667,604
0.15867,596
0.13487,596
0.11464,596
