iteration,makespan
577,96075
578,96036
579,95964
580,95906
581,95893
582,95833
583,95733
584,95704
585,95694
586,95627
587,95589
588,95549
589,95541
590,95513
591,95510
592,95507
593,95451
594,95394
595,95325
596,95300
597,95245
598,95158
599,95151
600,95051
601,95007
602,94979
603,94925
604,94911
605,94823
606,94733
607,94684
608,94607
609,94532
610,94471
611,94413
612,94328
613,94277
614,94195
615,94103
616,94084
617,94025
618,93966
619,93928
620,93874
621,93801
622,93707
623,93672
624,93592
625,93589
626,93558
627,93540
628,93484
629,93393
630,93365
631,93270
632,93239
633,93150
634,93085
635,93071
636,93011
637,92995
638,92959
639,92940
640,92901
641,92842
642,92817
643,92775
644,92694
645,92670
646,92588
647,92506
648,92452
649,92365
650,92273
651,92254
652,92161
653,92069
654,92016
655,92005
656,91910
657,91822
658,91731
659,91721
660,91660
661,91572
662,91541
663,91476
664,91398
665,91300
666,91273
667,91232
668,91206
669,91128
670,91085
671,90987
672,90908
673,90906
674,90845
675,90745
676,90727
677,90631
678,90593
679,90557
680,90463
681,90462
682,90395
683,90364
684,90318
685,90304
686,90235
687,90149
688,90121
689,90070
690,89990
691,89945
692,89886
693,89804
694,89717
695,89680
696,89607
697,89557
698,89510
699,89481
700,89434
701,89392
702,89354
703,89274
704,89190
705,89176
706,89166
707,89083
708,89081
709,89043
710,89025
711,89013
712,89009
713,89007
714,88996
715,88935
716,88900
717,88882
718,88876
719,88844
720,88803
721,88756
722,88750
723,88727
724,88669
725,88583
726,88492
727,88447
728,88444
729,88439
730,88399
731,88331
732,88324
733,88251
734,88232
735,88230
736,88218
737,88145
738,88131
739,88092
740,88009
741,87992
742,87943
743,87899
744,87883
745,87789
746,87734
747,87730
748,87704
749,87696
750,87622
751,87603
752,87565
753,87544
754,87512
755,87498
756,87414
757,87379
758,87325
759,87241
760,87194
761,87126
762,87028
763,87022
764,86961
765,86914
766,86826
767,86804
768,86766
769,86668
770,86577
771,86537
772,86487
773,86431
774,86342
775,86329
776,86313
777,86217
778,86139
779,86131
780,86113
781,86059
782,85972
783,85947
784,85861
785,85815
786,85754
787,85706
788,85618
789,85531
790,85444
791,85402
792,85347
793,85295
794,85277
795,85189
796,85180
797,85089
798,85057
799,85010
800,84913
801,84830
802,84778
803,84692
804,84603
805,84561
806,84526
807,84517
808,84490
809,84417
810,84395
811,84301
812,84232
813,84190
814,84177
815,84091
816,84084
817,84009
818,83947
819,83900
820,83820
821,83736
822,83711
823,83695
824,83652
825,83624
826,83567
827,83556
828,83514
829,83417
830,83321
831,83309
832,83214
833,83203
834,83152
835,83123
836,83059
837,83048
838,82960
839,82878
840,82874
841,82845
842,82764
843,82732
844,82648
845,82609
846,82536
847,82475
848,82432
849,82354
850,82331
851,82318
852,82276
853,82231
854,82172
855,82091
856,82056
857,81995
858,81979
859,81900
860,81849
861,81815
862,81753
863,81686
864,81590
865,81501
866,81411
867,81328
868,81320
869,81312
870,81311
871,81290
872,81244
873,81153
874,81094
875,81022
876,80977
877,80881
878,80842
879,80811
880,80726
881,80700
882,80645
883,80635
884,80624
885,80577
886,80512
887,80455
888,80396
889,80365
890,80347
891,80263
892,80224
893,80202
894,80176
895,80114
896,80084
897,80001
898,79919
899,79832
900,79769
901,79710
902,79699
903,79676
904,79581
905,79517
906,79483
907,79468
908,79409
909,79396
910,79371
911,79347
912,79331
913,79275
914,79230
915,79227
916,79138
917,79055
918,78967
919,78892
920,78851
921,78754
922,78747
923,78669
924,78576
925,78532
926,78452
927,78361
928,78340
929,78268
930,78191
931,78102
932,78037
933,77990
934,77900
935,77819
936,77765
937,77744
938,77705
939,77621
940,77523
941,77454
942,77374
943,77313
944,77245
945,77234
946,77218
947,77155
948,77113
949,77021
950,77004
951,76940
952,76887
953,76824
954,76778
955,76728
956,76704
957,76695
958,76680
959,76599
960,76592
961,76513
962,76465
963,76432
964,76338
965,76321
966,76230
967,76211
968,76187
969,76117
970,76112
971,76026
972,76024
973,76007
974,75913
975,75859
976,75789
977,75764
978,75718
979,75691
980,75603
981,75548
982,75529
983,75526
984,75438
985,75400
986,75364
987,75272
988,75221
989,75184
990,75102
991,75079
992,74994
993,74963
994,74920
995,74896
996,74802
997,74781
998,74718
999,74631
1000,74614
1001,74526
1002,74433
1003,74384
1004,74288
1005,74271
1006,74215
1007,74171
1008,74085
1009,73993
1010,73984
1011,73899
1012,73883
1013,73853
1014,73785
1015,73689
1016,73653
1017,73605
1018,73546
1019,73517
1020,73417
1021,73366
1022,73286
1023,73276
1024,73190
1025,73119
1026,73057
1027,73049
1028,73044
1029,72969
1030,72874
1031,72806
1032,72765
1033,72741
1034,72699
1035,72646
1036,72566
1037,72501
1038,72417
1039,72415
1040,72338
1041,72310
1042,72292
1043,72224
1044,72129
1045,72061
1046,71975
1047,71919
1048,71870
1049,71861
1050,71812
1051,71721
1052,71655
1053,71597
1054,71549
1055,71471
1056,71405
1057,71369
1058,71355
1059,71269
1060,71186
1061,71167
1062,71092
1063,71004
1064,70911
1065,70833
1066,70815
1067,70736
1068,70648
1069,70591
1070,70507
1071,70449
1072,70367
1073,70316
1074,70233
1075,70145
1076,70077
1077,69999
1078,69992
1079,69986
1080,69895
1081,69803
1082,69711
1083,69622
1084,69581
1085,69520
1086,69455
1087,69426
1088,69373
1089,69329
1090,69318
1091,69222
1092,69147
1093,69049
1094,69030
1095,69015
1096,68925
1097,68863
1098,68768
1099,68689
1100,68665
1101,68583
1102,68560
1103,68517
1104,68486
1105,68480
1106,68399
1107,68388
1108,68353
1109,68337
1110,68274
1111,68271
1112,68171
1113,68140
1114,68115
1115,68055
1116,68046
1117,67976
1118,67957
1119,67951
1120,67933
1121,67871
1122,67793
1123,67733
1124,67676
1125,67619
1126,67550
1127,67490
1128,67403
1129,67341
1130,67284
1131,67254
1132,67202
1133,67184
1134,67122
1135,67053
1136,67033
1137,66967
1138,66871
1139,66838
1140,66773
1141,66740
1142,66661
1143,66573
1144,66550
1145,66546
1146,66504
1147,66501
1148,66500
1149,66494
1150,66417
1151,66411
1152,66357
1153,66288
1154,66248
1155,66150
1156,66131
1157,66123
1158,66119
1159,66113
1160,66054
1161,65966
1162,65898
1163,65815
1164,65768
1165,65723
1166,65701
1167,65613
1168,65564
1169,65500
1170,65498
1171,65420
1172,65410
1173,65386
1174,65339
1175,65318
1176,65266
1177,65181
1178,65106
1179,65011
1180,64958
1181,64949
1182,64934
1183,64877
1184,64778
1185,64745
1186,64650
1187,64637
1188,64587
1189,64522
1190,64483
1191,64407
1192,64317
1193,64293
1194,64283
1195,64223
1196,64178
1197,64172
1198,64086
1199,64014
1200,63959
1201,63932
1202,63900
1203,63810
1204,63737
1205,63727
1206,63632
1207,63575
1208,63542
1209,63527
1210,63498
1211,63453
1212,63395
1213,63313
1214,63302
1215,63215
1216,63131
1217,63052
1218,62977
1219,62955
1220,62879
1221,62863
1222,62848
1223,62817
1224,62789
1225,62736
1226,62662
1227,62589
1228,62537
1229,62529
1230,62440
1231,62427
1232,62373
1233,62303
1234,62259
1235,62259
