iteration,makespan
0,18582
1,18582
2,18582
3,18582
4,18582
5,18582
6,18582
7,18582
8,18582
9,18582
10,18582
11,18582
12,18582
13,18582
14,18582
15,18582
16,18582
17,18582
18,18582
19,18582
20,18582
21,18582
22,18582
23,18582
24,18582
25,18582
26,18582
27,18582
28,18582
29,18582
30,18582
31,18582
32,18582
33,18582
34,18582
35,18582
36,18582
37,18582
38,18582
39,18582
40,18582
41,18582
42,18582
43,18582
44,18582
45,18582
46,18582
47,18582
48,18582
49,18582
50,18582
51,18582
52,18582
53,18582
54,18582
55,18582
56,18582
57,18582
58,18582
59,18582
60,18582
61,18582
62,18582
63,18582
64,18582
65,18582
66,18582
67,18582
68,18582
69,18582
70,18582
71,18582
72,18582
73,18582
74,18582
75,18582
76,18582
77,18582
78,18582
79,18582
80,18582
81,18582
82,18582
83,18582
84,18582
85,18582
86,18582
87,18582
88,18582
89,18582
90,18582
91,18582
92,18582
93,18582
94,18582
95,18582
96,18582
97,18582
98,18582
99,18582
100,18582
101,18582
102,18582
103,18582
104,18582
105,18582
106,18582
107,18582
108,18582
109,18582
110,18582
111,18582
112,18582
113,18582
114,18582
115,18582
116,18582
117,18582
118,18582
119,18582
120,18582
121,18582
122,18582
123,18582
124,18582
125,18582
126,18582
127,18582
128,18582
129,18582
130,18582
131,18582
132,18582
133,18582
134,18582
135,18582
136,18582
137,18582
138,18582
139,18582
140,18582
141,18582
142,18582
143,18582
144,18582
145,18582
146,18582
147,18582
148,18582
149,18582
150,18582
151,18582
152,18582
153,18582
154,18582
155,18582
156,18582
157,18582
158,18582
159,18582
160,18582
161,18582
162,18582
163,18582
164,18582
165,18582
166,18582
167,18582
168,18582
169,18582
170,18582
171,18582
172,18582
173,18582
174,18582
175,18582
176,18582
177,18582
178,18582
179,18582
180,18582
181,18582
182,18582
183,18582
