temperatura,makespan
10000.00000,17874
8000.00000,797
6400.00000,689
5120.00000,649
4096.00000,683
3276.80005,643
2621.44019,670
2097.15210,620
1677.72168,616
1342.17737,582
1073.74194,579
858.99359,626
687.19489,663
549.75592,625
439.80475,610
351.84381,607
281.47507,600
225.18005,599
180.14404,569
144.11523,613
115.29219,568
92.23376,548
73.78701,597
59.02961,549
47.22369,545
37.77895,590
30.22316,572
24.17853,578
19.34282,569
15.47426,606
12.37941,556
9.90353,613
7.92282,545
6.33826,540
5.07061,589
4.05649,597
3.24519,576
2.59615,531
2.07692,528
1.66154,526
1.32923,560
1.06338,543
0.85071,524
0.68057,564
0.54445,618
0.43556,538
0.34845,521
0.27876,519
0.22301,599
0.17841,564
0.14272,584
0.11418,568
