iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,982,982,1,0
2,6400.0000,946,946,1,0
3,5120.0000,949,946,1,1
4,4096.0000,927,927,1,0
5,3276.8000,877,877,1,0
6,2621.4402,1008,877,1,1
7,2097.1521,898,877,1,0
8,1677.7217,830,830,1,0
9,1342.1774,826,826,1,0
10,1073.7419,798,798,1,0
11,858.9936,877,798,1,1
12,687.1949,748,748,1,0
13,549.7559,860,748,1,1
14,439.8047,730,730,1,0
15,351.8438,759,730,1,1
16,281.4751,696,696,1,0
17,225.1801,635,635,1,0
18,180.1440,711,635,1,1
19,144.1152,668,635,1,0
20,115.2922,605,605,1,0
21,92.2338,607,605,1,1
22,73.7870,603,603,1,0
23,59.0296,577,577,1,0
24,47.2237,574,574,1,0
25,37.7790,573,573,1,0
26,30.2232,566,566,1,0
27,24.1785,566,566,1,0
28,19.3428,554,554,1,0
29,15.4743,552,552,1,0
30,12.3794,548,548,1,0
31,9.9035,607,548,1,1
32,7.9228,590,548,1,0
33,6.3383,569,548,1,0
34,5.0706,606,548,1,1
35,4.0565,570,548,1,0
36,3.2452,590,548,1,1
37,2.5962,569,548,1,0
38,2.0769,554,548,1,0
39,1.6615,548,548,1,0
40,1.3292,563,548,1,1
41,1.0634,569,548,1,1
42,0.8507,581,548,1,1
43,0.6806,555,548,1,0
44,0.5445,570,548,1,1
45,0.4356,555,548,1,0
46,0.3484,569,548,1,1
47,0.2788,555,548,1,0
48,0.2230,581,548,1,1
49,0.1784,571,548,1,0
50,0.1427,555,548,1,0
51,0.1142,570,548,1,1
52,0.0913,590,548,1,1
