iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,884,884,1,0
2,8100.0000,847,847,1,0
3,7290.0000,985,847,1,1
4,6561.0000,890,847,1,0
5,5904.8999,856,847,1,0
6,5314.4097,948,847,1,1
7,4782.9688,1006,847,1,1
8,4304.6719,868,847,1,0
9,3874.2046,991,847,1,1
10,3486.7839,1017,847,1,1
11,3138.1055,1206,847,1,1
12,2824.2949,932,847,1,0
13,2541.8655,882,847,1,0
14,2287.6790,854,847,1,0
15,2058.9109,871,847,1,1
16,1853.0198,904,847,1,1
17,1667.7178,921,847,1,1
18,1500.9459,871,847,1,0
19,1350.8513,713,713,1,0
20,1215.7661,749,713,1,1
21,1094.1895,783,713,1,1
22,984.7705,854,713,1,1
23,886.2935,734,713,1,0
24,797.6641,733,713,1,0
25,717.8976,684,684,1,0
26,646.1078,614,614,1,0
27,581.4971,611,611,1,0
28,523.3474,594,594,1,0
29,471.0126,576,576,1,0
30,423.9113,629,576,1,1
31,381.5202,576,576,1,0
32,343.3682,635,576,1,1
33,309.0313,571,571,1,0
34,278.1282,608,571,1,1
35,250.3154,571,571,1,0
36,225.2838,608,571,1,1
37,202.7554,655,571,1,1
38,182.4799,659,571,1,1
39,164.2319,668,571,1,1
40,147.8087,618,571,1,0
41,133.0278,590,571,1,0
42,119.7251,650,571,1,1
43,107.7525,588,571,1,0
44,96.9773,586,571,1,0
45,87.2796,610,571,1,1
46,78.5516,612,571,1,1
47,70.6964,572,571,1,0
48,63.6268,588,571,1,1
49,57.2641,572,571,1,0
50,51.5377,588,571,1,1
51,46.3839,570,570,1,0
52,41.7455,594,570,1,1
53,37.5710,566,566,1,0
54,33.8139,565,565,1,0
55,30.4325,555,555,1,0
56,27.3892,554,554,1,0
57,24.6503,608,554,1,1
58,22.1853,554,554,1,0
59,19.9668,620,554,1,1
60,17.9701,615,554,1,0
61,16.1731,605,554,1,0
62,14.5558,624,554,1,1
63,13.1002,589,554,1,0
64,11.7902,601,554,1,1
65,10.6112,554,554,1,0
66,9.5500,631,554,1,1
67,8.5950,590,554,1,0
68,7.7355,597,554,1,1
69,6.9620,581,554,1,0
70,6.2658,561,554,1,0
71,5.6392,594,554,1,1
72,5.0753,572,554,1,0
73,4.5678,626,554,1,1
74,4.1110,572,554,1,0
75,3.6999,591,554,1,1
76,3.3299,590,554,1,0
77,2.9969,597,554,1,1
78,2.6972,565,554,1,0
79,2.4275,590,554,1,1
80,2.1847,564,554,1,0
81,1.9663,609,554,1,1
82,1.7696,594,554,1,0
83,1.5927,561,554,1,0
84,1.4334,626,554,1,1
85,1.2901,609,554,1,0
86,1.1611,594,554,1,0
87,1.0450,561,554,1,0
88,0.9405,597,554,1,1
89,0.8464,620,554,1,1
90,0.7618,594,554,1,0
91,0.6856,565,554,1,0
92,0.6170,591,554,1,1
93,0.5553,620,554,1,1
94,0.4998,619,554,1,0
95,0.4498,572,554,1,0
96,0.4048,594,554,1,1
97,0.3644,590,554,1,0
98,0.3279,578,554,1,0
99,0.2951,590,554,1,1
100,0.2656,594,554,1,1
101,0.2391,624,554,1,1
102,0.2151,609,554,1,0
103,0.1936,619,554,1,1
104,0.1743,594,554,1,0
105,0.1568,574,554,1,0
106,0.1412,565,554,1,0
107,0.1270,594,554,1,1
108,0.1143,618,554,1,1
109,0.1029,578,554,1,0
110,0.0926,572,554,1,0
