temperatura,makespan
10000.00000,17367
8000.00000,877
6400.00000,646
5120.00000,656
4096.00000,609
3276.80005,629
2621.44019,616
2097.15210,650
1677.72168,588
1342.17737,569
1073.74194,566
858.99359,565
687.19489,634
549.75592,567
439.80475,604
351.84381,601
281.47507,564
225.18005,547
180.14404,626
144.11523,608
115.29219,606
92.23376,566
73.78701,614
59.02961,618
47.22369,559
37.77895,587
30.22316,590
24.17853,582
19.34282,613
15.47426,605
12.37941,649
9.90353,678
7.92282,618
6.33826,598
5.07061,619
4.05649,590
3.24519,654
2.59615,594
2.07692,631
1.66154,637
1.32923,629
1.06338,623
0.85071,586
0.68057,580
0.54445,641
0.43556,700
0.34845,611
0.27876,610
0.22301,650
0.17841,587
0.14272,626
0.11418,626
