temperatura,makespan
10000.00000,18858
9500.00000,754
9025.00000,732
8573.75000,778
8145.06250,719
7737.80908,715
7350.91846,725
6983.37256,715
6634.20361,714
6302.49316,668
5987.36865,649
5688.00000,642
5403.60010,706
5133.41992,744
4876.74902,638
4632.91162,657
4401.26611,694
4181.20264,660
3972.14233,664
3773.53516,699
3584.85840,699
3405.61548,752
3235.33472,729
3073.56787,725
2919.88940,714
2773.89502,720
2635.20020,698
2503.44019,698
2378.26807,697
2259.35474,714
2146.38696,804
2039.06763,834
1937.11426,785
1840.25854,776
1748.24561,923
1660.83325,780
1577.79163,747
1498.90198,743
1423.95691,753
1352.75903,900
1285.12109,759
1220.86499,807
1159.82178,806
1101.83069,825
1046.73914,896
994.40216,784
944.68207,777
897.44794,831
852.57550,793
809.94672,835
769.44934,746
730.97687,743
694.42804,927
659.70660,782
626.72125,809
595.38519,776
565.61591,791
537.33508,807
510.46832,795
484.94492,795
460.69766,795
437.66278,848
415.77963,817
394.99063,795
375.24109,820
356.47903,823
338.65509,786
321.72232,760
305.63620,841
290.35440,787
275.83667,787
262.04483,774
248.94258,846
236.49545,771
224.67068,852
213.43715,852
202.76529,821
192.62703,780
182.99568,757
173.84590,757
165.15361,755
156.89594,749
149.05113,744
141.59857,776
134.51865,776
127.79271,820
121.40308,773
115.33292,773
109.56628,764
104.08796,762
98.88356,762
93.93938,848
89.24242,900
84.78030,835
80.54128,920
76.51422,847
72.68851,847
69.05408,847
65.60137,854
62.32130,785
59.20523,773
56.24497,797
53.43272,796
50.76109,773
48.22303,773
45.81188,770
43.52128,770
41.34522,838
39.27796,765
37.31406,793
35.44836,807
33.67594,848
31.99214,852
30.39253,852
28.87291,828
27.42926,828
26.05780,799
24.75491,799
23.51716,799
22.34130,789
21.22424,789
20.16302,789
19.15487,789
18.19713,779
17.28727,779
16.42291,761
15.60176,761
14.82167,758
14.08059,758
13.37656,737
12.70773,737
12.07234,737
11.46873,737
10.89529,737
10.35052,705
9.83300,697
9.34135,704
8.87428,704
8.43057,704
8.00904,704
7.60859,700
7.22816,700
6.86675,696
6.52341,705
6.19724,705
5.88738,705
5.59301,705
5.31336,705
5.04769,705
4.79531,705
4.55554,705
4.32776,711
4.11138,711
3.90581,711
3.71052,711
3.52499,711
3.34874,705
3.18130,705
3.02224,705
2.87113,705
2.72757,705
2.59119,696
2.46163,685
2.33855,685
2.22162,685
2.11054,685
2.00501,685
1.90476,685
1.80953,684
1.71905,684
1.63310,684
1.55144,676
1.47387,655
1.40018,655
1.33017,655
1.26366,655
1.20048,655
1.14045,654
1.08343,654
1.02926,651
0.97780,651
0.92891,651
0.88246,651
0.83834,651
0.79642,651
0.75660,651
0.71877,641
0.68283,641
0.64869,641
0.61625,641
0.58544,641
0.55617,638
0.52836,632
0.50194,632
0.47685,632
0.45300,632
0.43035,632
0.40884,632
0.38839,632
0.36897,632
0.35053,631
0.33300,631
0.31635,631
0.30053,631
0.28551,631
0.27123,630
0.25767,630
0.24479,630
0.23255,630
0.22092,630
0.20987,630
0.19938,630
0.18941,630
0.17994,630
0.17094,628
0.16240,628
0.15428,628
0.14656,628
0.13923,628
0.13227,628
0.12566,625
0.11938,625
0.11341,625
0.10774,625
0.10235,625
