temperatura,makespan
10000.00000,4823
8000.00000,942
6400.00000,861
5120.00000,932
4096.00000,788
3276.80005,782
2621.44019,909
2097.15210,894
1677.72168,949
1342.17737,939
1073.74194,766
858.99359,695
687.19489,690
549.75592,754
439.80475,821
351.84381,659
281.47507,698
225.18005,780
180.14404,705
144.11523,638
115.29219,629
92.23376,619
73.78701,587
59.02961,571
47.22369,642
37.77895,594
30.22316,581
24.17853,632
19.34282,542
15.47426,564
12.37941,524
9.90353,548
7.92282,519
6.33826,512
5.07061,553
4.05649,578
3.24519,563
2.59615,566
2.07692,512
1.66154,563
1.32923,566
1.06338,553
0.85071,513
0.68057,529
0.54445,553
0.43556,529
0.34845,531
0.27876,513
0.22301,563
0.17841,531
0.14272,578
0.11418,513
