temperatura,makespan
10000.00000,1434
8000.00000,349
6400.00000,277
5120.00000,253
4096.00000,285
3276.80005,248
2621.44019,275
2097.15210,321
1677.72168,302
1342.17737,278
1073.74194,368
858.99359,345
687.19489,324
549.75592,381
439.80475,306
351.84381,271
281.47507,260
225.18005,299
180.14404,310
144.11523,272
115.29219,279
92.23376,380
73.78701,333
59.02961,403
47.22369,280
37.77895,320
30.22316,400
24.17853,363
19.34282,328
15.47426,340
12.37941,375
9.90353,333
7.92282,425
6.33826,338
5.07061,280
4.05649,265
3.24519,256
2.59615,288
2.07692,362
1.66154,256
1.32923,291
1.06338,311
0.85071,240
0.68057,300
0.54445,284
0.43556,352
0.34845,281
0.27876,342
0.22301,366
0.17841,302
0.14272,274
0.11418,294
