temperatura,makespan
10000.00000,4089
8500.00000,572
7225.00000,460
6141.25000,420
5220.06250,372
4437.05322,368
3771.49536,344
3205.77124,356
2724.90552,419
2316.16968,360
1968.74426,356
1673.43262,373
1422.41772,409
1209.05505,400
1027.69678,384
873.54230,401
742.51099,397
631.13434,390
536.46417,404
455.99457,380
387.59540,432
329.45609,398
280.03769,379
238.03204,378
202.32724,378
171.97816,418
146.18144,422
124.25423,432
105.61610,453
89.77368,409
76.30763,392
64.86149,392
55.13227,392
46.86243,488
39.83307,442
33.85810,442
28.77939,435
24.46248,431
20.79311,431
17.67414,431
15.02302,403
12.76957,403
10.85414,403
9.22602,403
7.84211,413
6.66580,413
5.66593,413
4.81604,413
4.09363,413
3.47959,413
2.95765,413
2.51400,413
2.13690,413
1.81637,413
1.54391,413
1.31233,413
1.11548,413
0.94815,413
0.80593,397
0.68504,397
0.58229,397
0.49494,397
0.42070,392
0.35760,392
0.30396,392
0.25836,392
0.21961,392
0.18667,391
0.15867,369
0.13487,360
0.11464,360
