temperatura,makespan
10000.00000,5054
9000.00000,910
8100.00000,886
7290.00000,833
6561.00000,906
5904.89990,982
5314.40967,904
4782.96875,870
4304.67188,1006
3874.20459,843
3486.78394,831
3138.10547,905
2824.29492,862
2541.86548,836
2287.67896,765
2058.91089,765
1853.01978,706
1667.71777,686
1500.94592,656
1350.85132,689
1215.76611,739
1094.18945,729
984.77051,687
886.29346,623
797.66406,592
717.89764,571
646.10785,564
581.49707,577
523.34735,558
471.01260,550
423.91135,587
381.52020,623
343.36816,609
309.03134,584
278.12820,618
250.31538,564
225.28384,580
202.75545,558
182.47990,549
164.23190,588
147.80872,551
133.02785,540
119.72506,582
107.75255,540
96.97729,582
87.27956,628
78.55160,582
70.69643,621
63.62679,584
57.26411,567
51.53770,561
46.38393,553
41.74553,621
37.57098,599
33.81388,578
30.43249,576
27.38924,619
24.65032,660
22.18529,657
19.96676,647
17.97008,666
16.17307,659
14.55577,610
13.10019,573
11.79017,568
10.61115,553
9.55004,586
8.59503,617
7.73553,586
6.96198,676
6.26578,651
5.63920,611
5.07528,591
4.56775,568
4.11098,574
3.69988,568
3.32989,604
2.99690,574
2.69721,644
2.42749,647
2.18474,692
1.96627,588
1.76964,583
1.59268,558
1.43341,556
1.29007,535
1.16106,604
1.04495,626
0.94046,604
0.84641,614
0.76177,588
0.68559,625
0.61704,591
0.55533,597
0.49980,593
0.44982,597
0.40484,635
0.36435,593
0.32792,626
0.29513,619
0.26561,597
0.23905,657
0.21515,650
0.19363,616
0.17427,596
0.15684,582
0.14116,635
0.12704,592
0.11434,595
0.10290,583
