iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,3468,3468,1,0
2,9025.0000,3622,3468,1,1
3,8573.7500,3305,3305,1,0
4,8145.0625,3272,3272,1,0
5,7737.8091,3211,3211,1,0
6,7350.9185,3161,3161,1,0
7,6983.3726,3193,3161,1,1
8,6634.2036,3126,3126,1,0
9,6302.4932,3115,3115,1,0
10,5987.3687,3152,3115,1,1
11,5688.0000,3190,3115,1,1
12,5403.6001,3123,3115,1,0
13,5133.4199,3110,3110,1,0
14,4876.7490,3098,3098,1,0
15,4632.9116,3096,3096,1,0
16,4401.2661,3042,3042,1,0
17,4181.2026,3050,3042,1,1
18,3972.1423,3039,3039,1,0
19,3773.5352,3031,3031,1,0
20,3584.8584,2997,2997,1,0
21,3405.6155,2990,2990,1,0
22,3235.3347,3086,2990,1,1
23,3073.5679,3073,2990,1,0
24,2919.8894,3000,2990,1,0
25,2773.8950,2974,2974,1,0
26,2635.2002,3036,2974,1,1
27,2503.4402,3019,2974,1,0
28,2378.2681,2999,2974,1,0
29,2259.3547,2965,2965,1,0
30,2146.3870,2994,2965,1,1
31,2039.0676,2927,2927,1,0
32,1937.1143,2891,2891,1,0
33,1840.2585,2879,2879,1,0
34,1748.2456,2876,2876,1,0
35,1660.8333,2912,2876,1,1
36,1577.7916,2856,2856,1,0
37,1498.9020,2863,2856,1,1
38,1423.9569,2851,2851,1,0
39,1352.7590,2889,2851,1,1
40,1285.1211,2844,2844,1,0
41,1220.8650,2793,2793,1,0
42,1159.8218,2786,2786,1,0
43,1101.8307,2861,2786,1,1
44,1046.7391,2843,2786,1,0
45,994.4022,2842,2786,1,0
46,944.6821,2871,2786,1,1
47,897.4479,2826,2786,1,0
48,852.5755,2809,2786,1,0
49,809.9467,2800,2786,1,0
50,769.4493,2879,2786,1,1
51,730.9769,2800,2786,1,0
52,694.4280,2877,2786,1,1
53,659.7066,2792,2786,1,0
54,626.7213,2823,2786,1,1
55,595.3852,2794,2786,1,0
56,565.6159,2793,2786,1,0
57,537.3351,2785,2785,1,0
58,510.4683,2785,2785,1,0
59,484.9449,2790,2785,1,1
60,460.6977,2803,2785,1,1
61,437.6628,2806,2785,1,1
62,415.7796,2797,2785,1,0
63,394.9906,2801,2785,1,1
64,375.2411,2802,2785,1,1
65,356.4790,2789,2785,1,0
66,338.6551,2776,2776,1,0
67,321.7223,2770,2770,1,0
68,305.6362,2785,2770,1,1
69,290.3544,2801,2770,1,1
70,275.8367,2765,2765,1,0
71,262.0448,2761,2761,1,0
72,248.9426,2757,2757,1,0
73,236.4955,2755,2755,1,0
74,224.6707,2767,2755,1,1
75,213.4371,2810,2755,1,1
76,202.7653,2754,2754,1,0
77,192.6270,2788,2754,1,1
78,182.9957,2746,2746,1,0
79,173.8459,2744,2744,1,0
80,165.1536,2760,2744,1,1
81,156.8959,2740,2740,1,0
82,149.0511,2774,2740,1,1
83,141.5986,2757,2740,1,0
84,134.5186,2745,2740,1,0
85,127.7927,2783,2740,1,1
86,121.4031,2739,2739,1,0
87,115.3329,2721,2721,1,0
88,109.5663,2734,2721,1,1
89,104.0880,2707,2707,1,0
90,98.8836,2702,2702,1,0
91,93.9394,2753,2702,1,1
92,89.2424,2713,2702,1,0
93,84.7803,2693,2693,1,0
94,80.5413,2684,2684,1,0
95,76.5142,2677,2677,1,0
96,72.6885,2676,2676,1,0
97,69.0541,2675,2675,1,0
98,65.6014,2749,2675,1,1
99,62.3213,2690,2675,1,0
100,59.2052,2703,2675,1,1
101,56.2450,2728,2675,1,1
102,53.4327,2760,2675,1,1
103,50.7611,2687,2675,1,0
104,48.2230,2817,2675,1,1
105,45.8119,2698,2675,1,0
106,43.5213,2681,2675,1,0
107,41.3452,2671,2671,1,0
108,39.2780,2695,2671,1,1
109,37.3141,2671,2671,1,0
110,35.4484,2661,2661,1,0
111,33.6759,2656,2656,1,0
112,31.9921,2651,2651,1,0
113,30.3925,2650,2650,1,0
114,28.8729,2738,2650,1,1
115,27.4293,2692,2650,1,0
116,26.0578,2736,2650,1,1
117,24.7549,2716,2650,1,0
118,23.5172,2704,2650,1,0
119,22.3413,2690,2650,1,0
120,21.2242,2739,2650,1,1
121,20.1630,2680,2650,1,0
122,19.1549,2733,2650,1,1
123,18.1971,2725,2650,1,0
124,17.2873,2696,2650,1,0
125,16.4229,2751,2650,1,1
126,15.6018,2700,2650,1,0
127,14.8217,2692,2650,1,0
