temperatura,makespan
10000.00000,18203
8500.00000,703
7225.00000,697
6141.25000,744
5220.06250,698
4437.05322,714
3771.49536,688
3205.77124,690
2724.90552,684
2316.16968,643
1968.74426,636
1673.43262,702
1422.41772,667
1209.05505,706
1027.69678,719
873.54230,693
742.51099,686
631.13434,683
536.46417,688
455.99457,687
387.59540,677
329.45609,721
280.03769,711
238.03204,695
202.32724,678
171.97816,675
146.18144,770
124.25423,723
105.61610,711
89.77368,737
76.30763,777
64.86149,732
55.13227,689
46.86243,747
39.83307,803
33.85810,707
28.77939,693
24.46248,774
20.79311,682
17.67414,727
15.02302,646
12.76957,642
10.85414,641
9.22602,710
7.84211,761
6.66580,756
5.66593,740
4.81604,717
4.09363,679
3.47959,674
2.95765,668
2.51400,641
2.13690,664
1.81637,695
1.54391,711
1.31233,665
1.11548,658
0.94815,722
0.80593,745
0.68504,696
0.58229,750
0.49494,671
0.42070,671
0.35760,735
0.30396,700
0.25836,696
0.21961,711
0.18667,675
0.15867,711
0.13487,737
0.11464,738
