temperatura,makespan
10000.00000,19994
8000.00000,1812
6400.00000,1517
5120.00000,1495
4096.00000,1416
3276.80005,1400
2621.44019,1438
2097.15210,1437
1677.72168,1425
1342.17737,1451
1073.74194,1438
858.99359,1385
687.19489,1363
549.75592,1423
439.80475,1420
351.84381,1327
281.47507,1330
225.18005,1358
180.14404,1338
144.11523,1338
115.29219,1334
92.23376,1330
73.78701,1364
59.02961,1315
47.22369,1324
37.77895,1304
30.22316,1293
24.17853,1257
19.34282,1194
15.47426,1205
12.37941,1205
9.90353,1205
7.92282,1195
6.33826,1195
5.07061,1195
4.05649,1195
3.24519,1192
2.59615,1155
2.07692,1145
1.66154,1145
1.32923,1129
1.06338,1129
0.85071,1127
0.68057,1127
0.54445,1122
0.43556,1114
0.34845,1114
0.27876,1108
0.22301,1108
0.17841,1101
0.14272,1101
0.11418,1101
