temperatura,makespan
10000.00000,126289
9000.00000,3460
8100.00000,3357
7290.00000,3117
6561.00000,3164
5904.89990,3093
5314.40967,3044
4782.96875,3030
4304.67188,2985
3874.20459,3021
3486.78394,3008
3138.10547,2958
2824.29492,2953
2541.86548,2975
2287.67896,3084
2058.91089,2981
1853.01978,2919
1667.71777,2962
1500.94592,2913
1350.85132,2904
1215.76611,2893
1094.18945,2981
984.77051,2942
886.29346,2882
797.66406,2902
717.89764,2879
646.10785,2848
581.49707,2833
523.34735,2827
471.01260,2831
423.91135,2827
381.52020,2917
343.36816,2898
309.03134,2817
278.12820,2892
250.31538,2911
225.28384,2799
202.75545,2776
182.47990,2849
164.23190,2761
147.80872,2768
133.02785,2753
119.72506,2751
107.75255,2768
96.97729,2752
87.27956,2747
78.55160,2741
70.69643,2755
63.62679,2814
57.26411,2749
51.53770,2733
46.38393,2714
41.74553,2750
37.57098,2709
33.81388,2697
30.43249,2725
27.38924,2691
24.65032,2690
22.18529,2686
19.96676,2707
17.97008,2716
16.17307,2703
14.55577,2739
13.10019,2790
11.79017,2709
10.61115,2735
9.55004,2792
8.59503,2770
7.73553,2762
6.96198,2826
6.26578,2761
5.63920,2774
5.07528,2774
4.56775,2760
4.11098,2784
3.69988,2801
3.32989,2797
2.99690,2753
2.69721,2731
2.42749,2723
2.18474,2751
1.96627,2748
1.76964,2720
1.59268,2734
1.43341,2755
1.29007,2743
1.16106,2739
1.04495,2730
0.94046,2714
0.84641,2732
0.76177,2751
0.68559,2710
0.61704,2732
0.55533,2760
0.49980,2774
0.44982,2710
0.40484,2708
0.36435,2693
0.32792,2687
0.29513,2696
0.26561,2674
0.23905,2673
0.21515,2669
0.19363,2664
0.17427,2663
0.15684,2660
0.14116,2709
0.12704,2710
0.11434,2674
0.10290,2652
