iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,1837,1837,1,0
2,6400.0000,1700,1700,1,0
3,5120.0000,1528,1528,1,0
4,4096.0000,1545,1528,1,1
5,3276.8000,1517,1517,1,0
6,2621.4402,1601,1517,1,1
7,2097.1521,1553,1517,1,0
8,1677.7217,1689,1517,1,1
9,1342.1774,1487,1487,1,0
10,1073.7419,1585,1487,1,1
11,858.9936,1534,1487,1,0
12,687.1949,1590,1487,1,1
13,549.7559,1445,1445,1,0
14,439.8047,1444,1444,1,0
15,351.8438,1511,1444,1,1
16,281.4751,1456,1444,1,0
17,225.1801,1394,1394,1,0
18,180.1440,1381,1381,1,0
19,144.1152,1430,1381,1,1
20,115.2922,1395,1381,1,0
21,92.2338,1341,1341,1,0
22,73.7870,1308,1308,1,0
23,59.0296,1240,1240,1,0
24,47.2237,1303,1240,1,1
25,37.7790,1287,1240,1,0
26,30.2232,1202,1202,1,0
27,24.1785,1193,1193,1,0
28,19.3428,1250,1193,1,1
29,15.4743,1181,1181,1,0
30,12.3794,1177,1177,1,0
31,9.9035,1165,1165,1,0
32,7.9228,1179,1165,1,1
33,6.3383,1141,1141,1,0
34,5.0706,1163,1141,1,1
35,4.0565,1139,1139,1,0
36,3.2452,1114,1114,1,0
37,2.5962,1105,1105,1,0
38,2.0769,1129,1105,1,1
39,1.6615,1182,1105,1,1
40,1.3292,1190,1105,1,1
41,1.0634,1160,1105,1,0
42,0.8507,1124,1105,1,0
43,0.6806,1112,1105,1,0
44,0.5445,1167,1105,1,1
45,0.4356,1242,1105,1,1
46,0.3484,1181,1105,1,0
47,0.2788,1158,1105,1,0
48,0.2230,1127,1105,1,0
49,0.1784,1146,1105,1,1
50,0.1427,1168,1105,1,1
51,0.1142,1106,1105,1,0
52,0.0913,1124,1105,1,1
