iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,750,750,1,0
2,9801.0000,781,750,1,1
3,9702.9902,662,662,1,0
4,9605.9600,727,662,1,1
5,9509.9004,665,662,1,0
6,9414.8018,696,662,1,1
7,9320.6543,629,629,1,0
8,9227.4482,587,587,1,0
9,9135.1738,582,582,1,0
10,9043.8223,639,582,1,1
11,8953.3838,647,582,1,1
12,8863.8496,596,582,1,0
13,8775.2109,594,582,1,0
14,8687.4590,655,582,1,1
15,8600.5850,589,582,1,0
16,8514.5791,634,582,1,1
17,8429.4336,648,582,1,1
18,8345.1396,580,580,1,0
19,8261.6885,579,579,1,0
20,8179.0718,585,579,1,1
21,8097.2812,614,579,1,1
22,8016.3086,569,569,1,0
23,7936.1455,551,551,1,0
24,7856.7842,543,543,1,0
25,7778.2163,570,543,1,1
26,7700.4341,583,543,1,1
27,7623.4297,556,543,1,0
28,7547.1953,596,543,1,1
29,7471.7236,665,543,1,1
30,7397.0063,581,543,1,0
31,7323.0361,614,543,1,1
32,7249.8057,644,543,1,1
33,7177.3076,571,543,1,0
34,7105.5347,638,543,1,1
35,7034.4795,551,543,1,0
36,6964.1348,565,543,1,1
37,6894.4937,550,543,1,0
38,6825.5488,534,534,1,0
39,6757.2935,586,534,1,1
40,6689.7207,582,534,1,0
41,6622.8237,571,534,1,0
42,6556.5957,548,534,1,0
43,6491.0298,569,534,1,1
44,6426.1196,620,534,1,1
45,6361.8584,602,534,1,0
46,6298.2397,546,534,1,0
47,6235.2573,604,534,1,1
48,6172.9048,594,534,1,0
49,6111.1758,569,534,1,0
50,6050.0640,546,534,1,0
51,5989.5635,569,534,1,1
52,5929.6680,533,533,1,0
53,5870.3716,586,533,1,1
54,5811.6680,617,533,1,1
55,5753.5513,742,533,1,1
56,5696.0156,585,533,1,0
57,5639.0557,546,533,1,0
58,5582.6650,546,533,1,0
59,5526.8384,563,533,1,1
60,5471.5698,585,533,1,1
61,5416.8540,589,533,1,1
62,5362.6855,594,533,1,1
63,5309.0586,546,533,1,0
64,5255.9683,573,533,1,1
65,5203.4087,548,533,1,0
66,5151.3745,569,533,1,1
67,5099.8608,533,533,1,0
68,5048.8623,569,533,1,1
69,4998.3735,621,533,1,1
70,4948.3896,596,533,1,0
71,4898.9058,569,533,1,0
72,4849.9170,602,533,1,1
73,4801.4180,569,533,1,0
74,4753.4038,576,533,1,1
75,4705.8696,596,533,1,1
76,4658.8110,535,533,1,0
77,4612.2231,586,533,1,1
78,4566.1011,640,533,1,1
79,4520.4399,591,533,1,0
80,4475.2354,655,533,1,1
81,4430.4829,604,533,1,0
82,4386.1782,650,533,1,1
83,4342.3164,615,533,1,0
84,4298.8931,603,533,1,0
85,4255.9043,567,533,1,0
86,4213.3452,574,533,1,1
87,4171.2119,605,533,1,1
88,4129.5000,571,533,1,0
89,4088.2051,546,533,1,0
90,4047.3230,592,533,1,1
91,4006.8499,592,533,1,0
92,3966.7815,579,533,1,0
93,3927.1138,575,533,1,0
94,3887.8428,546,533,1,0
95,3848.9644,610,533,1,1
96,3810.4749,564,533,1,0
97,3772.3701,535,533,1,0
98,3734.6465,588,533,1,1
99,3697.3000,586,533,1,0
100,3660.3271,585,533,1,0
101,3623.7239,643,533,1,1
102,3587.4866,585,533,1,0
103,3551.6118,653,533,1,1
104,3516.0957,655,533,1,1
105,3480.9348,596,533,1,0
106,3446.1255,554,533,1,0
107,3411.6643,529,529,1,0
108,3377.5476,605,529,1,1
109,3343.7722,600,529,1,0
110,3310.3345,574,529,1,0
111,3277.2312,529,529,1,0
112,3244.4590,543,529,1,1
113,3212.0144,592,529,1,1
114,3179.8943,581,529,1,0
115,3148.0955,559,529,1,0
116,3116.6145,543,529,1,0
117,3085.4485,535,529,1,0
118,3054.5940,606,529,1,1
119,3024.0481,571,529,1,0
120,2993.8076,586,529,1,1
121,2963.8696,617,529,1,1
122,2934.2310,586,529,1,0
123,2904.8887,529,529,1,0
124,2875.8398,603,529,1,1
125,2847.0815,571,529,1,0
126,2818.6108,658,529,1,1
127,2790.4248,631,529,1,0
128,2762.5205,604,529,1,0
129,2734.8953,602,529,1,0
130,2707.5464,553,529,1,0
131,2680.4709,582,529,1,1
132,2653.6663,544,529,1,0
133,2627.1296,623,529,1,1
134,2600.8584,667,529,1,1
135,2574.8499,573,529,1,0
136,2549.1013,626,529,1,1
137,2523.6104,584,529,1,0
138,2498.3743,625,529,1,1
139,2473.3906,575,529,1,0
140,2448.6567,602,529,1,1
141,2424.1702,586,529,1,0
142,2399.9285,579,529,1,0
143,2375.9292,600,529,1,1
144,2352.1699,569,529,1,0
145,2328.6482,535,529,1,0
146,2305.3618,597,529,1,1
147,2282.3081,579,529,1,0
148,2259.4851,552,529,1,0
149,2236.8904,543,529,1,0
150,2214.5215,520,520,1,0
151,2192.3762,582,520,1,1
152,2170.4524,552,520,1,0
153,2148.7478,535,520,1,0
154,2127.2603,581,520,1,1
155,2105.9878,567,520,1,0
156,2084.9280,579,520,1,1
157,2064.0786,567,520,1,0
158,2043.4379,518,518,1,0
159,2023.0035,604,518,1,1
160,2002.7736,605,518,1,1
161,1982.7458,601,518,1,0
162,1962.9185,579,518,1,0
163,1943.2893,567,518,1,0
164,1923.8564,579,518,1,1
165,1904.6179,627,518,1,1
166,1885.5718,534,518,1,0
167,1866.7161,586,518,1,1
168,1848.0490,534,518,1,0
169,1829.5685,608,518,1,1
170,1811.2728,618,518,1,1
171,1793.1602,610,518,1,0
172,1775.2285,584,518,1,0
173,1757.4762,548,518,1,0
174,1739.9015,518,518,1,0
175,1722.5024,544,518,1,1
176,1705.2775,518,518,1,0
177,1688.2247,529,518,1,1
178,1671.3425,518,518,1,0
179,1654.6292,541,518,1,1
180,1638.0829,548,518,1,1
181,1621.7020,544,518,1,0
182,1605.4850,566,518,1,1
183,1589.4302,541,518,1,0
184,1573.5359,544,518,1,1
185,1557.8005,560,518,1,1
186,1542.2225,537,518,1,0
187,1526.8003,544,518,1,1
188,1511.5323,537,518,1,0
189,1496.4170,566,518,1,1
190,1481.4529,516,516,1,0
191,1466.6383,577,516,1,1
192,1451.9719,602,516,1,1
193,1437.4523,588,516,1,0
194,1423.0778,600,516,1,1
195,1408.8470,565,516,1,0
196,1394.7585,558,516,1,0
197,1380.8109,544,516,1,0
198,1367.0028,558,516,1,1
199,1353.3328,550,516,1,0
200,1339.7994,558,516,1,1
201,1326.4015,544,516,1,0
202,1313.1375,550,516,1,1
203,1300.0061,531,516,1,0
204,1287.0061,590,516,1,1
205,1274.1361,598,516,1,1
206,1261.3948,585,516,1,0
207,1248.7809,579,516,1,0
208,1236.2931,640,516,1,1
209,1223.9302,603,516,1,0
210,1211.6909,558,516,1,0
211,1199.5740,610,516,1,1
212,1187.5782,548,516,1,0
213,1175.7025,570,516,1,1
214,1163.9456,548,516,1,0
215,1152.3062,583,516,1,1
216,1140.7831,600,516,1,1
217,1129.3752,591,516,1,0
218,1118.0815,584,516,1,0
219,1106.9008,583,516,1,0
220,1095.8318,568,516,1,0
221,1084.8735,563,516,1,0
222,1074.0248,551,516,1,0
223,1063.2845,533,516,1,0
224,1052.6517,589,516,1,1
225,1042.1252,604,516,1,1
226,1031.7040,590,516,1,0
227,1021.3870,676,516,1,1
228,1011.1731,562,516,1,0
229,1001.0614,583,516,1,1
230,991.0508,614,516,1,1
231,981.1403,589,516,1,0
232,971.3289,610,516,1,1
233,961.6156,625,516,1,1
234,951.9995,693,516,1,1
235,942.4795,718,516,1,1
236,933.0547,610,516,1,0
237,923.7241,548,516,1,0
238,914.4869,545,516,1,0
239,905.3420,541,516,1,0
240,896.2886,622,516,1,1
241,887.3257,572,516,1,0
242,878.4525,558,516,1,0
243,869.6680,543,516,1,0
244,860.9713,540,516,1,0
245,852.3616,539,516,1,0
246,843.8380,604,516,1,1
247,835.3997,571,516,1,0
248,827.0457,574,516,1,1
249,818.7752,570,516,1,0
250,810.5875,541,516,1,0
251,802.4816,566,516,1,1
252,794.4568,572,516,1,1
253,786.5122,566,516,1,0
254,778.6471,591,516,1,1
255,770.8607,539,516,1,0
256,763.1520,568,516,1,1
257,755.5205,547,516,1,0
258,747.9653,539,516,1,0
259,740.4857,624,516,1,1
260,733.0808,539,516,1,0
261,725.7500,598,516,1,1
262,718.4925,583,516,1,0
263,711.3076,546,516,1,0
264,704.1945,539,516,1,0
265,697.1525,568,516,1,1
266,690.1810,539,516,1,0
267,683.2792,589,516,1,1
268,676.4465,604,516,1,1
269,669.6820,569,516,1,0
270,662.9852,571,516,1,1
271,656.3553,625,516,1,1
272,649.7918,576,516,1,0
273,643.2939,534,516,1,0
274,636.8610,573,516,1,1
275,630.4924,534,516,1,0
276,624.1874,571,516,1,1
277,617.9456,574,516,1,1
278,611.7661,624,516,1,1
279,605.6484,611,516,1,0
280,599.5920,598,516,1,0
281,593.5961,573,516,1,0
282,587.6601,547,516,1,0
283,581.7835,571,516,1,1
284,575.9657,547,516,1,0
285,570.2061,603,516,1,1
286,564.5040,576,516,1,0
287,558.8590,560,516,1,0
288,553.2704,570,516,1,1
289,547.7377,546,516,1,0
290,542.2604,543,516,1,0
291,536.8378,576,516,1,1
292,531.4694,542,516,1,0
293,526.1547,534,516,1,0
294,520.8932,604,516,1,1
295,515.6843,582,516,1,0
296,510.5274,570,516,1,0
297,505.4222,573,516,1,1
298,500.3680,611,516,1,1
299,495.3643,553,516,1,0
300,490.4106,540,516,1,0
301,485.5065,537,516,1,0
302,480.6515,622,516,1,1
303,475.8449,604,516,1,0
304,471.0865,570,516,1,0
305,466.3756,611,516,1,1
306,461.7119,568,516,1,0
307,457.0948,562,516,1,0
308,452.5238,570,516,1,1
309,447.9986,562,516,1,0
310,443.5186,624,516,1,1
311,439.0834,570,516,1,0
312,434.6926,637,516,1,1
313,430.3456,654,516,1,1
314,426.0422,663,516,1,1
315,421.7818,598,516,1,0
316,417.5640,584,516,1,0
317,413.3883,572,516,1,0
318,409.2545,633,516,1,1
319,405.1619,622,516,1,0
320,401.1103,570,516,1,0
321,397.0992,620,516,1,1
322,393.1282,572,516,1,0
323,389.1970,595,516,1,1
324,385.3050,576,516,1,0
325,381.4519,563,516,1,0
326,377.6374,624,516,1,1
327,373.8611,606,516,1,0
328,370.1224,567,516,1,0
329,366.4212,551,516,1,0
330,362.7570,542,516,1,0
331,359.1294,522,516,1,0
332,355.5381,532,516,1,1
333,351.9828,542,516,1,1
334,348.4629,522,516,1,0
335,344.9783,551,516,1,1
336,341.5285,563,516,1,1
337,338.1133,544,516,1,0
338,334.7321,563,516,1,1
339,331.3848,532,516,1,0
340,328.0710,578,516,1,1
341,324.7903,532,516,1,0
342,321.5424,542,516,1,1
343,318.3269,567,516,1,1
344,315.1437,522,516,1,0
345,311.9922,551,516,1,1
346,308.8723,586,516,1,1
347,305.7836,551,516,1,0
348,302.7258,544,516,1,0
349,299.6985,606,516,1,1
350,296.7015,563,516,1,0
351,293.7345,578,516,1,1
352,290.7972,532,516,1,0
353,287.8892,586,516,1,1
354,285.0103,567,516,1,0
355,282.1602,615,516,1,1
356,279.3387,563,516,1,0
357,276.5453,544,516,1,0
358,273.7798,547,516,1,1
359,271.0420,542,516,1,0
360,268.3316,547,516,1,1
361,265.6483,532,516,1,0
362,262.9918,567,516,1,1
363,260.3619,551,516,1,0
364,257.7583,567,516,1,1
365,255.1807,551,516,1,0
366,252.6289,578,516,1,1
367,250.1026,532,516,1,0
368,247.6016,567,516,1,1
369,245.1256,532,516,1,0
370,242.6743,563,516,1,1
371,240.2476,586,516,1,1
372,237.8451,563,516,1,0
373,235.4667,551,516,1,0
374,233.1120,542,516,1,0
375,230.7809,522,516,1,0
376,228.4731,563,516,1,1
377,226.1884,586,516,1,1
378,223.9265,578,516,1,0
379,221.6872,542,516,1,0
380,219.4703,578,516,1,1
381,217.2756,532,516,1,0
382,215.1029,586,516,1,1
383,212.9518,551,516,1,0
384,210.8223,542,516,1,0
385,208.7141,547,516,1,1
386,206.6270,578,516,1,1
387,204.5607,563,516,1,0
388,202.5151,542,516,1,0
389,200.4899,532,516,1,0
390,198.4850,522,516,1,0
391,196.5002,578,516,1,1
392,194.5352,522,516,1,0
393,192.5899,578,516,1,1
394,190.6640,532,516,1,0
395,188.7573,567,516,1,1
396,186.8698,563,516,1,0
397,185.0011,544,516,1,0
398,183.1510,586,516,1,1
399,181.3195,547,516,1,0
400,179.5063,544,516,1,0
401,177.7113,567,516,1,1
402,175.9342,542,516,1,0
403,174.1748,586,516,1,1
404,172.4331,563,516,1,0
405,170.7088,551,516,1,0
406,169.0017,563,516,1,1
407,167.3116,544,516,1,0
408,165.6385,563,516,1,1
409,163.9821,586,516,1,1
410,162.3423,563,516,1,0
411,160.7189,544,516,1,0
412,159.1117,578,516,1,1
413,157.5206,563,516,1,0
414,155.9454,542,516,1,0
415,154.3859,522,516,1,0
416,152.8421,542,516,1,1
417,151.3137,547,516,1,1
418,149.8005,567,516,1,1
419,148.3025,586,516,1,1
420,146.8195,551,516,1,0
421,145.3513,596,516,1,1
422,143.8978,542,516,1,0
423,142.4588,547,516,1,1
424,141.0342,551,516,1,1
425,139.6239,544,516,1,0
426,138.2277,532,516,1,0
427,136.8454,542,516,1,1
428,135.4769,522,516,1,0
429,134.1222,547,516,1,1
430,132.7809,567,516,1,1
431,131.4531,532,516,1,0
432,130.1386,551,516,1,1
433,128.8372,532,516,1,0
434,127.5489,567,516,1,1
435,126.2734,544,516,1,0
436,125.0106,547,516,1,1
437,123.7605,563,516,1,1
438,122.5229,547,516,1,0
439,121.2977,567,516,1,1
440,120.0847,542,516,1,0
441,118.8839,544,516,1,1
442,117.6950,578,516,1,1
443,116.5181,544,516,1,0
444,115.3529,578,516,1,1
445,114.1994,547,516,1,0
446,113.0574,551,516,1,1
447,111.9268,578,516,1,1
448,110.8076,586,516,1,1
449,109.6995,544,516,1,0
450,108.6025,547,516,1,1
451,107.5165,544,516,1,0
452,106.4413,522,516,1,0
453,105.3769,567,516,1,1
454,104.3231,544,516,1,0
455,103.2799,522,516,1,0
456,102.2471,578,516,1,1
457,101.2246,532,516,1,0
458,100.2124,522,516,1,0
459,99.2103,551,516,1,1
460,98.2182,544,516,1,0
461,97.2360,567,516,1,1
462,96.2636,551,516,1,0
463,95.3010,586,516,1,1
464,94.3480,547,516,1,0
465,93.4045,544,516,1,0
466,92.4704,578,516,1,1
467,91.5457,567,516,1,0
468,90.6303,542,516,1,0
469,89.7240,567,516,1,1
470,88.8267,547,516,1,0
471,87.9385,567,516,1,1
472,87.0591,563,516,1,0
473,86.1885,551,516,1,0
474,85.3266,522,516,1,0
475,84.4733,563,516,1,1
476,83.6286,542,516,1,0
477,82.7923,547,516,1,1
478,81.9644,586,516,1,1
479,81.1448,532,516,1,0
480,80.3333,522,516,1,0
481,79.5300,567,516,1,1
482,78.7347,551,516,1,0
483,77.9473,544,516,1,0
484,77.1679,551,516,1,1
485,76.3962,547,516,1,0
486,75.6322,522,516,1,0
487,74.8759,563,516,1,1
488,74.1272,522,516,1,0
489,73.3859,551,516,1,1
490,72.6520,544,516,1,0
491,71.9255,567,516,1,1
492,71.2063,542,516,1,0
493,70.4942,544,516,1,1
494,69.7893,547,516,1,1
495,69.0914,532,516,1,0
496,68.4005,547,516,1,1
497,67.7164,578,516,1,1
498,67.0393,563,516,1,0
499,66.3689,547,516,1,0
500,65.7052,586,516,1,1
501,65.0481,578,516,1,0
502,64.3977,542,516,1,0
503,63.7537,532,516,1,0
504,63.1162,542,516,1,1
505,62.4850,547,516,1,1
506,61.8601,567,516,1,1
507,61.2415,586,516,1,1
508,60.6291,544,516,1,0
509,60.0228,522,516,1,0
510,59.4226,563,516,1,1
511,58.8284,551,516,1,0
512,58.2401,522,516,1,0
513,57.6577,586,516,1,1
514,57.0811,578,516,1,0
515,56.5103,567,516,1,0
516,55.9452,547,516,1,0
517,55.3858,542,516,1,0
518,54.8319,547,516,1,1
519,54.2836,586,516,1,1
520,53.7407,567,516,1,0
521,53.2033,615,516,1,1
522,52.6713,544,516,1,0
523,52.1446,522,516,1,0
524,51.6231,551,516,1,1
525,51.1069,544,516,1,0
526,50.5958,522,516,1,0
527,50.0899,542,516,1,1
528,49.5890,532,516,1,0
529,49.0931,542,516,1,1
530,48.6022,563,516,1,1
