iteration,makespan
0,4609
1,4609
2,4609
3,4609
4,4609
5,4609
6,4609
7,4609
8,4609
9,4609
10,4609
11,4609
12,4609
13,4609
14,4609
15,4609
16,4609
17,4609
18,4609
19,4609
20,4609
21,4609
22,4609
23,4609
24,4609
25,4609
26,4609
27,4609
28,4609
29,4609
30,4609
31,4609
32,4609
33,4609
34,4609
35,4609
36,4609
37,4609
38,4609
39,4609
40,4609
41,4609
42,4609
43,4609
44,4609
45,4609
46,4609
47,4609
48,4609
49,4609
50,4609
51,4609
52,4609
53,4609
54,4609
55,4609
56,4609
57,4609
58,4609
59,4609
60,4609
61,4609
62,4609
63,4609
64,4609
65,4609
66,4609
67,4609
68,4609
69,4609
70,4609
71,4609
72,4609
73,4609
74,4609
75,4609
76,4609
77,4609
