temperatura,makespan
10000.00000,127367
9000.00000,3493
8100.00000,3359
7290.00000,3236
6561.00000,3244
5904.89990,3214
5314.40967,3211
4782.96875,3223
4304.67188,3310
3874.20459,3251
3486.78394,3181
3138.10547,3208
2824.29492,3106
2541.86548,3119
2287.67896,3092
2058.91089,3061
1853.01978,3108
1667.71777,3060
1500.94592,2994
1350.85132,3023
1215.76611,3097
1094.18945,2977
984.77051,2965
886.29346,2949
797.66406,2987
717.89764,3042
646.10785,2949
581.49707,2921
523.34735,2916
471.01260,2947
423.91135,2906
381.52020,2929
343.36816,2901
309.03134,2882
278.12820,2879
250.31538,2872
225.28384,2865
202.75545,2865
182.47990,2854
164.23190,2916
147.80872,2854
133.02785,2860
119.72506,2803
107.75255,2817
96.97729,2817
87.27956,2863
78.55160,2842
70.69643,2825
63.62679,2802
57.26411,2863
51.53770,2800
46.38393,2799
41.74553,2873
37.57098,2797
33.81388,2855
30.43249,2798
27.38924,2861
24.65032,2844
22.18529,2797
19.96676,2795
17.97008,2784
16.17307,2772
14.55577,2769
13.10019,2788
11.79017,2787
10.61115,2781
9.55004,2780
8.59503,2759
7.73553,2743
6.96198,2739
6.26578,2798
5.63920,2718
5.07528,2753
4.56775,2756
4.11098,2769
3.69988,2771
3.32989,2834
2.99690,2818
2.69721,2760
2.42749,2778
2.18474,2795
1.96627,2774
1.76964,2742
1.59268,2726
1.43341,2748
1.29007,2717
1.16106,2767
1.04495,2732
0.94046,2729
0.84641,2759
0.76177,2717
0.68559,2711
0.61704,2709
0.55533,2705
0.49980,2712
0.44982,2705
0.40484,2772
0.36435,2749
0.32792,2738
0.29513,2733
0.26561,2741
0.23905,2753
0.21515,2717
0.19363,2705
0.17427,2699
0.15684,2699
0.14116,2694
0.12704,2692
0.11434,2689
0.10290,2702
