temperatura,makespan
10000.00000,5338
8500.00000,535
7225.00000,669
6141.25000,573
5220.06250,558
4437.05322,501
3771.49536,492
3205.77124,488
2724.90552,603
2316.16968,630
1968.74426,536
1673.43262,579
1422.41772,533
1209.05505,557
1027.69678,571
873.54230,495
742.51099,707
631.13434,558
536.46417,545
455.99457,524
387.59540,544
329.45609,715
280.03769,589
238.03204,571
202.32724,502
171.97816,576
146.18144,543
124.25423,541
105.61610,513
89.77368,600
76.30763,626
64.86149,618
55.13227,475
46.86243,521
39.83307,592
33.85810,644
28.77939,593
24.46248,588
20.79311,592
17.67414,592
15.02302,595
12.76957,579
10.85414,551
9.22602,611
7.84211,758
6.66580,570
5.66593,695
4.81604,652
4.09363,569
3.47959,559
2.95765,609
2.51400,570
2.13690,766
1.81637,744
1.54391,772
1.31233,650
1.11548,719
0.94815,622
0.80593,604
0.68504,544
0.58229,607
0.49494,633
0.42070,553
0.35760,670
0.30396,581
0.25836,628
0.21961,691
0.18667,694
0.15867,584
0.13487,619
0.11464,599
