iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,1814,1814,1,0
2,8100.0000,1456,1456,1,0
3,7290.0000,1404,1404,1,0
4,6561.0000,1424,1404,1,1
5,5904.8999,1509,1404,1,1
6,5314.4097,1569,1404,1,1
7,4782.9688,1508,1404,1,0
8,4304.6719,1432,1404,1,0
9,3874.2046,1425,1404,1,0
10,3486.7839,1448,1404,1,1
11,3138.1055,1420,1404,1,0
12,2824.2949,1409,1404,1,0
13,2541.8655,1362,1362,1,0
14,2287.6790,1342,1342,1,0
15,2058.9109,1334,1334,1,0
16,1853.0198,1297,1297,1,0
17,1667.7178,1289,1289,1,0
18,1500.9459,1415,1289,1,1
19,1350.8513,1375,1289,1,0
20,1215.7661,1297,1289,1,0
21,1094.1895,1382,1289,1,1
22,984.7705,1243,1243,1,0
23,886.2935,1243,1243,1,0
24,797.6641,1223,1223,1,0
25,717.8976,1216,1216,1,0
26,646.1078,1312,1216,1,1
27,581.4971,1314,1216,1,1
28,523.3474,1216,1216,1,0
29,471.0126,1192,1192,1,0
30,423.9113,1173,1173,1,0
31,381.5202,1158,1158,1,0
32,343.3682,1148,1148,1,0
33,309.0313,1140,1140,1,0
34,278.1282,1136,1136,1,0
35,250.3154,1125,1125,1,0
36,225.2838,1083,1083,1,0
37,202.7554,1081,1081,1,0
38,182.4799,1120,1081,1,1
39,164.2319,1079,1079,1,0
40,147.8087,1159,1079,1,1
41,133.0278,1148,1079,1,0
42,119.7251,1226,1079,1,1
43,107.7525,1174,1079,1,0
44,96.9773,1261,1079,1,1
45,87.2796,1175,1079,1,0
46,78.5516,1168,1079,1,0
47,70.6964,1134,1079,1,0
48,63.6268,1220,1079,1,1
49,57.2641,1105,1079,1,0
50,51.5377,1098,1079,1,0
51,46.3839,1086,1079,1,0
52,41.7455,1086,1079,1,0
53,37.5710,1104,1079,1,1
54,33.8139,1087,1079,1,0
55,30.4325,1162,1079,1,1
56,27.3892,1113,1079,1,0
57,24.6503,1169,1079,1,1
58,22.1853,1164,1079,1,0
59,19.9668,1087,1079,1,0
60,17.9701,1163,1079,1,1
61,16.1731,1156,1079,1,0
62,14.5558,1175,1079,1,1
63,13.1002,1176,1079,1,1
64,11.7902,1143,1079,1,0
65,10.6112,1182,1079,1,1
66,9.5500,1140,1079,1,0
67,8.5950,1119,1079,1,0
68,7.7355,1107,1079,1,0
69,6.9620,1081,1079,1,0
70,6.2658,1086,1079,1,1
71,5.6392,1080,1079,1,0
72,5.0753,1174,1079,1,1
73,4.5678,1146,1079,1,0
74,4.1110,1091,1079,1,0
75,3.6999,1092,1079,1,1
76,3.3299,1123,1079,1,1
77,2.9969,1071,1071,1,0
78,2.6972,1088,1071,1,1
79,2.4275,1142,1071,1,1
80,2.1847,1101,1071,1,0
81,1.9663,1271,1071,1,1
82,1.7696,1099,1071,1,0
83,1.5927,1164,1071,1,1
84,1.4334,1172,1071,1,1
85,1.2901,1154,1071,1,0
86,1.1611,1184,1071,1,1
87,1.0450,1206,1071,1,1
88,0.9405,1114,1071,1,0
89,0.8464,1109,1071,1,0
90,0.7618,1140,1071,1,1
91,0.6856,1165,1071,1,1
92,0.6170,1153,1071,1,0
93,0.5553,1119,1071,1,0
94,0.4998,1112,1071,1,0
95,0.4498,1091,1071,1,0
96,0.4048,1074,1071,1,0
97,0.3644,1090,1071,1,1
98,0.3279,1074,1071,1,0
99,0.2951,1113,1071,1,1
100,0.2656,1139,1071,1,1
101,0.2391,1090,1071,1,0
102,0.2151,1087,1071,1,0
103,0.1936,1080,1071,1,0
104,0.1743,1071,1071,1,0
105,0.1568,1127,1071,1,1
106,0.1412,1071,1071,1,0
107,0.1270,1115,1071,1,1
108,0.1143,1154,1071,1,1
109,0.1029,1106,1071,1,0
110,0.0926,1189,1071,1,1
