temperatura,makespan
10000.00000,4476
8000.00000,511
6400.00000,535
5120.00000,530
4096.00000,432
3276.80005,474
2621.44019,467
2097.15210,576
1677.72168,482
1342.17737,436
1073.74194,412
858.99359,484
687.19489,479
549.75592,506
439.80475,465
351.84381,457
281.47507,448
225.18005,505
180.14404,407
144.11523,388
115.29219,435
92.23376,461
73.78701,525
59.02961,457
47.22369,418
37.77895,489
30.22316,534
24.17853,413
19.34282,469
15.47426,467
12.37941,465
9.90353,514
7.92282,463
6.33826,647
5.07061,650
4.05649,562
3.24519,523
2.59615,592
2.07692,630
1.66154,691
1.32923,495
1.06338,545
0.85071,533
0.68057,468
0.54445,425
0.43556,424
0.34845,416
0.27876,467
0.22301,516
0.17841,586
0.14272,491
0.11418,480
