iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,390,390,1,0
2,6400.0000,382,382,1,0
3,5120.0000,448,382,1,1
4,4096.0000,382,382,1,0
5,3276.8000,356,356,1,0
6,2621.4402,422,356,1,1
7,2097.1521,402,356,1,0
8,1677.7217,443,356,1,1
9,1342.1774,421,356,1,0
10,1073.7419,474,356,1,1
11,858.9936,510,356,1,1
12,687.1949,514,356,1,1
13,549.7559,588,356,1,1
14,439.8047,551,356,1,0
15,351.8438,509,356,1,0
16,281.4751,436,356,1,0
17,225.1801,505,356,1,1
18,180.1440,466,356,1,0
19,144.1152,416,356,1,0
20,115.2922,504,356,1,1
21,92.2338,470,356,1,0
22,73.7870,415,356,1,0
23,59.0296,470,356,1,1
24,47.2237,416,356,1,0
25,37.7790,408,356,1,0
26,30.2232,413,356,1,1
27,24.1785,403,356,1,0
28,19.3428,352,352,1,0
29,15.4743,425,352,1,1
30,12.3794,414,352,1,0
31,9.9035,454,352,1,1
32,7.9228,439,352,1,0
33,6.3383,460,352,1,1
34,5.0706,383,352,1,0
35,4.0565,378,352,1,0
36,3.2452,360,352,1,0
37,2.5962,433,352,1,1
38,2.0769,388,352,1,0
39,1.6615,372,352,1,0
40,1.3292,417,352,1,1
41,1.0634,394,352,1,0
42,0.8507,407,352,1,1
43,0.6806,413,352,1,1
44,0.5445,404,352,1,0
45,0.4356,384,352,1,0
46,0.3484,362,352,1,0
47,0.2788,350,350,1,0
48,0.2230,338,338,1,0
49,0.1784,369,338,1,1
50,0.1427,402,338,1,1
51,0.1142,381,338,1,0
52,0.0913,371,338,1,0
