temperatura,makespan
10000.00000,4737
9000.00000,420
8100.00000,425
7290.00000,399
6561.00000,389
5904.89990,443
5314.40967,366
4782.96875,393
4304.67188,371
3874.20459,343
3486.78394,387
3138.10547,339
2824.29492,316
2541.86548,367
2287.67896,372
2058.91089,380
1853.01978,410
1667.71777,389
1500.94592,387
1350.85132,366
1215.76611,387
1094.18945,407
984.77051,392
886.29346,434
797.66406,387
717.89764,447
646.10785,424
581.49707,425
523.34735,419
471.01260,467
423.91135,404
381.52020,381
343.36816,405
309.03134,429
278.12820,455
250.31538,480
225.28384,440
202.75545,429
182.47990,422
164.23190,395
147.80872,386
133.02785,370
119.72506,364
107.75255,359
96.97729,359
87.27956,412
78.55160,367
70.69643,354
63.62679,411
57.26411,388
51.53770,387
46.38393,355
41.74553,372
37.57098,332
33.81388,352
30.43249,392
27.38924,390
24.65032,327
22.18529,337
19.96676,362
17.97008,343
16.17307,352
14.55577,333
13.10019,383
11.79017,382
10.61115,349
9.55004,319
8.59503,319
7.73553,350
6.96198,340
6.26578,386
5.63920,393
5.07528,395
4.56775,368
4.11098,386
3.69988,417
3.32989,398
2.99690,393
2.69721,455
2.42749,516
2.18474,361
1.96627,358
1.76964,412
1.59268,409
1.43341,492
1.29007,443
1.16106,502
1.04495,443
0.94046,460
0.84641,452
0.76177,447
0.68559,438
0.61704,427
0.55533,495
0.49980,528
0.44982,448
0.40484,440
0.36435,463
0.32792,493
0.29513,496
0.26561,490
0.23905,486
0.21515,535
0.19363,475
0.17427,490
0.15684,528
0.14116,509
0.12704,530
0.11434,504
0.10290,651
