temperatura,makespan
10000.00000,20624
9000.00000,1478
8100.00000,1475
7290.00000,1548
6561.00000,1474
5904.89990,1394
5314.40967,1565
4782.96875,1592
4304.67188,1562
3874.20459,1587
3486.78394,1500
3138.10547,1404
2824.29492,1401
2541.86548,1392
2287.67896,1309
2058.91089,1308
1853.01978,1256
1667.71777,1242
1500.94592,1241
1350.85132,1240
1215.76611,1236
1094.18945,1228
984.77051,1229
886.29346,1170
797.66406,1192
717.89764,1258
646.10785,1178
581.49707,1153
523.34735,1199
471.01260,1152
423.91135,1207
381.52020,1215
343.36816,1171
309.03134,1134
278.12820,1131
250.31538,1126
225.28384,1126
202.75545,1113
182.47990,1112
164.23190,1111
147.80872,1098
133.02785,1146
119.72506,1172
107.75255,1138
96.97729,1160
87.27956,1163
78.55160,1160
70.69643,1155
63.62679,1139
57.26411,1132
51.53770,1131
46.38393,1127
41.74553,1174
37.57098,1163
33.81388,1165
30.43249,1163
27.38924,1156
24.65032,1195
22.18529,1186
19.96676,1159
17.97008,1154
16.17307,1123
14.55577,1194
13.10019,1135
11.79017,1187
10.61115,1115
9.55004,1111
8.59503,1113
7.73553,1137
6.96198,1122
6.26578,1134
5.63920,1113
5.07528,1112
4.56775,1108
4.11098,1163
3.69988,1169
3.32989,1155
2.99690,1154
2.69721,1142
2.42749,1118
2.18474,1163
1.96627,1157
1.76964,1135
1.59268,1195
1.43341,1197
1.29007,1139
1.16106,1192
1.04495,1183
0.94046,1139
0.84641,1137
0.76177,1131
0.68559,1123
0.61704,1121
0.55533,1144
0.49980,1115
0.44982,1129
0.40484,1120
0.36435,1187
0.32792,1124
0.29513,1189
0.26561,1119
0.23905,1111
0.21515,1175
0.19363,1120
0.17427,1107
0.15684,1110
0.14116,1103
0.12704,1128
0.11434,1108
0.10290,1145
