iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,655,655,1,0
2,9025.0000,650,650,1,0
3,8573.7500,686,650,1,1
4,8145.0625,620,620,1,0
5,7737.8091,598,598,1,0
6,7350.9185,618,598,1,1
7,6983.3726,611,598,1,0
8,6634.2036,607,598,1,0
9,6302.4932,595,595,1,0
10,5987.3687,593,593,1,0
11,5688.0000,629,593,1,1
12,5403.6001,609,593,1,0
13,5133.4199,588,588,1,0
14,4876.7490,624,588,1,1
15,4632.9116,603,588,1,0
16,4401.2661,619,588,1,1
17,4181.2026,646,588,1,1
18,3972.1423,605,588,1,0
19,3773.5352,589,588,1,0
20,3584.8584,681,588,1,1
21,3405.6155,626,588,1,0
22,3235.3347,621,588,1,0
23,3073.5679,629,588,1,1
24,2919.8894,649,588,1,1
25,2773.8950,605,588,1,0
26,2635.2002,587,587,1,0
27,2503.4402,623,587,1,1
28,2378.2681,661,587,1,1
29,2259.3547,569,569,1,0
30,2146.3870,570,569,1,1
31,2039.0676,572,569,1,1
32,1937.1143,612,569,1,1
33,1840.2585,568,568,1,0
34,1748.2456,551,551,1,0
35,1660.8333,548,548,1,0
36,1577.7916,534,534,1,0
37,1498.9020,531,531,1,0
38,1423.9569,555,531,1,1
39,1352.7590,543,531,1,0
40,1285.1211,515,515,1,0
41,1220.8650,586,515,1,1
42,1159.8218,540,515,1,0
43,1101.8307,533,515,1,0
44,1046.7391,572,515,1,1
45,994.4022,596,515,1,1
46,944.6821,551,515,1,0
47,897.4479,529,515,1,0
48,852.5755,519,515,1,0
49,809.9467,527,515,1,1
50,769.4493,517,515,1,0
51,730.9769,510,510,1,0
52,694.4280,542,510,1,1
53,659.7066,505,505,1,0
54,626.7213,502,502,1,0
55,595.3852,492,492,1,0
56,565.6159,523,492,1,1
57,537.3351,482,482,1,0
58,510.4683,487,482,1,1
59,484.9449,485,482,1,0
60,460.6977,510,482,1,1
61,437.6628,515,482,1,1
62,415.7796,515,482,1,0
63,394.9906,566,482,1,1
64,375.2411,557,482,1,0
