temperatura,makespan
10000.00000,4056
9000.00000,376
8100.00000,359
7290.00000,389
6561.00000,388
5904.89990,385
5314.40967,438
4782.96875,357
4304.67188,338
3874.20459,393
3486.78394,331
3138.10547,410
2824.29492,376
2541.86548,414
2287.67896,440
2058.91089,396
1853.01978,430
1667.71777,412
1500.94592,454
1350.85132,440
1215.76611,399
1094.18945,502
984.77051,468
886.29346,407
797.66406,449
717.89764,403
646.10785,477
581.49707,487
523.34735,498
471.01260,457
423.91135,488
381.52020,478
343.36816,494
309.03134,513
278.12820,475
250.31538,469
225.28384,446
202.75545,480
182.47990,463
164.23190,442
147.80872,438
133.02785,440
119.72506,460
107.75255,425
96.97729,461
87.27956,534
78.55160,478
70.69643,543
63.62679,520
57.26411,549
51.53770,652
46.38393,418
41.74553,466
37.57098,534
33.81388,442
30.43249,438
27.38924,436
24.65032,502
22.18529,460
19.96676,401
17.97008,387
16.17307,466
14.55577,455
13.10019,481
11.79017,572
10.61115,457
9.55004,470
8.59503,526
7.73553,607
6.96198,647
6.26578,403
5.63920,392
5.07528,374
4.56775,428
4.11098,379
3.69988,413
3.32989,391
2.99690,505
2.69721,493
2.42749,480
2.18474,447
1.96627,543
1.76964,449
1.59268,412
1.43341,422
1.29007,523
1.16106,500
1.04495,542
0.94046,622
0.84641,643
0.76177,524
0.68559,539
0.61704,553
0.55533,532
0.49980,455
0.44982,572
0.40484,420
0.36435,382
0.32792,371
0.29513,386
0.26561,384
0.23905,396
0.21515,399
0.19363,374
0.17427,389
0.15684,429
0.14116,397
0.12704,408
0.11434,369
0.10290,378
