temperatura,makespan
10000.00000,127633
9000.00000,3560
8100.00000,3639
7290.00000,3328
6561.00000,3317
5904.89990,3264
5314.40967,3239
4782.96875,3263
4304.67188,3239
3874.20459,3308
3486.78394,3390
3138.10547,3314
2824.29492,3282
2541.86548,3270
2287.67896,3241
2058.91089,3230
1853.01978,3142
1667.71777,3129
1500.94592,3127
1350.85132,3149
1215.76611,3196
1094.18945,3142
984.77051,3105
886.29346,3088
797.66406,3087
717.89764,3023
646.10785,3017
581.49707,3002
523.34735,2994
471.01260,3003
423.91135,3072
381.52020,2981
343.36816,2976
309.03134,3057
278.12820,2930
250.31538,2976
225.28384,2920
202.75545,2928
182.47990,3012
164.23190,2952
147.80872,2947
133.02785,2937
119.72506,2874
107.75255,2904
96.97729,2880
87.27956,2855
78.55160,2855
70.69643,2854
63.62679,2829
57.26411,2950
51.53770,2837
46.38393,2879
41.74553,2871
37.57098,2871
33.81388,2871
30.43249,2861
27.38924,2855
24.65032,2854
22.18529,2851
19.96676,2851
17.97008,2824
16.17307,2797
14.55577,2794
13.10019,2791
11.79017,2788
10.61115,2787
9.55004,2772
8.59503,2768
7.73553,2768
6.96198,2768
6.26578,2768
5.63920,2768
5.07528,2766
4.56775,2763
4.11098,2763
3.69988,2763
3.32989,2763
2.99690,2759
2.69721,2759
2.42749,2759
2.18474,2747
1.96627,2747
1.76964,2746
1.59268,2743
1.43341,2743
1.29007,2743
1.16106,2742
1.04495,2742
0.94046,2725
0.84641,2725
0.76177,2725
0.68559,2720
0.61704,2720
0.55533,2720
0.49980,2720
0.44982,2719
0.40484,2712
0.36435,2709
0.32792,2708
0.29513,2708
0.26561,2708
0.23905,2707
0.21515,2705
0.19363,2704
0.17427,2704
0.15684,2704
0.14116,2704
0.12704,2704
0.11434,2704
0.10290,2694
