temperatura,makespan
10000.00000,4556
9000.00000,454
8100.00000,461
7290.00000,473
6561.00000,435
5904.89990,490
5314.40967,469
4782.96875,431
4304.67188,508
3874.20459,493
3486.78394,461
3138.10547,529
2824.29492,456
2541.86548,442
2287.67896,489
2058.91089,556
1853.01978,537
1667.71777,527
1500.94592,478
1350.85132,482
1215.76611,496
1094.18945,513
984.77051,549
886.29346,542
797.66406,613
717.89764,514
646.10785,520
581.49707,472
523.34735,472
471.01260,494
423.91135,582
381.52020,577
343.36816,610
309.03134,557
278.12820,557
250.31538,488
225.28384,499
202.75545,487
182.47990,491
164.23190,488
147.80872,488
133.02785,533
119.72506,489
107.75255,488
96.97729,488
87.27956,478
78.55160,517
70.69643,508
63.62679,508
57.26411,517
51.53770,529
46.38393,558
41.74553,558
37.57098,558
33.81388,569
30.43249,551
27.38924,551
24.65032,559
22.18529,559
19.96676,533
17.97008,480
16.17307,480
14.55577,446
13.10019,420
11.79017,420
10.61115,399
9.55004,390
8.59503,384
7.73553,384
6.96198,384
6.26578,384
5.63920,384
5.07528,384
4.56775,384
4.11098,384
3.69988,384
3.32989,384
2.99690,384
2.69721,384
2.42749,384
2.18474,384
1.96627,384
1.76964,384
1.59268,384
1.43341,384
1.29007,384
1.16106,384
1.04495,384
0.94046,384
0.84641,384
0.76177,384
0.68559,384
0.61704,384
0.55533,384
0.49980,384
0.44982,384
0.40484,384
0.36435,384
0.32792,384
0.29513,384
0.26561,384
0.23905,384
0.21515,384
0.19363,384
0.17427,384
0.15684,372
0.14116,372
0.12704,372
0.11434,372
0.10290,372
