iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,401,401,1,0
2,6400.0000,338,338,1,0
3,5120.0000,391,338,1,1
4,4096.0000,380,338,1,0
5,3276.8000,398,338,1,1
6,2621.4402,338,338,1,0
7,2097.1521,413,338,1,1
8,1677.7217,429,338,1,1
9,1342.1774,511,338,1,1
10,1073.7419,394,338,1,0
11,858.9936,306,306,1,0
12,687.1949,348,306,1,1
13,549.7559,365,306,1,1
14,439.8047,341,306,1,0
15,351.8438,342,306,1,1
16,281.4751,378,306,1,1
17,225.1801,371,306,1,0
18,180.1440,475,306,1,1
19,144.1152,509,306,1,1
20,115.2922,418,306,1,0
21,92.2338,372,306,1,0
22,73.7870,294,294,1,0
23,59.0296,335,294,1,1
24,47.2237,331,294,1,0
25,37.7790,326,294,1,0
26,30.2232,378,294,1,1
27,24.1785,386,294,1,1
28,19.3428,314,294,1,0
29,15.4743,376,294,1,1
30,12.3794,330,294,1,0
31,9.9035,363,294,1,1
32,7.9228,284,284,1,0
33,6.3383,312,284,1,1
34,5.0706,378,284,1,1
35,4.0565,314,284,1,0
36,3.2452,307,284,1,0
37,2.5962,385,284,1,1
38,2.0769,488,284,1,1
39,1.6615,429,284,1,0
40,1.3292,422,284,1,0
41,1.0634,448,284,1,1
42,0.8507,430,284,1,0
43,0.6806,414,284,1,0
44,0.5445,432,284,1,1
45,0.4356,279,279,1,0
46,0.3484,322,279,1,1
47,0.2788,329,279,1,1
48,0.2230,269,269,1,0
49,0.1784,295,269,1,1
50,0.1427,391,269,1,1
51,0.1142,388,269,1,0
52,0.0913,416,269,1,1
