temperatura,makespan
10000.00000,1382
9900.00000,262
9801.00000,250
9702.99023,235
9605.95996,297
9509.90039,317
9414.80176,267
9320.65430,306
9227.44824,439
9135.17383,331
9043.82227,313
8953.38379,453
8863.84961,385
8775.21094,382
8687.45898,343
8600.58496,369
8514.57910,292
8429.43359,374
8345.13965,285
8261.68848,281
8179.07178,280
8097.28125,256
8016.30859,312
7936.14551,366
7856.78418,353
7778.21631,423
7700.43408,352
7623.42969,416
7547.19531,323
7471.72363,346
7397.00635,237
7323.03613,235
7249.80566,240
7177.30762,242
7105.53467,237
7034.47949,302
6964.13477,335
6894.49365,351
6825.54883,273
6757.29346,235
6689.72070,228
6622.82373,220
6556.59570,214
6491.02979,252
6426.11963,260
6361.85840,280
6298.23975,273
6235.25732,293
6172.90479,237
6111.17578,224
6050.06396,216
5989.56348,203
5929.66797,258
5870.37158,236
5811.66797,301
5753.55127,231
5696.01562,228
5639.05566,211
5582.66504,198
5526.83838,252
5471.56982,240
5416.85400,215
5362.68555,202
5309.05859,198
5255.96826,256
5203.40869,232
5151.37451,248
5099.86084,285
5048.86230,308
4998.37354,248
4948.38965,278
4898.90576,260
4849.91699,232
4801.41797,282
4753.40381,263
4705.86963,233
4658.81104,261
4612.22314,217
4566.10107,207
4520.43994,203
4475.23535,188
4430.48291,216
4386.17822,292
4342.31641,231
4298.89307,263
4255.90430,241
4213.34521,259
4171.21191,258
4129.50000,213
4088.20508,238
4047.32300,241
4006.84985,210
3966.78149,204
3927.11377,219
3887.84277,197
3848.96436,202
3810.47485,191
3772.37012,189
3734.64648,199
3697.30005,199
3660.32715,191
3623.72388,189
3587.48657,197
3551.61182,189
3516.09570,218
3480.93481,204
3446.12549,250
3411.66431,296
3377.54761,224
3343.77222,249
3310.33447,311
3277.23120,330
3244.45898,353
3212.01440,344
3179.89429,374
3148.09546,414
3116.61450,322
3085.44849,310
3054.59399,282
3024.04810,335
2993.80762,331
2963.86963,389
2934.23096,445
2904.88867,319
2875.83984,322
2847.08154,355
2818.61084,303
2790.42480,343
2762.52051,339
2734.89526,339
2707.54639,325
2680.47095,366
2653.66626,436
2627.12964,303
2600.85840,328
2574.84985,296
2549.10132,305
2523.61035,324
2498.37427,250
2473.39062,333
2448.65674,270
2424.17017,287
2399.92847,392
2375.92920,284
2352.16992,349
2328.64819,350
2305.36182,282
2282.30811,295
2259.48511,282
2236.89038,299
2214.52148,343
2192.37622,316
2170.45239,349
2148.74780,342
2127.26025,304
2105.98779,359
2084.92798,313
2064.07861,305
2043.43787,301
2023.00354,383
2002.77356,340
1982.74585,330
1962.91846,333
1943.28931,234
1923.85645,224
1904.61792,198
1885.57178,179
1866.71606,204
1848.04895,205
1829.56848,209
1811.27283,205
1793.16016,222
1775.22852,222
1757.47620,192
1739.90149,187
1722.50244,215
1705.27747,186
1688.22473,199
1671.34253,205
1654.62915,173
1638.08289,190
1621.70203,173
1605.48499,241
1589.43018,256
1573.53589,309
1557.80054,204
1542.22253,258
1526.80029,224
1511.53235,252
1496.41699,298
1481.45288,303
1466.63831,274
1451.97192,274
1437.45227,263
1423.07776,241
1408.84705,264
1394.75854,316
1380.81091,320
1367.00281,249
1353.33276,370
1339.79944,308
1326.40149,256
1313.13745,277
1300.00610,361
1287.00610,271
1274.13611,284
1261.39478,268
1248.78088,298
1236.29309,315
1223.93018,321
1211.69092,369
1199.57397,391
1187.57825,391
1175.70251,451
1163.94556,349
1152.30615,384
1140.78308,350
1129.37524,326
1118.08154,333
1106.90076,362
1095.83179,307
1084.87354,393
1074.02478,376
1063.28455,320
1052.65173,350
1042.12524,326
1031.70398,260
1021.38696,309
1011.17310,341
1001.06140,339
991.05078,314
981.14026,416
971.32886,337
961.61560,328
951.99945,349
942.47949,373
933.05469,261
923.72412,271
914.48688,300
905.34204,308
896.28864,299
887.32574,261
878.45251,252
869.66797,301
860.97131,257
852.36163,247
843.83801,263
835.39966,262
827.04565,233
818.77521,242
810.58746,253
802.48157,253
794.45679,205
786.51221,219
778.64709,212
770.86066,226
763.15204,273
755.52051,254
747.96533,254
740.48566,254
733.08081,231
725.75000,214
718.49249,253
711.30756,217
704.19446,289
697.15253,252
690.18103,233
683.27924,293
676.44647,235
669.68201,251
662.98517,281
656.35535,335
649.79181,226
643.29388,204
636.86096,249
630.49237,238
624.18744,252
617.94556,383
611.76611,237
605.64844,232
599.59198,287
593.59607,303
587.66010,306
581.78351,272
575.96570,297
570.20605,282
564.50403,264
558.85901,257
553.27045,256
547.73773,274
542.26038,274
536.83777,327
531.46942,327
526.15472,327
520.89319,302
515.68427,285
510.52744,372
505.42218,378
500.36795,338
495.36429,346
490.41064,349
485.50653,349
480.65146,319
475.84494,307
471.08649,396
466.37564,319
461.71188,276
457.09476,324
452.52380,307
447.99857,350
443.51859,309
439.08340,317
434.69257,313
430.34564,449
426.04218,363
421.78177,408
417.56396,471
413.38834,286
409.25446,296
405.16193,274
401.11032,234
397.09921,232
393.12823,270
389.19696,217
385.30499,292
381.45193,244
377.63742,267
373.86105,239
370.12244,234
366.42120,213
362.75699,223
359.12943,252
355.53815,221
351.98276,219
348.46292,248
344.97830,258
341.52853,286
338.11325,306
334.73212,422
331.38480,259
328.07095,228
324.79025,265
321.54236,277
318.32693,351
315.14368,241
311.99225,250
308.87231,288
305.78360,296
302.72577,224
299.69852,222
296.70154,286
293.73453,242
290.79718,261
287.88922,261
285.01035,271
282.16025,314
279.33865,311
276.54526,274
273.77982,314
271.04202,300
268.33160,301
265.64828,266
262.99179,251
260.36188,234
257.75827,383
255.18069,446
252.62889,258
250.10260,291
247.60158,343
245.12556,318
242.67432,293
240.24757,294
237.84511,294
235.46666,294
233.11200,308
230.78088,362
228.47308,305
226.18835,342
223.92647,315
221.68721,279
219.47034,353
217.27563,262
215.10287,261
212.95184,258
210.82233,300
208.71411,305
206.62697,330
204.56070,281
202.51509,274
200.48994,303
198.48505,325
196.50020,335
194.53520,310
192.58986,310
190.66396,299
188.75732,286
186.86975,338
185.00105,293
183.15105,306
181.31953,301
179.50635,295
177.71129,295
175.93417,301
174.17484,297
172.43309,291
170.70876,354
169.00166,354
167.31165,295
165.63853,312
163.98215,330
162.34233,276
160.71890,238
159.11171,264
157.52060,248
155.94539,234
154.38594,213
152.84209,259
151.31367,215
149.80054,204
148.30254,185
146.81952,178
145.35132,178
143.89781,250
142.45883,250
141.03424,214
139.62390,207
138.22766,180
136.84538,178
135.47693,178
134.12216,178
132.78094,178
131.45314,229
130.13861,241
128.83722,233
127.54885,288
126.27336,254
125.01063,231
123.76052,211
122.52292,211
121.29769,243
120.08472,379
118.88387,223
117.69504,222
116.51809,264
115.35291,318
114.19939,321
113.05740,302
111.92683,278
110.80756,288
109.69948,319
108.60249,262
107.51646,261
106.44130,271
105.37688,266
104.32312,266
103.27989,219
102.24709,230
101.22462,244
100.21238,230
99.21026,200
98.21815,200
97.23598,198
96.26362,189
95.30098,227
94.34797,165
93.40449,185
92.47044,164
91.54574,200
90.63028,162
89.72398,162
88.82674,162
87.93847,177
87.05908,175
86.18849,187
85.32661,162
84.47334,198
83.62861,187
82.79232,198
81.96440,187
81.14476,177
80.33331,177
79.52998,196
78.73469,205
77.94734,175
77.16787,177
76.39619,166
75.63223,221
74.87591,299
74.12715,237
73.38588,213
72.65202,213
71.92551,213
71.20625,213
70.49419,187
69.78925,211
69.09136,208
68.40045,185
67.71645,185
67.03928,176
66.36889,215
65.70520,221
65.04815,221
64.39767,221
63.75369,221
63.11616,220
62.48500,202
61.86015,202
61.24154,206
60.62913,206
60.02284,202
59.42261,197
58.82838,185
58.24010,178
57.65770,170
57.08112,170
56.51031,232
55.94521,178
55.38576,221
54.83190,221
54.28358,218
53.74075,178
53.20334,178
52.67131,230
52.14460,253
51.62315,242
51.10692,241
50.59585,263
50.08989,263
49.58899,299
49.09310,275
48.60217,262
48.11615,262
47.63499,262
47.15864,333
46.68706,270
46.22019,270
45.75799,293
45.30041,290
44.84740,278
44.39893,259
43.95494,248
43.51539,240
43.08024,227
42.64944,280
42.22294,267
41.80071,238
41.38271,238
40.96888,277
40.55919,293
40.15360,293
39.75207,302
39.35455,309
38.96100,299
38.57139,318
38.18568,280
37.80383,280
37.42579,280
37.05153,278
36.68102,309
36.31421,309
35.95107,309
35.59156,345
35.23565,319
34.88329,315
34.53446,291
34.18911,276
33.84722,276
33.50875,276
33.17366,276
32.84193,276
32.51351,302
32.18837,268
31.86649,281
31.54782,269
31.23235,269
30.92002,235
30.61082,235
30.30472,235
30.00167,235
29.70165,226
29.40464,226
29.11059,226
28.81948,217
28.53129,222
28.24598,205
27.96352,199
27.68388,199
27.40705,197
27.13297,197
26.86164,197
26.59303,256
26.32710,180
26.06383,173
25.80319,173
25.54516,170
25.28971,170
25.03681,170
24.78644,170
24.53858,164
24.29319,163
24.05026,163
23.80976,163
23.57166,163
23.33594,163
23.10258,198
22.87156,198
22.64284,184
22.41641,176
22.19225,176
21.97033,176
21.75063,176
21.53312,176
21.31779,163
21.10461,163
20.89356,163
20.68463,163
20.47778,163
20.27301,163
20.07028,163
19.86957,163
19.67088,163
19.47417,199
19.27943,199
19.08663,199
18.89577,220
18.70681,209
18.51974,197
18.33454,199
18.15120,199
17.96969,186
17.78999,186
17.61209,206
17.43597,176
17.26161,176
17.08899,229
16.91810,186
16.74892,184
16.58143,184
16.41562,184
16.25146,184
16.08895,196
15.92806,213
15.76878,190
15.61109,192
15.45498,192
15.30043,190
15.14743,190
14.99595,212
14.84599,234
14.69753,196
14.55056,216
14.40505,216
14.26100,203
14.11839,185
13.97721,182
13.83744,183
13.69906,183
13.56207,166
13.42645,180
13.29219,168
13.15927,168
13.02767,158
12.89740,158
12.76842,158
12.64074,158
12.51433,158
12.38919,158
12.26530,158
12.14264,158
12.02122,158
11.90100,158
11.78199,158
11.66418,158
11.54753,158
11.43206,158
11.31774,158
11.20456,158
11.09251,158
10.98159,158
10.87177,158
10.76306,158
10.65543,158
10.54887,158
10.44338,158
10.33895,158
10.23556,158
10.13320,158
10.03187,158
9.93155,158
9.83224,158
9.73391,158
9.63658,158
9.54021,158
9.44481,158
9.35036,158
9.25686,158
9.16429,158
9.07265,158
8.98192,158
8.89210,158
8.80318,158
8.71515,158
8.62800,158
8.54172,158
8.45630,158
8.37174,158
8.28802,158
8.20514,158
8.12309,158
8.04186,158
7.96144,158
7.88182,158
7.80301,158
7.72498,158
7.64773,158
7.57125,158
7.49554,197
7.42058,197
7.34638,158
7.27291,158
7.20018,158
7.12818,158
7.05690,158
6.98633,158
6.91647,158
6.84730,158
6.77883,158
6.71104,158
6.64393,158
6.57749,158
6.51172,158
6.44660,158
6.38213,158
6.31831,158
6.25513,158
6.19258,158
6.13065,158
6.06935,158
6.00865,158
5.94857,158
5.88908,158
5.83019,158
5.77189,158
5.71417,158
5.65703,158
5.60046,158
5.54445,158
5.48901,158
5.43412,158
5.37978,158
5.32598,158
5.27272,158
5.21999,158
5.16779,158
5.11611,158
5.06495,158
5.01430,158
4.96416,158
4.91452,158
4.86537,158
4.81672,158
4.76855,158
4.72087,158
4.67366,158
4.62692,158
4.58065,158
4.53485,158
4.48950,158
4.44460,158
4.40016,158
4.35616,158
4.31259,158
4.26947,158
4.22677,158
4.18451,158
4.14266,158
4.10123,158
4.06022,158
4.01962,158
3.97942,158
3.93963,158
3.90023,158
3.86123,158
3.82262,158
3.78439,158
3.74655,158
3.70908,158
3.67199,158
3.63527,158
3.59892,158
3.56293,158
3.52730,158
3.49203,158
3.45711,158
3.42254,158
3.38831,158
3.35443,158
3.32088,158
3.28768,158
3.25480,158
3.22225,158
3.19003,158
3.15813,158
3.12655,158
3.09528,158
3.06433,158
3.03369,158
3.00335,158
2.97332,158
2.94358,158
2.91415,158
2.88500,158
2.85615,158
2.82759,158
2.79932,158
2.77132,158
2.74361,158
2.71617,158
2.68901,158
2.66212,158
2.63550,158
2.60915,158
2.58306,158
2.55722,158
2.53165,158
2.50634,158
2.48127,158
2.45646,158
2.43190,158
2.40758,158
2.38350,158
2.35967,158
2.33607,158
2.31271,158
2.28958,158
2.26669,158
2.24402,158
2.22158,158
2.19936,158
2.17737,158
2.15560,158
2.13404,158
2.11270,158
2.09157,158
2.07066,158
2.04995,158
2.02945,158
2.00916,158
1.98906,158
1.96917,158
1.94948,158
1.92999,158
1.91069,158
1.89158,158
1.87267,158
1.85394,158
1.83540,158
1.81705,158
1.79887,158
1.78089,158
1.76308,158
1.74545,158
1.72799,158
1.71071,158
1.69361,158
1.67667,158
1.65990,158
1.64330,158
1.62687,158
1.61060,158
1.59450,158
1.57855,158
1.56277,158
1.54714,158
1.53167,158
1.51635,158
1.50119,158
1.48617,158
1.47131,158
1.45660,158
1.44203,158
1.42761,158
1.41334,158
1.39920,158
1.38521,158
1.37136,158
1.35765,158
1.34407,158
1.33063,158
1.31732,158
1.30415,158
1.29111,158
1.27820,158
1.26541,158
1.25276,158
1.24023,158
1.22783,158
1.21555,158
1.20340,158
1.19136,158
1.17945,158
1.16765,158
1.15598,158
1.14442,158
1.13297,158
1.12164,158
1.11043,158
1.09932,158
1.08833,158
1.07745,158
1.06667,158
1.05601,158
1.04545,158
1.03499,158
1.02464,158
1.01440,158
1.00425,158
0.99421,158
0.98427,158
0.97442,158
0.96468,158
0.95503,158
0.94548,158
0.93603,158
0.92667,158
0.91740,158
0.90823,158
0.89914,158
0.89015,158
0.88125,158
0.87244,158
0.86372,158
0.85508,158
0.84653,158
0.83806,158
0.82968,158
0.82138,158
0.81317,158
0.80504,158
0.79699,158
0.78902,158
0.78113,158
0.77332,158
0.76558,158
0.75793,158
0.75035,158
0.74285,158
0.73542,158
0.72806,158
0.72078,158
0.71357,158
0.70644,158
0.69937,158
0.69238,158
0.68546,158
0.67860,158
0.67182,158
0.66510,158
0.65845,158
0.65186,158
0.64534,158
0.63889,158
0.63250,158
0.62618,158
0.61991,158
0.61372,158
0.60758,158
0.60150,158
0.59549,158
0.58953,158
0.58364,158
0.57780,158
0.57202,158
0.56630,158
0.56064,158
0.55503,158
0.54948,158
0.54399,158
0.53855,158
0.53316,158
0.52783,158
0.52255,158
