iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,977,977,1,0
2,7225.0000,702,702,1,0
3,6141.2500,747,702,1,1
4,5220.0625,811,702,1,1
5,4437.0532,839,702,1,1
6,3771.4954,789,702,1,0
7,3205.7712,768,702,1,0
8,2724.9055,924,702,1,1
9,2316.1697,775,702,1,0
10,1968.7443,745,702,1,0
11,1673.4326,719,702,1,0
12,1422.4177,647,647,1,0
13,1209.0551,609,609,1,0
14,1027.6968,587,587,1,0
15,873.5423,558,558,1,0
16,742.5110,557,557,1,0
17,631.1343,560,557,1,1
18,536.4642,615,557,1,1
19,455.9946,583,557,1,0
20,387.5954,599,557,1,1
21,329.4561,574,557,1,0
22,280.0377,648,557,1,1
23,238.0320,618,557,1,0
24,202.3272,541,541,1,0
25,171.9782,535,535,1,0
26,146.1814,583,535,1,1
27,124.2542,547,535,1,0
28,105.6161,600,535,1,1
29,89.7737,604,535,1,1
30,76.3076,600,535,1,0
31,64.8615,546,535,1,0
32,55.1323,601,535,1,1
33,46.8624,584,535,1,0
34,39.8331,600,535,1,1
35,33.8581,546,535,1,0
36,28.7794,604,535,1,1
37,24.4625,563,535,1,0
38,20.7931,600,535,1,1
39,17.6741,547,535,1,0
40,15.0230,545,535,1,0
41,12.7696,565,535,1,1
42,10.8541,531,531,1,0
43,9.2260,579,531,1,1
44,7.8421,561,531,1,0
45,6.6658,531,531,1,0
46,5.6659,599,531,1,1
47,4.8160,600,531,1,1
48,4.0936,633,531,1,1
49,3.4796,600,531,1,0
50,2.9576,623,531,1,1
51,2.5140,591,531,1,0
52,2.1369,545,531,1,0
53,1.8164,543,531,1,0
54,1.5439,579,531,1,1
55,1.3123,544,531,1,0
56,1.1155,551,531,1,1
57,0.9482,596,531,1,1
58,0.8059,551,531,1,0
59,0.6850,561,531,1,1
60,0.5823,537,531,1,0
61,0.4949,555,531,1,1
62,0.4207,618,531,1,1
63,0.3576,591,531,1,0
64,0.3040,607,531,1,1
65,0.2584,608,531,1,1
66,0.2196,616,531,1,1
67,0.1867,567,531,1,0
68,0.1587,577,531,1,1
69,0.1349,634,531,1,1
70,0.1146,642,531,1,1
71,0.0974,690,531,1,1
