temperatura,makespan
10000.00000,1689
9900.00000,461
9801.00000,526
9702.99023,486
9605.95996,485
9509.90039,420
9414.80176,404
9320.65430,360
9227.44824,451
9135.17383,342
9043.82227,418
8953.38379,394
8863.84961,394
8775.21094,397
8687.45898,379
8600.58496,458
8514.57910,409
8429.43359,393
8345.13965,380
8261.68848,445
8179.07178,423
8097.28125,369
8016.30859,416
7936.14551,359
7856.78418,413
7778.21631,382
7700.43408,327
7623.42969,325
7547.19531,352
7471.72363,380
7397.00635,331
7323.03613,355
7249.80566,312
7177.30762,334
7105.53467,325
7034.47949,383
6964.13477,379
6894.49365,383
6825.54883,384
6757.29346,443
6689.72070,359
6622.82373,496
6556.59570,479
6491.02979,303
6426.11963,332
6361.85840,365
6298.23975,480
6235.25732,323
6172.90479,314
6111.17578,390
6050.06396,460
5989.56348,338
5929.66797,334
5870.37158,314
5811.66797,354
5753.55127,338
5696.01562,321
5639.05566,312
5582.66504,366
5526.83838,275
5471.56982,270
5416.85400,274
5362.68555,275
5309.05859,300
5255.96826,300
5203.40869,337
5151.37451,287
5099.86084,355
5048.86230,382
4998.37354,396
4948.38965,457
4898.90576,272
4849.91699,325
4801.41797,320
4753.40381,356
4705.86963,294
4658.81104,285
4612.22314,303
4566.10107,250
4520.43994,245
4475.23535,231
4430.48291,250
4386.17822,309
4342.31641,275
4298.89307,246
4255.90430,245
4213.34521,258
4171.21191,289
4129.50000,326
4088.20508,328
4047.32300,274
4006.84985,271
3966.78149,313
3927.11377,281
3887.84277,268
3848.96436,318
3810.47485,306
3772.37012,297
3734.64648,260
3697.30005,226
3660.32715,261
3623.72388,277
3587.48657,262
3551.61182,258
3516.09570,232
3480.93481,258
3446.12549,232
3411.66431,258
3377.54761,224
3343.77222,274
3310.33447,205
3277.23120,226
3244.45898,202
3212.01440,232
3179.89429,248
3148.09546,251
3116.61450,224
3085.44849,201
3054.59399,248
3024.04810,264
2993.80762,271
2963.86963,267
2934.23096,281
2904.88867,327
2875.83984,253
2847.08154,239
2818.61084,239
2790.42480,231
2762.52051,225
2734.89526,232
2707.54639,216
2680.47095,229
2653.66626,202
2627.12964,232
2600.85840,254
2574.84985,265
2549.10132,241
2523.61035,236
2498.37427,232
2473.39062,252
2448.65674,202
2424.17017,239
2399.92847,232
2375.92920,274
2352.16992,265
2328.64819,279
2305.36182,232
2282.30811,267
2259.48511,215
2236.89038,232
2214.52148,300
2192.37622,237
2170.45239,272
2148.74780,276
2127.26025,350
2105.98779,238
2084.92798,236
2064.07861,234
2043.43787,225
2023.00354,223
2002.77356,215
1982.74585,223
1962.91846,213
1943.28931,259
1923.85645,297
1904.61792,334
1885.57178,297
1866.71606,314
1848.04895,279
1829.56848,373
1811.27283,325
1793.16016,318
1775.22852,292
1757.47620,379
1739.90149,324
1722.50244,357
1705.27747,386
1688.22473,318
1671.34253,345
1654.62915,403
1638.08289,488
1621.70203,385
1605.48499,380
1589.43018,366
1573.53589,387
1557.80054,338
1542.22253,351
1526.80029,453
1511.53235,387
1496.41699,413
1481.45288,415
1466.63831,440
1451.97192,363
1437.45227,439
1423.07776,394
1408.84705,360
1394.75854,306
1380.81091,374
1367.00281,349
1353.33276,329
1339.79944,398
1326.40149,425
1313.13745,301
1300.00610,343
1287.00610,322
1274.13611,309
1261.39478,354
1248.78088,344
1236.29309,379
1223.93018,334
1211.69092,339
1199.57397,331
