temperatura,makespan
10000.00000,1330
9500.00000,388
9025.00000,392
8573.75000,269
8145.06250,396
7737.80908,338
7350.91846,376
6983.37256,268
6634.20361,328
6302.49316,298
5987.36865,291
5688.00000,242
5403.60010,263
5133.41992,298
4876.74902,247
4632.91162,226
4401.26611,212
4181.20264,187
3972.14233,203
3773.53516,243
3584.85840,245
3405.61548,260
3235.33472,250
3073.56787,262
2919.88940,195
2773.89502,219
2635.20020,267
2503.44019,254
2378.26807,265
2259.35474,288
2146.38696,289
2039.06763,324
1937.11426,333
1840.25854,383
1748.24561,335
1660.83325,263
1577.79163,270
1498.90198,399
1423.95691,276
1352.75903,296
1285.12109,375
1220.86499,366
1159.82178,364
1101.83069,356
1046.73914,337
994.40216,253
944.68207,294
897.44794,288
852.57550,352
809.94672,346
769.44934,395
730.97687,300
694.42804,308
659.70660,276
626.72125,271
595.38519,283
565.61591,341
537.33508,293
510.46832,284
484.94492,358
460.69766,259
437.66278,244
415.77963,227
394.99063,249
375.24109,263
356.47903,247
338.65509,324
321.72232,272
305.63620,266
290.35440,326
275.83667,326
262.04483,279
248.94258,264
236.49545,260
224.67068,342
213.43715,371
202.76529,302
192.62703,276
182.99568,276
173.84590,260
165.15361,264
156.89594,413
149.05113,266
141.59857,266
134.51865,354
127.79271,287
121.40308,287
115.33292,324
109.56628,302
104.08796,307
98.88356,290
93.93938,290
89.24242,290
84.78030,309
80.54128,331
76.51422,406
72.68851,329
69.05408,288
65.60137,330
62.32130,266
59.20523,266
56.24497,266
53.43272,266
50.76109,327
48.22303,318
45.81188,309
43.52128,269
41.34522,223
39.27796,223
37.31406,223
35.44836,223
33.67594,223
31.99214,218
30.39253,218
28.87291,235
27.42926,231
26.05780,231
24.75491,231
23.51716,235
22.34130,235
21.22424,235
20.16302,213
19.15487,207
18.19713,196
17.28727,193
16.42291,192
15.60176,192
14.82167,192
14.08059,195
13.37656,186
12.70773,177
12.07234,177
11.46873,201
10.89529,169
10.35052,169
9.83300,169
9.34135,169
8.87428,169
8.43057,169
8.00904,169
7.60859,169
7.22816,169
6.86675,169
6.52341,169
6.19724,192
5.88738,169
5.59301,169
5.31336,169
5.04769,169
4.79531,169
4.55554,169
4.32776,169
4.11138,169
3.90581,169
3.71052,169
3.52499,169
3.34874,169
3.18130,169
3.02224,169
2.87113,169
2.72757,169
2.59119,169
2.46163,169
2.33855,169
2.22162,169
2.11054,169
2.00501,169
1.90476,169
1.80953,169
1.71905,169
1.63310,169
1.55144,169
1.47387,169
1.40018,169
1.33017,169
1.26366,169
1.20048,169
1.14045,169
1.08343,169
1.02926,169
0.97780,169
0.92891,169
0.88246,169
0.83834,169
0.79642,169
0.75660,169
0.71877,169
0.68283,169
0.64869,169
0.61625,169
0.58544,169
0.55617,169
0.52836,169
0.50194,169
0.47685,169
0.45300,169
0.43035,169
0.40884,169
0.38839,169
0.36897,169
0.35053,169
0.33300,169
0.31635,169
0.30053,169
0.28551,169
0.27123,169
0.25767,169
0.24479,169
0.23255,169
0.22092,169
0.20987,169
0.19938,169
0.18941,169
0.17994,169
0.17094,169
0.16240,169
0.15428,169
0.14656,169
0.13923,169
0.13227,169
0.12566,169
0.11938,169
0.11341,169
0.10774,169
0.10235,169
