iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,1598,1598,1,0
2,9025.0000,1727,1598,1,1
3,8573.7500,1494,1494,1,0
4,8145.0625,1489,1489,1,0
5,7737.8091,1488,1488,1,0
6,7350.9185,1387,1387,1,0
7,6983.3726,1461,1387,1,1
8,6634.2036,1461,1387,1,0
9,6302.4932,1354,1354,1,0
10,5987.3687,1385,1354,1,1
11,5688.0000,1339,1339,1,0
12,5403.6001,1287,1287,1,0
13,5133.4199,1279,1279,1,0
14,4876.7490,1394,1279,1,1
15,4632.9116,1364,1279,1,0
16,4401.2661,1465,1279,1,1
17,4181.2026,1389,1279,1,0
18,3972.1423,1353,1279,1,0
19,3773.5352,1332,1279,1,0
20,3584.8584,1370,1279,1,1
21,3405.6155,1369,1279,1,0
22,3235.3347,1306,1279,1,0
23,3073.5679,1368,1279,1,1
24,2919.8894,1284,1279,1,0
25,2773.8950,1280,1279,1,0
26,2635.2002,1265,1265,1,0
27,2503.4402,1308,1265,1,1
28,2378.2681,1264,1264,1,0
29,2259.3547,1273,1264,1,1
30,2146.3870,1323,1264,1,1
31,2039.0676,1223,1223,1,0
32,1937.1143,1121,1121,1,0
33,1840.2585,1109,1109,1,0
34,1748.2456,1108,1108,1,0
35,1660.8333,1142,1108,1,1
36,1577.7916,1125,1108,1,0
37,1498.9020,1113,1108,1,0
38,1423.9569,1174,1108,1,1
39,1352.7590,1157,1108,1,0
40,1285.1211,1128,1108,1,0
41,1220.8650,1161,1108,1,1
42,1159.8218,1174,1108,1,1
43,1101.8307,1225,1108,1,1
44,1046.7391,1148,1108,1,0
45,994.4022,1106,1106,1,0
46,944.6821,1095,1095,1,0
47,897.4479,1094,1094,1,0
48,852.5755,1124,1094,1,1
49,809.9467,1171,1094,1,1
50,769.4493,1129,1094,1,0
51,730.9769,1205,1094,1,1
52,694.4280,1247,1094,1,1
53,659.7066,1142,1094,1,0
54,626.7213,1172,1094,1,1
55,595.3852,1097,1094,1,0
56,565.6159,1133,1094,1,1
57,537.3351,1094,1094,1,0
58,510.4683,1093,1093,1,0
59,484.9449,1085,1085,1,0
60,460.6977,1084,1084,1,0
61,437.6628,1086,1084,1,1
62,415.7796,1084,1084,1,0
63,394.9906,1080,1080,1,0
64,375.2411,1127,1080,1,1
65,356.4790,1118,1080,1,0
66,338.6551,1076,1076,1,0
67,321.7223,1151,1076,1,1
68,305.6362,1137,1076,1,0
69,290.3544,1110,1076,1,0
70,275.8367,1120,1076,1,1
71,262.0448,1108,1076,1,0
72,248.9426,1093,1076,1,0
73,236.4955,1074,1074,1,0
74,224.6707,1156,1074,1,1
75,213.4371,1119,1074,1,0
76,202.7653,1121,1074,1,1
77,192.6270,1124,1074,1,1
78,182.9957,1194,1074,1,1
79,173.8459,1125,1074,1,0
80,165.1536,1146,1074,1,1
81,156.8959,1074,1074,1,0
82,149.0511,1076,1074,1,1
83,141.5986,1152,1074,1,1
84,134.5186,1102,1074,1,0
85,127.7927,1146,1074,1,1
86,121.4031,1095,1074,1,0
87,115.3329,1137,1074,1,1
88,109.5663,1140,1074,1,1
89,104.0880,1154,1074,1,1
90,98.8836,1098,1074,1,0
91,93.9394,1150,1074,1,1
92,89.2424,1160,1074,1,1
93,84.7803,1100,1074,1,0
94,80.5413,1125,1074,1,1
95,76.5142,1120,1074,1,0
96,72.6885,1098,1074,1,0
97,69.0541,1178,1074,1,1
98,65.6014,1123,1074,1,0
99,62.3213,1150,1074,1,1
100,59.2052,1188,1074,1,1
101,56.2450,1151,1074,1,0
102,53.4327,1137,1074,1,0
103,50.7611,1134,1074,1,0
104,48.2230,1138,1074,1,1
105,45.8119,1118,1074,1,0
106,43.5213,1123,1074,1,1
107,41.3452,1076,1074,1,0
108,39.2780,1075,1074,1,0
109,37.3141,1124,1074,1,1
110,35.4484,1119,1074,1,0
111,33.6759,1083,1074,1,0
112,31.9921,1149,1074,1,1
113,30.3925,1075,1074,1,0
114,28.8729,1094,1074,1,1
115,27.4293,1156,1074,1,1
116,26.0578,1125,1074,1,0
117,24.7549,1145,1074,1,1
118,23.5172,1113,1074,1,0
119,22.3413,1194,1074,1,1
120,21.2242,1146,1074,1,0
121,20.1630,1204,1074,1,1
122,19.1549,1162,1074,1,0
123,18.1971,1113,1074,1,0
124,17.2873,1119,1074,1,1
125,16.4229,1121,1074,1,1
126,15.6018,1124,1074,1,1
127,14.8217,1145,1074,1,1
128,14.0806,1125,1074,1,0
129,13.3766,1121,1074,1,0
130,12.7077,1119,1074,1,0
131,12.0723,1101,1074,1,0
132,11.4687,1123,1074,1,1
133,10.8953,1139,1074,1,1
134,10.3505,1117,1074,1,0
135,9.8330,1101,1074,1,0
136,9.3413,1125,1074,1,1
137,8.8743,1128,1074,1,1
138,8.4306,1125,1074,1,0
139,8.0090,1167,1074,1,1
140,7.6086,1108,1074,1,0
141,7.2282,1118,1074,1,1
142,6.8667,1099,1074,1,0
143,6.5234,1097,1074,1,0
144,6.1972,1079,1074,1,0
145,5.8874,1161,1074,1,1
146,5.5930,1212,1074,1,1
147,5.3134,1125,1074,1,0
148,5.0477,1105,1074,1,0
149,4.7953,1098,1074,1,0
150,4.5555,1117,1074,1,1
151,4.3278,1125,1074,1,1
152,4.1114,1157,1074,1,1
153,3.9058,1186,1074,1,1
154,3.7105,1098,1074,1,0
155,3.5250,1080,1074,1,0
156,3.3487,1104,1074,1,1
157,3.1813,1091,1074,1,0
158,3.0222,1122,1074,1,1
159,2.8711,1119,1074,1,0
160,2.7276,1104,1074,1,0
161,2.5912,1091,1074,1,0
162,2.4616,1080,1074,1,0
163,2.3386,1091,1074,1,1
164,2.2216,1094,1074,1,1
165,2.1105,1080,1074,1,0
166,2.0050,1094,1074,1,1
167,1.9048,1082,1074,1,0
168,1.8095,1075,1074,1,0
169,1.7190,1146,1074,1,1
170,1.6331,1095,1074,1,0
171,1.5514,1141,1074,1,1
172,1.4739,1101,1074,1,0
173,1.4002,1088,1074,1,0
174,1.3302,1092,1074,1,1
175,1.2637,1075,1074,1,0
176,1.2005,1131,1074,1,1
177,1.1405,1133,1074,1,1
178,1.0834,1113,1074,1,0
179,1.0293,1136,1074,1,1
180,0.9778,1142,1074,1,1
181,0.9289,1152,1074,1,1
182,0.8825,1119,1074,1,0
183,0.8383,1128,1074,1,1
184,0.7964,1118,1074,1,0
185,0.7566,1129,1074,1,1
186,0.7188,1104,1074,1,0
187,0.6828,1102,1074,1,0
188,0.6487,1106,1074,1,1
189,0.6163,1122,1074,1,1
190,0.5854,1120,1074,1,0
191,0.5562,1196,1074,1,1
192,0.5284,1108,1074,1,0
193,0.5019,1105,1074,1,0
194,0.4768,1099,1074,1,0
195,0.4530,1094,1074,1,0
196,0.4304,1119,1074,1,1
197,0.4088,1131,1074,1,1
198,0.3884,1119,1074,1,0
199,0.3690,1081,1074,1,0
200,0.3505,1076,1074,1,0
201,0.3330,1120,1074,1,1
202,0.3163,1129,1074,1,1
