temperatura,makespan
10000.00000,4928
8000.00000,847
6400.00000,760
5120.00000,705
4096.00000,700
3276.80005,754
2621.44019,757
2097.15210,807
1677.72168,783
1342.17737,692
1073.74194,694
858.99359,660
687.19489,610
549.75592,610
439.80475,589
351.84381,555
281.47507,610
225.18005,550
180.14404,543
144.11523,552
115.29219,560
92.23376,552
73.78701,572
59.02961,534
47.22369,534
37.77895,526
30.22316,522
24.17853,522
19.34282,522
15.47426,576
12.37941,560
9.90353,545
7.92282,533
6.33826,533
5.07061,530
4.05649,530
3.24519,533
2.59615,533
2.07692,522
1.66154,522
1.32923,522
1.06338,522
0.85071,522
0.68057,522
0.54445,522
0.43556,522
0.34845,522
0.27876,521
0.22301,521
0.17841,521
0.14272,521
0.11418,521
