temperatura,makespan
10000.00000,18307
9000.00000,840
8100.00000,742
7290.00000,644
6561.00000,645
5904.89990,624
5314.40967,622
4782.96875,621
4304.67188,645
3874.20459,651
3486.78394,611
3138.10547,599
2824.29492,589
2541.86548,593
2287.67896,597
2058.91089,569
1853.01978,646
1667.71777,590
1500.94592,568
1350.85132,582
1215.76611,565
1094.18945,565
984.77051,574
886.29346,564
797.66406,597
717.89764,572
646.10785,605
581.49707,585
523.34735,621
471.01260,612
423.91135,599
381.52020,602
343.36816,636
309.03134,635
278.12820,655
250.31538,653
225.28384,607
202.75545,589
182.47990,628
164.23190,631
147.80872,601
133.02785,601
119.72506,594
107.75255,542
96.97729,575
87.27956,551
78.55160,607
70.69643,616
63.62679,544
57.26411,556
51.53770,576
46.38393,572
41.74553,566
37.57098,570
33.81388,564
30.43249,565
27.38924,564
24.65032,611
22.18529,667
19.96676,557
17.97008,531
16.17307,527
14.55577,554
13.10019,523
11.79017,523
10.61115,521
9.55004,493
8.59503,528
7.73553,541
6.96198,588
6.26578,537
5.63920,500
5.07528,509
4.56775,505
4.11098,490
3.69988,488
3.32989,521
2.99690,499
2.69721,489
2.42749,487
2.18474,480
1.96627,478
1.76964,474
1.59268,467
1.43341,466
1.29007,541
1.16106,532
1.04495,492
0.94046,458
0.84641,456
0.76177,483
0.68559,453
0.61704,453
0.55533,447
0.49980,460
0.44982,446
0.40484,445
0.36435,438
0.32792,433
0.29513,469
0.26561,459
0.23905,449
0.21515,459
0.19363,448
0.17427,441
0.15684,446
0.14116,488
0.12704,517
0.11434,494
0.10290,442
