temperatura,makespan
10000.00000,20109
9900.00000,1457
9801.00000,1481
9702.99023,1529
9605.95996,1537
9509.90039,1407
9414.80176,1473
9320.65430,1426
9227.44824,1411
9135.17383,1365
9043.82227,1311
8953.38379,1376
8863.84961,1306
8775.21094,1303
8687.45898,1396
8600.58496,1328
8514.57910,1352
8429.43359,1282
8345.13965,1334
8261.68848,1276
8179.07178,1264
8097.28125,1259
8016.30859,1225
7936.14551,1216
7856.78418,1301
7778.21631,1298
7700.43408,1260
7623.42969,1263
7547.19531,1271
7471.72363,1262
7397.00635,1270
7323.03613,1328
7249.80566,1244
7177.30762,1290
7105.53467,1181
7034.47949,1231
6964.13477,1155
6894.49365,1209
6825.54883,1196
6757.29346,1186
6689.72070,1149
6622.82373,1246
6556.59570,1178
6491.02979,1255
6426.11963,1125
6361.85840,1153
6298.23975,1175
6235.25732,1173
6172.90479,1181
6111.17578,1170
6050.06396,1184
5989.56348,1152
5929.66797,1144
5870.37158,1110
5811.66797,1148
5753.55127,1170
5696.01562,1138
5639.05566,1104
5582.66504,1181
5526.83838,1109
5471.56982,1134
5416.85400,1163
5362.68555,1117
5309.05859,1096
5255.96826,1135
5203.40869,1167
5151.37451,1157
5099.86084,1232
5048.86230,1205
4998.37354,1136
4948.38965,1213
4898.90576,1165
4849.91699,1130
4801.41797,1156
4753.40381,1149
4705.86963,1158
4658.81104,1174
4612.22314,1215
4566.10107,1168
4520.43994,1166
4475.23535,1141
4430.48291,1117
4386.17822,1161
4342.31641,1132
4298.89307,1143
4255.90430,1122
4213.34521,1128
4171.21191,1120
4129.50000,1120
4088.20508,1101
4047.32300,1141
4006.84985,1114
3966.78149,1161
3927.11377,1108
3887.84277,1168
3848.96436,1131
3810.47485,1118
3772.37012,1083
3734.64648,1080
3697.30005,1081
3660.32715,1066
3623.72388,1075
3587.48657,1074
3551.61182,1131
3516.09570,1159
3480.93481,1093
3446.12549,1086
3411.66431,1060
3377.54761,1045
3343.77222,1046
3310.33447,1041
3277.23120,1063
3244.45898,1057
3212.01440,1082
3179.89429,1057
3148.09546,1038
3116.61450,1115
3085.44849,1108
3054.59399,1136
3024.04810,1092
2993.80762,1076
2963.86963,1076
2934.23096,1092
2904.88867,1074
2875.83984,1101
2847.08154,1135
2818.61084,1102
2790.42480,1178
2762.52051,1163
2734.89526,1153
2707.54639,1083
2680.47095,1056
2653.66626,1061
2627.12964,1052
2600.85840,1059
2574.84985,1047
2549.10132,1108
2523.61035,1071
2498.37427,1126
2473.39062,1095
2448.65674,1065
2424.17017,1066
2399.92847,1107
2375.92920,1059
2352.16992,1118
2328.64819,1132
2305.36182,1089
2282.30811,1087
2259.48511,1118
2236.89038,1076
2214.52148,1127
2192.37622,1124
2170.45239,1112
2148.74780,1115
2127.26025,1096
2105.98779,1124
2084.92798,1078
2064.07861,1151
2043.43787,1100
2023.00354,1102
2002.77356,1085
1982.74585,1062
1962.91846,1086
1943.28931,1105
1923.85645,1114
1904.61792,1102
1885.57178,1061
1866.71606,1087
1848.04895,1061
1829.56848,1126
1811.27283,1097
1793.16016,1070
1775.22852,1070
1757.47620,1075
1739.90149,1047
1722.50244,1089
1705.27747,1093
1688.22473,1047
1671.34253,1112
1654.62915,1095
1638.08289,1127
1621.70203,1102
1605.48499,1073
1589.43018,1128
1573.53589,1113
1557.80054,1120
1542.22253,1110
1526.80029,1143
1511.53235,1100
1496.41699,1131
1481.45288,1095
1466.63831,1137
1451.97192,1094
1437.45227,1085
1423.07776,1095
1408.84705,1076
1394.75854,1085
1380.81091,1069
1367.00281,1074
1353.33276,1095
1339.79944,1105
1326.40149,1074
1313.13745,1107
1300.00610,1115
1287.00610,1074
1274.13611,1095
1261.39478,1066
1248.78088,1095
1236.29309,1070
1223.93018,1056
1211.69092,1089
1199.57397,1073
1187.57825,1071
1175.70251,1089
1163.94556,1071
1152.30615,1109
1140.78308,1053
1129.37524,1042
1118.08154,1104
1106.90076,1110
1095.83179,1089
1084.87354,1077
1074.02478,1074
1063.28455,1088
1052.65173,1104
1042.12524,1127
1031.70398,1074
1021.38696,1066
1011.17310,1053
1001.06140,1068
991.05078,1081
981.14026,1104
971.32886,1070
961.61560,1043
951.99945,1080
942.47949,1080
933.05469,1047
923.72412,1068
914.48688,1080
905.34204,1059
896.28864,1095
887.32574,1093
878.45251,1080
869.66797,1070
860.97131,1092
852.36163,1117
843.83801,1132
835.39966,1107
827.04565,1186
818.77521,1156
810.58746,1167
802.48157,1162
794.45679,1163
786.51221,1135
778.64709,1128
770.86066,1097
763.15204,1165
755.52051,1162
747.96533,1124
740.48566,1117
733.08081,1081
725.75000,1080
718.49249,1088
711.30756,1100
704.19446,1078
697.15253,1065
690.18103,1094
683.27924,1084
676.44647,1062
669.68201,1069
662.98517,1136
656.35535,1147
649.79181,1062
643.29388,1062
636.86096,1107
630.49237,1085
624.18744,1060
617.94556,1122
611.76611,1108
605.64844,1120
599.59198,1118
593.59607,1129
587.66010,1101
581.78351,1095
575.96570,1082
570.20605,1069
564.50403,1069
558.85901,1065
553.27045,1066
547.73773,1059
542.26038,1052
536.83777,1121
531.46942,1096
526.15472,1095
520.89319,1103
515.68427,1076
510.52744,1075
505.42218,1059
500.36795,1056
495.36429,1096
490.41064,1121
485.50653,1129
480.65146,1097
475.84494,1158
471.08649,1097
466.37564,1087
461.71188,1087
457.09476,1076
452.52380,1097
447.99857,1118
443.51859,1076
439.08340,1097
434.69257,1074
430.34564,1065
426.04218,1059
421.78177,1055
417.56396,1131
413.38834,1093
409.25446,1131
405.16193,1087
401.11032,1108
397.09921,1087
393.12823,1086
389.19696,1081
385.30499,1081
381.45193,1057
377.63742,1059
373.86105,1063
370.12244,1097
366.42120,1098
362.75699,1048
359.12943,1042
355.53815,1042
351.98276,1081
