temperatura,makespan
10000.00000,4968
9500.00000,825
9025.00000,819
8573.75000,692
8145.06250,691
7737.80908,742
7350.91846,689
6983.37256,684
6634.20361,577
6302.49316,573
5987.36865,569
5688.00000,579
5403.60010,607
5133.41992,627
4876.74902,623
4632.91162,602
4401.26611,619
4181.20264,569
3972.14233,555
3773.53516,553
3584.85840,590
3405.61548,553
3235.33472,534
3073.56787,569
2919.88940,597
2773.89502,561
2635.20020,598
2503.44019,561
2378.26807,554
2259.35474,575
2146.38696,560
2039.06763,569
1937.11426,560
1840.25854,554
1748.24561,560
1660.83325,569
1577.79163,560
1498.90198,623
1423.95691,540
1352.75903,578
1285.12109,540
1220.86499,598
1159.82178,562
1101.83069,521
1046.73914,596
994.40216,592
944.68207,631
897.44794,579
852.57550,573
809.94672,534
769.44934,576
730.97687,575
694.42804,597
659.70660,540
626.72125,534
595.38519,585
565.61591,578
537.33508,560
510.46832,605
484.94492,578
460.69766,569
437.66278,625
415.77963,553
394.99063,533
375.24109,598
356.47903,596
338.65509,604
321.72232,609
305.63620,650
290.35440,584
275.83667,569
262.04483,585
248.94258,599
236.49545,615
224.67068,589
213.43715,607
202.76529,668
192.62703,576
182.99568,568
173.84590,568
165.15361,608
156.89594,614
149.05113,579
141.59857,564
134.51865,558
127.79271,548
121.40308,541
115.33292,578
109.56628,601
104.08796,613
98.88356,578
93.93938,591
89.24242,569
84.78030,639
80.54128,568
76.51422,551
72.68851,555
69.05408,543
65.60137,543
62.32130,623
59.20523,591
56.24497,596
53.43272,575
50.76109,575
48.22303,570
45.81188,570
43.52128,570
41.34522,618
39.27796,620
37.31406,563
35.44836,546
33.67594,589
31.99214,530
30.39253,530
28.87291,530
27.42926,530
26.05780,530
24.75491,530
23.51716,530
22.34130,525
21.22424,525
20.16302,525
19.15487,525
18.19713,525
17.28727,525
16.42291,525
15.60176,525
14.82167,525
14.08059,525
13.37656,525
12.70773,525
12.07234,525
11.46873,525
10.89529,525
10.35052,525
9.83300,525
9.34135,525
8.87428,525
8.43057,525
8.00904,525
7.60859,525
7.22816,525
6.86675,525
6.52341,530
6.19724,535
5.88738,535
5.59301,535
5.31336,530
5.04769,530
4.79531,530
4.55554,530
4.32776,530
4.11138,530
3.90581,530
3.71052,530
3.52499,530
3.34874,530
3.18130,530
3.02224,530
2.87113,530
2.72757,525
2.59119,525
2.46163,525
2.33855,525
2.22162,525
2.11054,525
2.00501,525
1.90476,525
1.80953,525
1.71905,525
1.63310,525
1.55144,525
1.47387,525
1.40018,525
1.33017,525
1.26366,525
1.20048,525
1.14045,525
1.08343,525
1.02926,525
0.97780,525
0.92891,525
0.88246,525
0.83834,525
0.79642,525
0.75660,525
0.71877,525
0.68283,525
0.64869,525
0.61625,525
0.58544,525
0.55617,525
0.52836,525
0.50194,525
0.47685,525
0.45300,525
0.43035,525
0.40884,525
0.38839,525
0.36897,525
0.35053,525
0.33300,525
0.31635,525
0.30053,525
0.28551,525
0.27123,525
0.25767,525
0.24479,525
0.23255,525
0.22092,525
0.20987,525
0.19938,525
0.18941,525
0.17994,525
0.17094,525
0.16240,525
0.15428,525
0.14656,525
0.13923,525
0.13227,525
0.12566,525
0.11938,525
0.11341,525
0.10774,525
0.10235,525
