temperatura,makespan
10000.00000,1606
9900.00000,378
9801.00000,413
9702.99023,302
9605.95996,272
9509.90039,302
9414.80176,339
9320.65430,294
9227.44824,332
9135.17383,364
9043.82227,382
8953.38379,336
8863.84961,294
8775.21094,339
8687.45898,328
8600.58496,300
8514.57910,352
8429.43359,291
8345.13965,283
8261.68848,299
8179.07178,255
8097.28125,290
8016.30859,337
7936.14551,269
7856.78418,238
7778.21631,245
7700.43408,236
7623.42969,233
7547.19531,230
7471.72363,231
7397.00635,226
7323.03613,216
7249.80566,227
7177.30762,244
7105.53467,240
7034.47949,201
6964.13477,202
6894.49365,185
6825.54883,209
6757.29346,177
6689.72070,235
6622.82373,212
6556.59570,204
6491.02979,188
6426.11963,177
6361.85840,182
6298.23975,222
6235.25732,228
6172.90479,217
6111.17578,182
6050.06396,241
5989.56348,258
5929.66797,234
5870.37158,233
5811.66797,216
5753.55127,241
5696.01562,254
5639.05566,211
5582.66504,205
5526.83838,211
5471.56982,184
5416.85400,189
5362.68555,202
5309.05859,190
5255.96826,197
5203.40869,189
5151.37451,190
5099.86084,182
5048.86230,217
4998.37354,233
4948.38965,177
4898.90576,232
4849.91699,233
4801.41797,238
4753.40381,228
4705.86963,197
4658.81104,181
4612.22314,233
4566.10107,177
4520.43994,239
4475.23535,208
4430.48291,181
4386.17822,180
4342.31641,198
4298.89307,196
4255.90430,197
4213.34521,180
4171.21191,191
4129.50000,197
4088.20508,204
4047.32300,180
4006.84985,202
3966.78149,198
3927.11377,204
3887.84277,180
3848.96436,204
3810.47485,191
3772.37012,198
3734.64648,197
3697.30005,191
3660.32715,196
3623.72388,177
3587.48657,196
3551.61182,232
3516.09570,216
3480.93481,177
3446.12549,233
3411.66431,181
3377.54761,238
3343.77222,196
3310.33447,182
3277.23120,233
3244.45898,238
3212.01440,232
3179.89429,228
3148.09546,280
3116.61450,228
3085.44849,197
3054.59399,256
3024.04810,312
2993.80762,336
2963.86963,281
2934.23096,259
2904.88867,259
2875.83984,296
2847.08154,253
2818.61084,239
2790.42480,282
2762.52051,232
2734.89526,239
2707.54639,190
2680.47095,191
2653.66626,187
2627.12964,217
2600.85840,211
2574.84985,201
2549.10132,211
2523.61035,223
2498.37427,208
2473.39062,212
2448.65674,193
2424.17017,208
2399.92847,223
2375.92920,211
2352.16992,201
2328.64819,223
2305.36182,201
2282.30811,211
2259.48511,223
2236.89038,212
2214.52148,211
2192.37622,223
2170.45239,178
2148.74780,208
2127.26025,223
2105.98779,201
2084.92798,212
2064.07861,208
2043.43787,208
2023.00354,211
2002.77356,193
1982.74585,212
1962.91846,223
1943.28931,208
1923.85645,211
1904.61792,208
1885.57178,193
1866.71606,211
1848.04895,187
1829.56848,178
1811.27283,187
1793.16016,212
1775.22852,178
1757.47620,217
1739.90149,178
1722.50244,208
1705.27747,217
1688.22473,208
1671.34253,223
1654.62915,178
1638.08289,211
1621.70203,187
1605.48499,193
1589.43018,208
1573.53589,223
1557.80054,211
1542.22253,217
1526.80029,211
1511.53235,193
1496.41699,223
1481.45288,208
1466.63831,211
1451.97192,223
1437.45227,212
1423.07776,178
1408.84705,223
1394.75854,208
1380.81091,178
1367.00281,201
1353.33276,208
1339.79944,178
1326.40149,187
1313.13745,208
1300.00610,187
1287.00610,201
1274.13611,211
1261.39478,201
1248.78088,208
1236.29309,193
1223.93018,211
1211.69092,223
1199.57397,193
1187.57825,208
1175.70251,208
1163.94556,223
1152.30615,212
1140.78308,223
1129.37524,193
1118.08154,217
1106.90076,201
1095.83179,217
1084.87354,178
1074.02478,223
1063.28455,178
1052.65173,217
1042.12524,208
1031.70398,212
1021.38696,208
1011.17310,217
1001.06140,223
991.05078,217
981.14026,178
971.32886,193
961.61560,211
951.99945,217
942.47949,212
933.05469,187
923.72412,217
914.48688,212
905.34204,217
896.28864,211
887.32574,208
878.45251,223
869.66797,212
860.97131,201
852.36163,208
843.83801,193
835.39966,201
827.04565,211
818.77521,208
810.58746,187
802.48157,212
794.45679,208
786.51221,178
778.64709,187
770.86066,212
763.15204,193
755.52051,201
747.96533,208
740.48566,217
733.08081,223
725.75000,217
718.49249,212
711.30756,223
704.19446,212
697.15253,187
690.18103,212
683.27924,208
676.44647,201
669.68201,187
662.98517,211
656.35535,223
649.79181,208
643.29388,193
636.86096,178
630.49237,193
624.18744,212
617.94556,208
611.76611,178
605.64844,193
599.59198,223
593.59607,201
587.66010,223
581.78351,212
575.96570,193
570.20605,217
564.50403,223
558.85901,208
553.27045,178
547.73773,187
542.26038,211
536.83777,201
531.46942,178
526.15472,212
520.89319,201
515.68427,187
510.52744,201
505.42218,212
500.36795,211
495.36429,223
490.41064,208
485.50653,223
480.65146,208
475.84494,211
471.08649,178
466.37564,223
461.71188,208
457.09476,187
452.52380,201
447.99857,187
443.51859,201
439.08340,217
434.69257,208
430.34564,211
