temperatura,makespan
10000.00000,20166
9500.00000,1569
9025.00000,1423
8573.75000,1420
8145.06250,1505
7737.80908,1425
7350.91846,1447
6983.37256,1343
6634.20361,1323
6302.49316,1367
5987.36865,1408
5688.00000,1380
5403.60010,1339
5133.41992,1317
4876.74902,1246
4632.91162,1275
4401.26611,1265
4181.20264,1204
3972.14233,1192
3773.53516,1218
3584.85840,1183
3405.61548,1182
3235.33472,1178
3073.56787,1185
2919.88940,1256
2773.89502,1182
2635.20020,1161
2503.44019,1141
2378.26807,1169
2259.35474,1125
2146.38696,1122
2039.06763,1169
1937.11426,1153
1840.25854,1183
1748.24561,1112
1660.83325,1171
1577.79163,1104
1498.90198,1093
1423.95691,1092
1352.75903,1090
1285.12109,1092
1220.86499,1074
1159.82178,1074
1101.83069,1074
1046.73914,1065
994.40216,1070
944.68207,1083
897.44794,1088
852.57550,1064
809.94672,1091
769.44934,1119
730.97687,1099
694.42804,1068
659.70660,1059
626.72125,1138
595.38519,1083
565.61591,1072
537.33508,1129
510.46832,1059
484.94492,1097
460.69766,1146
437.66278,1133
415.77963,1119
394.99063,1113
375.24109,1201
356.47903,1110
338.65509,1082
321.72232,1117
305.63620,1112
290.35440,1122
275.83667,1145
262.04483,1109
248.94258,1119
236.49545,1118
224.67068,1142
213.43715,1146
202.76529,1115
192.62703,1149
182.99568,1071
173.84590,1084
165.15361,1071
156.89594,1115
149.05113,1071
141.59857,1069
134.51865,1097
127.79271,1102
121.40308,1085
115.33292,1125
109.56628,1121
104.08796,1136
98.88356,1084
93.93938,1073
89.24242,1067
84.78030,1059
80.54128,1066
76.51422,1118
72.68851,1147
69.05408,1145
65.60137,1109
62.32130,1108
59.20523,1150
56.24497,1107
53.43272,1084
50.76109,1079
48.22303,1067
45.81188,1064
43.52128,1054
41.34522,1092
39.27796,1146
37.31406,1118
35.44836,1125
33.67594,1071
31.99214,1054
30.39253,1054
28.87291,1065
27.42926,1102
26.05780,1054
24.75491,1121
23.51716,1072
22.34130,1117
21.22424,1067
20.16302,1064
19.15487,1124
18.19713,1125
17.28727,1102
16.42291,1134
15.60176,1082
14.82167,1068
14.08059,1102
13.37656,1094
12.70773,1146
12.07234,1118
11.46873,1072
10.89529,1080
10.35052,1059
9.83300,1118
9.34135,1119
8.87428,1148
8.43057,1138
8.00904,1128
7.60859,1120
7.22816,1138
6.86675,1082
6.52341,1091
6.19724,1138
5.88738,1074
5.59301,1147
5.31336,1173
5.04769,1123
4.79531,1118
4.55554,1074
4.32776,1162
4.11138,1156
3.90581,1100
3.71052,1122
3.52499,1090
3.34874,1074
3.18130,1162
3.02224,1074
2.87113,1100
2.72757,1148
2.59119,1082
2.46163,1072
2.33855,1066
2.22162,1077
2.11054,1082
2.00501,1062
1.90476,1065
1.80953,1092
1.71905,1072
1.63310,1092
1.55144,1085
1.47387,1126
1.40018,1068
1.33017,1105
1.26366,1068
1.20048,1074
1.14045,1095
1.08343,1068
1.02926,1159
0.97780,1105
0.92891,1072
0.88246,1068
0.83834,1147
0.79642,1166
0.75660,1072
0.71877,1065
0.68283,1128
0.64869,1104
0.61625,1070
0.58544,1080
0.55617,1060
0.52836,1051
0.50194,1096
0.47685,1071
0.45300,1061
0.43035,1048
0.40884,1120
0.38839,1066
0.36897,1120
0.35053,1071
0.33300,1087
0.31635,1082
0.30053,1068
0.28551,1092
0.27123,1065
0.25767,1092
0.24479,1118
0.23255,1092
0.22092,1122
0.20987,1104
0.19938,1086
0.18941,1084
0.17994,1074
0.17094,1072
0.16240,1095
0.15428,1079
0.14656,1165
0.13923,1136
0.13227,1100
0.12566,1133
0.11938,1156
0.11341,1102
0.10774,1098
0.10235,1095
