iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,748,748,1,0
2,7225.0000,885,748,1,1
3,6141.2500,729,729,1,0
4,5220.0625,809,729,1,1
5,4437.0532,866,729,1,1
6,3771.4954,783,729,1,0
7,3205.7712,779,729,1,0
8,2724.9055,815,729,1,1
9,2316.1697,646,646,1,0
10,1968.7443,581,581,1,0
11,1673.4326,581,581,1,0
12,1422.4177,564,564,1,0
13,1209.0551,598,564,1,1
14,1027.6968,563,563,1,0
15,873.5423,561,561,1,0
16,742.5110,556,556,1,0
17,631.1343,552,552,1,0
18,536.4642,541,541,1,0
19,455.9946,536,536,1,0
20,387.5954,529,529,1,0
21,329.4561,518,518,1,0
22,280.0377,526,518,1,1
23,238.0320,569,518,1,1
24,202.3272,528,518,1,0
25,171.9782,599,518,1,1
26,146.1814,610,518,1,1
27,124.2542,599,518,1,0
28,105.6161,555,518,1,0
29,89.7737,610,518,1,1
30,76.3076,599,518,1,0
31,64.8615,557,518,1,0
32,55.1323,589,518,1,1
33,46.8624,555,518,1,0
34,39.8331,528,518,1,0
35,33.8581,584,518,1,1
36,28.7794,528,518,1,0
37,24.4625,565,518,1,1
38,20.7931,597,518,1,1
39,17.6741,567,518,1,0
40,15.0230,565,518,1,0
41,12.7696,599,518,1,1
42,10.8541,610,518,1,1
43,9.2260,581,518,1,0
44,7.8421,586,518,1,1
45,6.6658,530,518,1,0
46,5.6659,518,518,1,0
47,4.8160,515,515,1,0
48,4.0936,574,515,1,1
49,3.4796,608,515,1,1
50,2.9576,537,515,1,0
51,2.5140,581,515,1,1
52,2.1369,596,515,1,1
53,1.8164,574,515,1,0
54,1.5439,565,515,1,0
55,1.3123,627,515,1,1
56,1.1155,603,515,1,0
57,0.9482,661,515,1,1
58,0.8059,595,515,1,0
59,0.6850,609,515,1,1
60,0.5823,581,515,1,0
61,0.4949,578,515,1,0
62,0.4207,648,515,1,1
63,0.3576,578,515,1,0
64,0.3040,582,515,1,1
65,0.2584,571,515,1,0
66,0.2196,589,515,1,1
67,0.1867,621,515,1,1
68,0.1587,587,515,1,0
69,0.1349,660,515,1,1
70,0.1146,594,515,1,0
71,0.0974,586,515,1,0
