iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,415,415,1,0
2,6400.0000,509,415,1,1
3,5120.0000,479,415,1,0
4,4096.0000,455,415,1,0
5,3276.8000,404,404,1,0
6,2621.4402,466,404,1,1
7,2097.1521,488,404,1,1
8,1677.7217,542,404,1,1
9,1342.1774,441,404,1,0
10,1073.7419,439,404,1,0
11,858.9936,427,404,1,0
12,687.1949,424,404,1,0
13,549.7559,476,404,1,1
14,439.8047,498,404,1,1
15,351.8438,478,404,1,0
16,281.4751,534,404,1,1
17,225.1801,604,404,1,1
18,180.1440,669,404,1,1
19,144.1152,676,404,1,1
20,115.2922,632,404,1,0
21,92.2338,725,404,1,1
22,73.7870,551,404,1,0
23,59.0296,617,404,1,1
24,47.2237,504,404,1,0
25,37.7790,554,404,1,1
26,30.2232,568,404,1,1
27,24.1785,483,404,1,0
28,19.3428,474,404,1,0
29,15.4743,499,404,1,1
30,12.3794,574,404,1,1
31,9.9035,658,404,1,1
32,7.9228,644,404,1,0
33,6.3383,546,404,1,0
34,5.0706,564,404,1,1
35,4.0565,565,404,1,1
36,3.2452,572,404,1,1
37,2.5962,538,404,1,0
38,2.0769,495,404,1,0
39,1.6615,509,404,1,1
40,1.3292,536,404,1,1
41,1.0634,553,404,1,1
42,0.8507,507,404,1,0
43,0.6806,495,404,1,0
44,0.5445,541,404,1,1
45,0.4356,629,404,1,1
46,0.3484,467,404,1,0
47,0.2788,469,404,1,1
48,0.2230,464,404,1,0
49,0.1784,505,404,1,1
50,0.1427,470,404,1,0
51,0.1142,627,404,1,1
52,0.0913,587,404,1,0
