iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,1905,1905,1,0
2,7225.0000,1633,1633,1,0
3,6141.2500,1732,1633,1,1
4,5220.0625,1515,1515,1,0
5,4437.0532,1550,1515,1,1
6,3771.4954,1553,1515,1,1
7,3205.7712,1665,1515,1,1
8,2724.9055,1571,1515,1,0
9,2316.1697,1573,1515,1,1
10,1968.7443,1626,1515,1,1
11,1673.4326,1600,1515,1,0
12,1422.4177,1765,1515,1,1
13,1209.0551,1508,1508,1,0
14,1027.6968,1462,1462,1,0
15,873.5423,1474,1462,1,1
16,742.5110,1428,1428,1,0
17,631.1343,1396,1396,1,0
18,536.4642,1342,1342,1,0
19,455.9946,1335,1335,1,0
20,387.5954,1313,1313,1,0
21,329.4561,1382,1313,1,1
22,280.0377,1301,1301,1,0
23,238.0320,1264,1264,1,0
24,202.3272,1266,1264,1,1
25,171.9782,1249,1249,1,0
26,146.1814,1274,1249,1,1
27,124.2542,1204,1204,1,0
28,105.6161,1274,1204,1,1
29,89.7737,1260,1204,1,0
30,76.3076,1276,1204,1,1
31,64.8615,1345,1204,1,1
32,55.1323,1285,1204,1,0
33,46.8624,1212,1204,1,0
34,39.8331,1192,1192,1,0
35,33.8581,1163,1163,1,0
36,28.7794,1187,1163,1,1
37,24.4625,1144,1144,1,0
38,20.7931,1159,1144,1,1
39,17.6741,1214,1144,1,1
40,15.0230,1226,1144,1,1
41,12.7696,1225,1144,1,0
42,10.8541,1244,1144,1,1
43,9.2260,1277,1144,1,1
44,7.8421,1241,1144,1,0
45,6.6658,1181,1144,1,0
46,5.6659,1171,1144,1,0
47,4.8160,1250,1144,1,1
48,4.0936,1278,1144,1,1
49,3.4796,1217,1144,1,0
50,2.9576,1196,1144,1,0
51,2.5140,1195,1144,1,0
52,2.1369,1183,1144,1,0
53,1.8164,1176,1144,1,0
54,1.5439,1175,1144,1,0
55,1.3123,1163,1144,1,0
56,1.1155,1229,1144,1,1
57,0.9482,1318,1144,1,1
58,0.8059,1306,1144,1,0
59,0.6850,1180,1144,1,0
60,0.5823,1166,1144,1,0
61,0.4949,1154,1144,1,0
62,0.4207,1146,1144,1,0
63,0.3576,1168,1144,1,1
64,0.3040,1139,1139,1,0
65,0.2584,1134,1134,1,0
66,0.2196,1179,1134,1,1
67,0.1867,1206,1134,1,1
68,0.1587,1183,1134,1,0
69,0.1349,1139,1134,1,0
70,0.1146,1138,1134,1,0
71,0.0974,1177,1134,1,1
