iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,507,507,1,0
2,7225.0000,471,471,1,0
3,6141.2500,563,471,1,1
4,5220.0625,504,471,1,0
5,4437.0532,399,399,1,0
6,3771.4954,452,399,1,1
7,3205.7712,463,399,1,1
8,2724.9055,506,399,1,1
9,2316.1697,463,399,1,0
10,1968.7443,511,399,1,1
11,1673.4326,495,399,1,0
12,1422.4177,504,399,1,1
13,1209.0551,558,399,1,1
14,1027.6968,514,399,1,0
15,873.5423,458,399,1,0
16,742.5110,457,399,1,0
17,631.1343,454,399,1,0
18,536.4642,489,399,1,1
19,455.9946,588,399,1,1
20,387.5954,465,399,1,0
21,329.4561,564,399,1,1
22,280.0377,486,399,1,0
23,238.0320,536,399,1,1
24,202.3272,556,399,1,1
25,171.9782,535,399,1,0
26,146.1814,536,399,1,1
27,124.2542,559,399,1,1
28,105.6161,539,399,1,0
29,89.7737,603,399,1,1
30,76.3076,577,399,1,0
31,64.8615,555,399,1,0
32,55.1323,459,399,1,0
33,46.8624,514,399,1,1
34,39.8331,571,399,1,1
35,33.8581,659,399,1,1
36,28.7794,525,399,1,0
37,24.4625,519,399,1,0
38,20.7931,513,399,1,0
39,17.6741,495,399,1,0
40,15.0230,484,399,1,0
41,12.7696,488,399,1,1
42,10.8541,501,399,1,1
43,9.2260,524,399,1,1
44,7.8421,481,399,1,0
45,6.6658,523,399,1,1
46,5.6659,503,399,1,0
47,4.8160,476,399,1,0
48,4.0936,504,399,1,1
49,3.4796,554,399,1,1
50,2.9576,585,399,1,1
51,2.5140,631,399,1,1
52,2.1369,554,399,1,0
53,1.8164,632,399,1,1
54,1.5439,718,399,1,1
55,1.3123,686,399,1,0
56,1.1155,638,399,1,0
57,0.9482,625,399,1,0
58,0.8059,673,399,1,1
59,0.6850,633,399,1,0
60,0.5823,518,399,1,0
61,0.4949,570,399,1,1
62,0.4207,537,399,1,0
63,0.3576,740,399,1,1
64,0.3040,510,399,1,0
65,0.2584,550,399,1,1
66,0.2196,495,399,1,0
67,0.1867,487,399,1,0
68,0.1587,481,399,1,0
69,0.1349,486,399,1,1
70,0.1146,445,399,1,0
71,0.0974,440,399,1,0
