iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,902,902,1,0
2,7225.0000,902,902,1,0
3,6141.2500,946,902,1,1
4,5220.0625,869,869,1,0
5,4437.0532,840,840,1,0
6,3771.4954,763,763,1,0
7,3205.7712,754,754,1,0
8,2724.9055,761,754,1,1
9,2316.1697,770,754,1,1
10,1968.7443,658,658,1,0
11,1673.4326,658,658,1,0
12,1422.4177,655,655,1,0
13,1209.0551,652,652,1,0
14,1027.6968,714,652,1,1
15,873.5423,713,652,1,0
16,742.5110,735,652,1,1
17,631.1343,689,652,1,0
18,536.4642,665,652,1,0
19,455.9946,617,617,1,0
20,387.5954,663,617,1,1
21,329.4561,637,617,1,0
22,280.0377,625,617,1,0
23,238.0320,612,612,1,0
24,202.3272,680,612,1,1
25,171.9782,706,612,1,1
26,146.1814,668,612,1,0
27,124.2542,622,612,1,0
28,105.6161,644,612,1,1
29,89.7737,602,602,1,0
30,76.3076,658,602,1,1
31,64.8615,656,602,1,0
32,55.1323,655,602,1,0
33,46.8624,625,602,1,0
34,39.8331,625,602,1,0
35,33.8581,597,597,1,0
36,28.7794,585,585,1,0
37,24.4625,606,585,1,1
38,20.7931,656,585,1,1
39,17.6741,584,584,1,0
40,15.0230,581,581,1,0
41,12.7696,576,576,1,0
42,10.8541,614,576,1,1
43,9.2260,576,576,1,0
44,7.8421,646,576,1,1
45,6.6658,621,576,1,0
46,5.6659,597,576,1,0
47,4.8160,583,576,1,0
48,4.0936,604,576,1,1
49,3.4796,561,561,1,0
50,2.9576,561,561,1,0
51,2.5140,623,561,1,1
52,2.1369,590,561,1,0
53,1.8164,591,561,1,1
54,1.5439,590,561,1,0
55,1.3123,561,561,1,0
56,1.1155,637,561,1,1
57,0.9482,592,561,1,0
58,0.8059,561,561,1,0
59,0.6850,627,561,1,1
60,0.5823,561,561,1,0
61,0.4949,585,561,1,1
62,0.4207,592,561,1,1
63,0.3576,606,561,1,1
64,0.3040,657,561,1,1
65,0.2584,711,561,1,1
66,0.2196,655,561,1,0
67,0.1867,606,561,1,0
68,0.1587,604,561,1,0
69,0.1349,697,561,1,1
70,0.1146,627,561,1,0
71,0.0974,615,561,1,0
