temperatura,makespan
10000.00000,18121
9000.00000,866
8100.00000,937
7290.00000,800
6561.00000,780
5904.89990,725
5314.40967,652
4782.96875,647
4304.67188,643
3874.20459,702
3486.78394,660
3138.10547,674
2824.29492,771
2541.86548,693
2287.67896,739
2058.91089,799
1853.01978,660
1667.71777,703
1500.94592,667
1350.85132,639
1215.76611,646
1094.18945,715
984.77051,701
886.29346,670
797.66406,757
717.89764,714
646.10785,779
581.49707,714
523.34735,677
471.01260,700
423.91135,640
381.52020,651
343.36816,692
309.03134,684
278.12820,723
250.31538,710
225.28384,691
202.75545,722
182.47990,682
164.23190,678
147.80872,706
133.02785,729
119.72506,709
107.75255,699
96.97729,760
87.27956,709
78.55160,793
70.69643,701
63.62679,684
57.26411,802
51.53770,757
46.38393,786
41.74553,733
37.57098,735
33.81388,727
30.43249,821
27.38924,776
24.65032,762
22.18529,792
19.96676,768
17.97008,769
16.17307,911
14.55577,757
13.10019,766
11.79017,749
10.61115,821
9.55004,787
8.59503,847
7.73553,790
6.96198,774
6.26578,862
5.63920,829
5.07528,825
4.56775,821
4.11098,822
3.69988,801
3.32989,827
2.99690,865
2.69721,928
2.42749,783
2.18474,844
1.96627,808
1.76964,834
1.59268,760
1.43341,745
1.29007,788
1.16106,862
1.04495,792
0.94046,858
0.84641,815
0.76177,922
0.68559,808
0.61704,745
0.55533,798
0.49980,735
0.44982,837
0.40484,733
0.36435,732
0.32792,683
0.29513,752
0.26561,765
0.23905,760
0.21515,744
0.19363,729
0.17427,714
0.15684,769
0.14116,755
0.12704,752
0.11434,803
0.10290,734
