iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,337,337,1,0
2,8100.0000,405,337,1,1
3,7290.0000,314,314,1,0
4,6561.0000,271,271,1,0
5,5904.8999,280,271,1,1
6,5314.4097,272,271,1,0
7,4782.9688,330,271,1,1
8,4304.6719,339,271,1,1
9,3874.2046,363,271,1,1
10,3486.7839,304,271,1,0
11,3138.1055,307,271,1,1
12,2824.2949,304,271,1,0
13,2541.8655,331,271,1,1
14,2287.6790,278,271,1,0
15,2058.9109,333,271,1,1
16,1853.0198,271,271,1,0
17,1667.7178,270,270,1,0
18,1500.9459,290,270,1,1
19,1350.8513,270,270,1,0
20,1215.7661,267,267,1,0
21,1094.1895,290,267,1,1
22,984.7705,337,267,1,1
23,886.2935,300,267,1,0
24,797.6641,277,267,1,0
25,717.8976,305,267,1,1
26,646.1078,378,267,1,1
27,581.4971,335,267,1,0
28,523.3474,433,267,1,1
29,471.0126,517,267,1,1
30,423.9113,330,267,1,0
31,381.5202,345,267,1,1
32,343.3682,384,267,1,1
33,309.0313,362,267,1,0
34,278.1282,271,267,1,0
35,250.3154,300,267,1,1
36,225.2838,236,236,1,0
37,202.7554,259,236,1,1
38,182.4799,288,236,1,1
39,164.2319,278,236,1,0
40,147.8087,241,236,1,0
41,133.0278,247,236,1,1
42,119.7251,201,201,1,0
43,107.7525,250,201,1,1
44,96.9773,218,201,1,0
45,87.2796,214,201,1,0
46,78.5516,199,199,1,0
47,70.6964,197,197,1,0
48,63.6268,215,197,1,1
49,57.2641,242,197,1,1
50,51.5377,254,197,1,1
51,46.3839,215,197,1,0
52,41.7455,275,197,1,1
53,37.5710,219,197,1,0
54,33.8139,267,197,1,1
55,30.4325,247,197,1,0
56,27.3892,197,197,1,0
57,24.6503,185,185,1,0
58,22.1853,197,185,1,1
59,19.9668,186,185,1,0
60,17.9701,197,185,1,1
61,16.1731,181,181,1,0
62,14.5558,201,181,1,1
63,13.1002,280,181,1,1
64,11.7902,242,181,1,0
65,10.6112,236,181,1,0
66,9.5500,192,181,1,0
67,8.5950,219,181,1,1
68,7.7355,200,181,1,0
69,6.9620,174,174,1,0
70,6.2658,223,174,1,1
71,5.6392,184,174,1,0
72,5.0753,220,174,1,1
73,4.5678,192,174,1,0
74,4.1110,216,174,1,1
75,3.6999,230,174,1,1
76,3.3299,231,174,1,1
77,2.9969,218,174,1,0
78,2.6972,206,174,1,0
79,2.4275,191,174,1,0
80,2.1847,206,174,1,1
81,1.9663,200,174,1,0
82,1.7696,208,174,1,1
83,1.5927,175,174,1,0
84,1.4334,191,174,1,1
85,1.2901,202,174,1,1
86,1.1611,219,174,1,1
87,1.0450,227,174,1,1
88,0.9405,185,174,1,0
89,0.8464,192,174,1,1
90,0.7618,231,174,1,1
91,0.6856,225,174,1,0
92,0.6170,251,174,1,1
93,0.5553,230,174,1,0
94,0.4998,231,174,1,1
95,0.4498,221,174,1,0
96,0.4048,219,174,1,0
97,0.3644,275,174,1,1
98,0.3279,217,174,1,0
99,0.2951,194,174,1,0
100,0.2656,196,174,1,1
101,0.2391,190,174,1,0
102,0.2151,196,174,1,1
103,0.1936,190,174,1,0
104,0.1743,194,174,1,1
105,0.1568,190,174,1,0
106,0.1412,175,174,1,0
107,0.1270,202,174,1,1
108,0.1143,209,174,1,1
109,0.1029,210,174,1,1
110,0.0926,217,174,1,1
