iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,447,447,1,0
2,8100.0000,402,402,1,0
3,7290.0000,380,380,1,0
4,6561.0000,382,380,1,1
5,5904.8999,376,376,1,0
6,5314.4097,376,376,1,0
7,4782.9688,439,376,1,1
8,4304.6719,455,376,1,1
9,3874.2046,417,376,1,0
10,3486.7839,497,376,1,1
11,3138.1055,434,376,1,0
12,2824.2949,387,376,1,0
13,2541.8655,385,376,1,0
14,2287.6790,354,354,1,0
15,2058.9109,352,352,1,0
16,1853.0198,340,340,1,0
17,1667.7178,401,340,1,1
18,1500.9459,398,340,1,0
19,1350.8513,431,340,1,1
20,1215.7661,364,340,1,0
21,1094.1895,334,334,1,0
22,984.7705,344,334,1,1
23,886.2935,402,334,1,1
24,797.6641,354,334,1,0
25,717.8976,340,334,1,0
26,646.1078,372,334,1,1
27,581.4971,329,329,1,0
28,523.3474,356,329,1,1
29,471.0126,306,306,1,0
30,423.9113,305,305,1,0
31,381.5202,303,303,1,0
32,343.3682,291,291,1,0
33,309.0313,301,291,1,1
34,278.1282,291,291,1,0
35,250.3154,282,282,1,0
36,225.2838,329,282,1,1
37,202.7554,295,282,1,0
38,182.4799,315,282,1,1
39,164.2319,341,282,1,1
40,147.8087,314,282,1,0
41,133.0278,350,282,1,1
42,119.7251,355,282,1,1
43,107.7525,295,282,1,0
44,96.9773,334,282,1,1
45,87.2796,351,282,1,1
46,78.5516,306,282,1,0
47,70.6964,351,282,1,1
48,63.6268,306,282,1,0
49,57.2641,332,282,1,1
50,51.5377,349,282,1,1
51,46.3839,337,282,1,0
52,41.7455,338,282,1,1
53,37.5710,394,282,1,1
54,33.8139,415,282,1,1
55,30.4325,326,282,1,0
56,27.3892,296,282,1,0
57,24.6503,355,282,1,1
58,22.1853,290,282,1,0
59,19.9668,310,282,1,1
60,17.9701,326,282,1,1
61,16.1731,336,282,1,1
62,14.5558,355,282,1,1
63,13.1002,327,282,1,0
64,11.7902,318,282,1,0
65,10.6112,296,282,1,0
66,9.5500,284,282,1,0
67,8.5950,275,275,1,0
68,7.7355,304,275,1,1
69,6.9620,275,275,1,0
70,6.2658,273,273,1,0
71,5.6392,272,272,1,0
72,5.0753,304,272,1,1
73,4.5678,271,271,1,0
74,4.1110,363,271,1,1
75,3.6999,350,271,1,0
76,3.3299,401,271,1,1
77,2.9969,325,271,1,0
78,2.6972,324,271,1,0
79,2.4275,408,271,1,1
80,2.1847,349,271,1,0
81,1.9663,337,271,1,0
82,1.7696,333,271,1,0
83,1.5927,337,271,1,1
84,1.4334,450,271,1,1
85,1.2901,402,271,1,0
86,1.1611,375,271,1,0
87,1.0450,369,271,1,0
88,0.9405,337,271,1,0
89,0.8464,327,271,1,0
90,0.7618,315,271,1,0
91,0.6856,307,271,1,0
92,0.6170,301,271,1,0
93,0.5553,387,271,1,1
94,0.4998,329,271,1,0
95,0.4498,346,271,1,1
96,0.4048,374,271,1,1
97,0.3644,346,271,1,0
98,0.3279,399,271,1,1
99,0.2951,366,271,1,0
100,0.2656,403,271,1,1
101,0.2391,331,271,1,0
102,0.2151,395,271,1,1
103,0.1936,360,271,1,0
104,0.1743,396,271,1,1
105,0.1568,398,271,1,1
106,0.1412,404,271,1,1
107,0.1270,411,271,1,1
108,0.1143,465,271,1,1
109,0.1029,374,271,1,0
110,0.0926,458,271,1,1
