temperatura,makespan
10000.00000,1521
8500.00000,554
7225.00000,253
6141.25000,253
5220.06250,300
4437.05322,348
3771.49536,348
3205.77124,573
2724.90552,294
2316.16968,317
1968.74426,329
1673.43262,326
1422.41772,373
1209.05505,333
1027.69678,316
873.54230,379
742.51099,410
631.13434,376
536.46417,359
455.99457,415
387.59540,320
329.45609,288
280.03769,363
238.03204,409
202.32724,479
171.97816,450
146.18144,442
124.25423,389
105.61610,355
89.77368,355
76.30763,410
64.86149,410
55.13227,334
46.86243,309
39.83307,321
33.85810,321
28.77939,321
24.46248,302
20.79311,302
17.67414,302
15.02302,302
12.76957,302
10.85414,297
9.22602,294
7.84211,294
6.66580,294
5.66593,245
4.81604,245
4.09363,245
3.47959,245
2.95765,245
2.51400,238
2.13690,225
1.81637,213
1.54391,210
1.31233,210
1.11548,205
0.94815,194
0.80593,183
0.68504,179
0.58229,179
0.49494,179
0.42070,179
0.35760,179
0.30396,179
0.25836,179
0.21961,179
0.18667,179
0.15867,179
0.13487,179
0.11464,179
