temperatura,makespan
10000.00000,18150
9000.00000,917
8100.00000,850
7290.00000,707
6561.00000,697
5904.89990,675
5314.40967,757
4782.96875,698
4304.67188,656
3874.20459,632
3486.78394,654
3138.10547,602
2824.29492,650
2541.86548,605
2287.67896,597
2058.91089,599
1853.01978,583
1667.71777,639
1500.94592,661
1350.85132,637
1215.76611,623
1094.18945,612
984.77051,641
886.29346,632
797.66406,664
717.89764,616
646.10785,604
581.49707,687
523.34735,739
471.01260,634
423.91135,674
381.52020,696
343.36816,734
309.03134,698
278.12820,746
250.31538,690
225.28384,834
202.75545,801
182.47990,757
164.23190,691
147.80872,727
133.02785,654
119.72506,648
107.75255,640
96.97729,643
87.27956,667
78.55160,627
70.69643,613
63.62679,613
57.26411,673
51.53770,634
46.38393,640
41.74553,618
37.57098,627
33.81388,638
30.43249,621
27.38924,599
24.65032,617
22.18529,693
19.96676,674
17.97008,644
16.17307,678
14.55577,669
13.10019,633
11.79017,632
10.61115,679
9.55004,683
8.59503,654
7.73553,636
6.96198,641
6.26578,622
5.63920,602
5.07528,655
4.56775,616
4.11098,661
3.69988,624
3.32989,660
2.99690,639
2.69721,628
2.42749,627
2.18474,619
1.96627,647
1.76964,698
1.59268,679
1.43341,705
1.29007,658
1.16106,651
1.04495,611
0.94046,602
0.84641,609
0.76177,638
0.68559,627
0.61704,650
0.55533,619
0.49980,588
0.44982,575
0.40484,574
0.36435,564
0.32792,583
0.29513,612
0.26561,692
0.23905,642
0.21515,667
0.19363,648
0.17427,627
0.15684,619
0.14116,643
0.12704,605
0.11434,603
0.10290,594
