temperatura,makespan
10000.00000,1688
9500.00000,416
9025.00000,383
8573.75000,353
8145.06250,510
7737.80908,364
7350.91846,396
6983.37256,451
6634.20361,417
6302.49316,406
5987.36865,340
5688.00000,293
5403.60010,291
5133.41992,269
4876.74902,294
4632.91162,316
4401.26611,288
4181.20264,276
3972.14233,244
3773.53516,277
3584.85840,266
3405.61548,244
3235.33472,204
3073.56787,246
2919.88940,204
2773.89502,263
2635.20020,260
2503.44019,295
2378.26807,270
2259.35474,233
2146.38696,232
2039.06763,255
1937.11426,255
1840.25854,233
1748.24561,270
1660.83325,260
1577.79163,236
1498.90198,233
1423.95691,211
1352.75903,249
1285.12109,211
1220.86499,194
1159.82178,236
1101.83069,193
1046.73914,233
994.40216,233
944.68207,198
897.44794,233
852.57550,233
809.94672,233
769.44934,229
730.97687,198
694.42804,246
659.70660,193
626.72125,251
595.38519,236
565.61591,215
537.33508,249
510.46832,201
484.94492,232
460.69766,236
437.66278,236
415.77963,236
394.99063,253
375.24109,192
356.47903,196
338.65509,236
321.72232,249
305.63620,236
290.35440,196
275.83667,236
262.04483,192
248.94258,236
236.49545,249
224.67068,236
213.43715,236
202.76529,236
192.62703,253
182.99568,196
173.84590,253
165.15361,236
156.89594,253
149.05113,236
141.59857,236
134.51865,215
127.79271,253
121.40308,232
115.33292,236
109.56628,236
104.08796,253
98.88356,192
93.93938,236
89.24242,196
84.78030,232
80.54128,249
76.51422,196
72.68851,253
69.05408,236
65.60137,253
62.32130,236
59.20523,192
56.24497,236
53.43272,253
50.76109,215
48.22303,232
45.81188,249
43.52128,232
41.34522,215
39.27796,236
37.31406,201
35.44836,249
33.67594,232
31.99214,236
30.39253,232
28.87291,201
27.42926,192
26.05780,196
24.75491,215
23.51716,236
22.34130,201
21.22424,192
20.16302,215
19.15487,236
18.19713,192
17.28727,253
16.42291,215
15.60176,236
14.82167,196
14.08059,236
13.37656,192
12.70773,236
12.07234,201
11.46873,192
10.89529,249
10.35052,192
9.83300,196
9.34135,192
8.87428,236
8.43057,196
8.00904,201
7.60859,215
7.22816,196
6.86675,236
6.52341,236
6.19724,232
5.88738,253
5.59301,232
5.31336,215
5.04769,236
4.79531,196
4.55554,201
4.32776,232
4.11138,196
3.90581,253
3.71052,236
3.52499,232
3.34874,236
3.18130,196
3.02224,236
2.87113,249
2.72757,215
2.59119,201
2.46163,236
2.33855,201
2.22162,236
2.11054,253
2.00501,201
1.90476,249
1.80953,232
1.71905,201
1.63310,192
1.55144,232
1.47387,215
1.40018,236
1.33017,236
1.26366,236
1.20048,201
1.14045,249
1.08343,196
1.02926,236
0.97780,249
0.92891,236
0.88246,215
0.83834,196
0.79642,236
0.75660,249
0.71877,201
0.68283,249
0.64869,236
0.61625,196
0.58544,192
0.55617,249
0.52836,253
0.50194,232
0.47685,253
0.45300,201
0.43035,253
0.40884,215
0.38839,196
0.36897,236
0.35053,249
0.33300,253
0.31635,201
0.30053,236
0.28551,196
0.27123,253
0.25767,236
0.24479,215
0.23255,236
0.22092,215
0.20987,232
0.19938,236
0.18941,236
0.17994,236
0.17094,236
0.16240,236
0.15428,253
0.14656,236
0.13923,232
0.13227,253
0.12566,236
0.11938,236
0.11341,201
0.10774,253
0.10235,236
