iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,751,751,1,0
2,7225.0000,753,751,1,1
3,6141.2500,733,733,1,0
4,5220.0625,684,684,1,0
5,4437.0532,653,653,1,0
6,3771.4954,631,631,1,0
7,3205.7712,672,631,1,1
8,2724.9055,701,631,1,1
9,2316.1697,655,631,1,0
10,1968.7443,671,631,1,1
11,1673.4326,644,631,1,0
12,1422.4177,609,609,1,0
13,1209.0551,636,609,1,1
14,1027.6968,637,609,1,1
15,873.5423,672,609,1,1
16,742.5110,636,609,1,0
17,631.1343,614,609,1,0
18,536.4642,698,609,1,1
19,455.9946,675,609,1,0
20,387.5954,635,609,1,0
21,329.4561,722,609,1,1
22,280.0377,612,609,1,0
23,238.0320,609,609,1,0
24,202.3272,605,605,1,0
25,171.9782,620,605,1,1
26,146.1814,591,591,1,0
27,124.2542,669,591,1,1
28,105.6161,627,591,1,0
29,89.7737,654,591,1,1
30,76.3076,636,591,1,0
31,64.8615,619,591,1,0
32,55.1323,629,591,1,1
33,46.8624,615,591,1,0
34,39.8331,654,591,1,1
35,33.8581,674,591,1,1
36,28.7794,668,591,1,0
37,24.4625,659,591,1,0
38,20.7931,683,591,1,1
39,17.6741,710,591,1,1
40,15.0230,635,591,1,0
41,12.7696,634,591,1,0
42,10.8541,612,591,1,0
43,9.2260,611,591,1,0
44,7.8421,610,591,1,0
45,6.6658,607,591,1,0
46,5.6659,633,591,1,1
47,4.8160,658,591,1,1
48,4.0936,638,591,1,0
49,3.4796,632,591,1,0
50,2.9576,674,591,1,1
51,2.5140,627,591,1,0
52,2.1369,661,591,1,1
53,1.8164,672,591,1,1
54,1.5439,655,591,1,0
55,1.3123,642,591,1,0
56,1.1155,689,591,1,1
57,0.9482,614,591,1,0
58,0.8059,669,591,1,1
59,0.6850,586,586,1,0
60,0.5823,626,586,1,1
61,0.4949,576,576,1,0
62,0.4207,569,569,1,0
63,0.3576,627,569,1,1
64,0.3040,616,569,1,0
65,0.2584,611,569,1,0
66,0.2196,579,569,1,0
67,0.1867,583,569,1,1
68,0.1587,606,569,1,1
69,0.1349,557,557,1,0
70,0.1146,552,552,1,0
71,0.0974,552,552,1,0
